CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,TRANS_LV1,TRANS_LV2,IB_REGISTER_DATE,CLIENT_CREATE_DATE,HIST_AVG_CA_BALANCE,ts_dt,BALANCE_COVERAGE_RATIO,DAYS_SINCE_LAST_TRANS,DAYS_SINCE_REG,cum_total_count,IS_DORMANT_WAKEUP,IS_LATE_NIGHT,cum_night_count,cum_night_ratio,IS_ANOMALOUS_TIME_ALERT,risk_score
260849,2019-11-07,15,21000000.0,Payment,Credit_card_repayment,2019-07-31,2019-07-05,1482403.4366666665,2019-11-07 15:00:00,14.166184103754476,99.625,99.625,0,1,0,0,0.0,0,3.0
110403,2019-11-28,12,50000000.0,Transfer,Outside_bank,2019-06-18,2019-05-08,1483763.2025,2019-11-28 12:00:00,33.69809947801494,120.0,163.5,3,1,0,1,0.3333322222259259,0,3.0
338280,2019-10-15,15,20000000.0,Transfer,Outside_bank,2019-04-22,2019-04-22,1578663.2199999997,2019-10-15 15:00:00,12.66894657865869,176.625,176.625,0,1,0,0,0.0,0,3.0
189645,2019-11-06,14,50000000.0,Transfer,Within_bank,2019-01-31,2019-01-29,739508.2083333334,2019-11-06 14:00:00,67.61250170841427,279.5833333333333,279.5833333333333,0,1,0,0,0.0,0,3.0
25826,2019-12-13,8,15000000.0,Transfer,Outside_bank,2019-07-29,2019-07-25,266183.7783333334,2019-12-13 08:00:00,56.35204404023622,137.33333333333334,137.33333333333334,0,1,0,0,0.0,0,3.0
915820,2019-10-28,15,100000000.0,Transfer,Outside_bank,2019-03-27,2019-03-26,563112.29,2019-10-28 15:00:00,177.58447431190706,215.625,215.625,0,1,0,0,0.0,0,3.0
918503,2019-12-03,16,18518700.0,Payment,Credit_card_repayment,2019-04-05,2019-04-03,884990.0044444444,2019-12-03 16:00:00,20.925321084745953,242.66666666666666,242.66666666666666,0,1,0,0,0.0,0,3.0
231083,2019-12-26,17,79999939.0,Payment,Credit_card_repayment,2019-08-23,2019-08-22,29044.06,2019-12-26 17:00:00,2754.4337455733,125.70833333333333,125.70833333333333,0,1,0,0,0.0,0,3.0
338288,2019-09-16,4,50000000.0,Transfer,Outside_bank,2019-08-23,2019-08-23,3385110.832,2019-09-16 04:00:00,14.770565125133928,0.6666666666666666,24.166666666666668,3,0,1,0,0.0,1,3.0
352407,2019-11-20,23,20000000.0,Transfer,Outside_bank,2019-05-21,2019-05-20,1707991.70625,2019-11-20 23:00:00,11.709658733527531,183.95833333333334,183.95833333333334,0,1,0,0,0.0,0,3.0
54032,2019-07-09,5,14000000.0,Transfer,Outside_bank,2019-01-10,2019-01-10,958262.4216666667,2019-07-09 05:00:00,14.609776699272286,2.4583333333333335,180.20833333333334,23,0,1,0,0.0,1,3.0
125998,2019-11-11,17,25458000.0,Payment,Credit_card_repayment,2019-05-06,2019-04-12,1524339.9266666668,2019-11-11 17:00:00,16.700999268255725,189.70833333333334,189.70833333333334,0,1,0,0,0.0,0,3.0
918811,2019-12-07,0,12090000.0,Topup,eWallet,2019-02-21,2019-02-21,322708.80454545456,2019-12-07 00:00:00,37.46411572703912,6.583333333333333,289.0,97,0,1,2,0.020618554575406744,1,3.0
500129,2019-09-30,17,20000000.0,Payment,Credit_card_repayment,2019-06-15,2019-06-15,1752364.43,2019-09-30 17:00:00,11.413151087462936,107.70833333333333,107.70833333333333,0,1,0,0,0.0,0,3.0
919092,2019-12-23,19,16000000.0,Transfer,Outside_bank,2019-09-17,2019-09-17,177609.35499999998,2019-12-23 19:00:00,90.08534488005516,95.125,97.79166666666667,2,1,0,0,0.0,0,3.0
11830,2019-06-01,0,79886000.0,Payment,Credit_card_repayment,2019-01-25,2019-01-23,1352865.4141666668,2019-06-01 00:00:00,59.0494805786852,127.0,127.0,0,1,1,0,0.0,0,3.0
921536,2019-05-22,5,50000000.0,Transfer,Outside_bank,2019-02-26,2019-02-26,1839680.1845454546,2019-05-22 05:00:00,27.178637036894614,0.75,85.20833333333333,6,0,1,0,0.0,1,3.0
60831,2019-11-16,9,11500000.0,Transfer,Outside_bank,2019-08-02,2019-08-02,507146.608,2019-11-16 09:00:00,22.67588862543125,106.375,106.375,0,1,0,0,0.0,0,3.0
223032,2019-08-21,14,49000000.0,Transfer,Outside_bank,2019-04-24,2019-04-23,1878193.871111111,2019-08-21 14:00:00,26.08889356600416,119.58333333333333,119.58333333333333,0,1,0,0,0.0,0,3.0
921789,2019-10-22,18,104000000.0,Transfer,Outside_bank,2019-05-20,2019-05-17,3919821.82125,2019-10-22 18:00:00,26.531818215800918,153.91666666666666,155.75,1,1,0,0,0.0,0,3.0
480944,2019-10-18,11,55000000.0,Payment,Credit_card_repayment,2019-05-14,2019-04-18,808602.15,2019-10-18 11:00:00,68.01861706566055,157.45833333333334,157.45833333333334,0,1,0,0,0.0,0,3.0
283963,2019-08-06,11,44500000.0,Payment,Credit_card_repayment,2019-01-26,2019-01-21,816802.2166666667,2019-08-06 11:00:00,54.48075322451707,126.04166666666667,192.45833333333334,1,1,0,0,0.0,0,3.0
352413,2019-08-28,14,15300000.0,Transfer,Outside_bank,2019-04-17,2019-04-17,1050384.4633333334,2019-08-28 14:00:00,14.566095114640868,131.875,133.58333333333334,1,1,0,0,0.0,0,3.0
922704,2019-10-21,19,14000000.0,Payment,Credit_card_repayment,2019-03-28,2019-03-27,175711.677,2019-10-21 19:00:00,79.67597964023325,207.79166666666666,207.79166666666666,0,1,0,0,0.0,0,3.0
261320,2019-12-13,15,30000000.0,Transfer,Outside_bank,2019-06-08,2019-06-08,209235.0214285714,2019-12-13 15:00:00,143.37943903338189,188.625,188.625,0,1,0,0,0.0,0,3.0
265257,2019-11-05,10,45010000.0,Transfer,Within_bank,2019-01-03,2019-01-03,271957.27166666667,2019-11-05 10:00:00,165.5039400950931,306.4166666666667,306.4166666666667,0,1,0,0,0.0,0,3.0
925036,2019-11-02,13,170000000.0,Transfer,Within_bank,2019-04-26,2019-04-12,2046158.122222222,2019-11-02 13:00:00,83.08253313998107,177.16666666666666,190.54166666666666,1,1,0,0,0.0,0,3.0
283976,2019-07-24,10,42224200.0,Payment,Credit_card_repayment,2019-01-22,2019-01-22,841278.8708333332,2019-07-24 10:00:00,50.19049148075322,183.41666666666666,183.41666666666666,0,1,0,0,0.0,0,3.0
925253,2019-10-04,0,143000000.0,Payment,Credit_card_repayment,2019-06-04,2019-06-04,2206138.166,2019-10-04 00:00:00,64.81914968119534,4.083333333333333,122.0,15,0,1,0,0.0,1,3.0
274364,2019-05-18,0,6788000.0,Topup,eWallet,2019-02-26,2019-02-26,281133.02090909093,2019-05-18 00:00:00,24.145153699157813,25.375,81.0,5,0,1,0,0.0,1,3.0
925507,2019-09-11,8,300000000.0,Transfer,Outside_bank,2019-05-22,2019-05-22,2422887.5575,2019-09-11 08:00:00,123.81920038761922,109.58333333333333,112.33333333333333,1,1,0,0,0.0,0,3.0
925927,2019-08-22,0,20000000.0,Transfer,Outside_bank,2019-07-26,2019-07-26,588028.6716666666,2019-08-22 00:00:00,34.0119469735605,2.5,27.0,6,0,1,0,0.0,1,3.0
926049,2019-12-22,23,16000000.0,Transfer,Outside_bank,2019-09-07,2019-09-07,647331.79,2019-12-22 23:00:00,24.716845745754014,106.95833333333333,106.95833333333333,0,1,0,0,0.0,0,3.0
929030,2019-06-09,11,14900000.0,Transfer,Outside_bank,2019-02-22,2019-02-13,1358490.2854545454,2019-06-09 11:00:00,10.968057820821912,106.83333333333333,107.45833333333333,1,1,0,0,0.0,0,3.0
929103,2019-06-12,21,50000000.0,Transfer,Outside_bank,2019-03-14,2019-03-14,1202948.817,2019-06-12 21:00:00,41.56452817691607,90.875,90.875,0,1,0,0,0.0,0,3.0
929920,2019-11-25,15,10003334.0,Payment,Credit_card_repayment,2019-08-26,2019-08-26,60399.6,2019-11-25 15:00:00,165.61920937131714,91.625,91.625,0,1,0,0,0.0,0,3.0
930347,2019-11-07,0,83428864.0,Transfer,Outside_bank,2019-05-15,2019-05-15,6261250.31625,2019-11-07 00:00:00,13.324633225945538,0.041666666666666664,176.0,56,0,1,0,0.0,1,3.0
933142,2019-10-17,19,20000000.0,Transfer,Outside_bank,2019-05-31,2019-04-26,1471553.3833333333,2019-10-17 19:00:00,13.591080164934613,139.79166666666666,139.79166666666666,0,1,0,0,0.0,0,3.0
352488,2019-11-04,9,311000000.0,Transfer,Outside_bank,2019-02-26,2019-02-26,3006652.1654545455,2019-11-04 09:00:00,103.43730597514883,251.375,251.375,0,1,0,0,0.0,0,3.0
211195,2019-12-24,0,46000000.0,Transfer,Outside_bank,2019-11-26,2019-11-07,2143623.66,2019-12-24 00:00:00,21.458990613951986,0.125,28.0,3,0,1,0,0.0,1,3.0
213437,2019-07-05,5,50000000.0,Transfer,Outside_bank,2019-02-20,2019-02-15,3687916.2181818183,2019-07-05 05:00:00,13.557791728933298,0.5,135.20833333333334,52,0,1,0,0.0,1,3.0
319513,2019-05-19,1,80000000.0,Transfer,Outside_bank,2019-05-16,2019-05-16,243313.70875,2019-05-19 01:00:00,328.7936401434351,0.5,3.0416666666666665,11,0,1,0,0.0,1,3.0
935354,2019-12-27,14,17950000.0,Payment,Credit_card_repayment,2019-09-26,2019-09-25,4870.97,2019-12-27 14:00:00,3685.0976218595115,92.58333333333333,92.58333333333333,0,1,0,0,0.0,0,3.0
203837,2019-10-11,6,519200000.0,Transfer,Outside_bank,2019-04-09,2019-04-09,505208.7211111111,2019-10-11 06:00:00,1027.6940565234913,167.0,185.25,5,1,0,0,0.0,0,3.0
310327,2019-11-18,16,40000000.0,Transfer,Within_bank,2019-06-18,2019-06-18,1674866.6685714286,2019-11-18 16:00:00,23.882498081998985,116.0,153.66666666666666,6,1,0,0,0.0,0,3.0
211337,2019-10-25,14,11995000.0,Payment,Credit_card_repayment,2019-02-20,2019-02-19,91099.57818181819,2019-10-25 14:00:00,131.6691058079706,247.58333333333334,247.58333333333334,0,1,0,0,0.0,0,3.0
61372,2019-12-17,0,30000000.0,Transfer,Outside_bank,2019-04-24,2019-04-24,2411787.1333333333,2019-12-17 00:00:00,12.43890871845418,0.16666666666666666,237.0,234,0,1,3,0.01282051227262768,1,3.0
252447,2019-10-16,8,11000000.0,Transfer,Outside_bank,2019-03-05,2019-02-19,911541.5663636364,2019-10-16 08:00:00,12.067469444932755,225.33333333333334,225.33333333333334,0,1,0,0,0.0,0,3.0
936804,2019-11-25,14,15000000.0,Payment,Credit_card_repayment,2019-01-04,2019-01-04,339139.54,2019-11-25 14:00:00,44.22958172190039,214.70833333333334,325.5833333333333,4,1,0,0,0.0,0,3.0
240404,2019-10-21,11,12500000.0,Transfer,Outside_bank,2019-07-19,2019-07-19,472481.444,2019-10-21 11:00:00,26.456065435948503,94.45833333333333,94.45833333333333,0,1,0,0,0.0,0,3.0
937112,2019-11-01,9,85000000.0,Transfer,Outside_bank,2019-06-07,2019-04-19,173405.6822222222,2019-11-01 09:00:00,490.18001547474853,99.0,147.375,1,1,0,0,0.0,0,3.0
505570,2019-08-30,0,70000000.0,Transfer,Outside_bank,2019-04-03,2019-04-03,5742008.6866666665,2019-08-30 00:00:00,12.19085581713292,0.20833333333333334,149.0,31,0,1,1,0.03225805411030513,1,3.0
240578,2019-07-23,0,27000101.0,Transfer,Outside_bank,2019-01-05,2019-01-05,1211330.0316666665,2019-07-23 00:00:00,22.289632299983282,4.291666666666667,199.0,4,0,1,0,0.0,1,3.0
41860,2019-12-27,10,140000000.0,Transfer,Outside_bank,2019-08-15,2019-08-15,91948.258,2019-12-27 10:00:00,1522.5954578146986,134.41666666666666,134.41666666666666,0,1,0,0,0.0,0,3.0
937316,2019-10-18,18,15950000.0,Payment,Credit_card_repayment,2019-06-12,2019-06-12,433.3333333333333,2019-10-18 18:00:00,36807.69145828405,128.75,128.75,0,1,0,0,0.0,0,3.0
937648,2019-11-27,14,300000000.0,Transfer,Outside_bank,2019-04-27,2019-03-28,2705433.585,2019-11-27 14:00:00,110.88795587598618,214.58333333333334,214.58333333333334,0,1,0,0,0.0,0,3.0
937861,2019-11-20,8,13000000.0,Payment,Credit_card_repayment,2019-08-19,2019-07-27,0.0,2019-11-20 08:00:00,1300000000000.0,93.33333333333333,93.33333333333333,0,1,0,0,0.0,0,3.0
41991,2019-10-03,16,90000000.0,Transfer,Outside_bank,2019-04-19,2019-04-19,2630373.237777778,2019-10-03 16:00:00,34.21567658424501,167.66666666666666,167.66666666666666,0,1,0,0,0.0,0,3.0
938171,2019-10-28,14,13000000.0,Transfer,Outside_bank,2019-04-02,2019-04-02,581400.4277777778,2019-10-28 14:00:00,22.359804669330668,209.58333333333334,209.58333333333334,0,1,0,0,0.0,0,3.0
156839,2019-08-13,5,20000000.0,Transfer,Outside_bank,2019-05-20,2019-05-17,1870740.215,2019-08-13 05:00:00,10.6909552911349,35.541666666666664,85.20833333333333,5,0,1,0,0.0,1,3.0
72655,2019-12-30,19,50000000.0,Transfer,Outside_bank,2019-06-26,2019-06-26,3566747.31,2019-12-30 19:00:00,14.018374629364986,187.79166666666666,187.79166666666666,0,1,0,0,0.0,0,3.0
11938,2019-10-04,15,300000000.0,Transfer,Outside_bank,2019-04-03,2019-04-03,25920281.85666667,2019-10-04 15:00:00,11.573948217801675,184.625,184.625,0,1,0,0,0.0,0,3.0
939473,2019-07-05,11,49970300.0,Payment,Credit_card_repayment,2019-03-01,2019-02-28,175153.33909090908,2019-07-05 11:00:00,285.2945896236165,126.45833333333333,126.45833333333333,0,1,0,0,0.0,0,3.0
413763,2019-06-05,16,650000000.0,Transfer,Outside_bank,2019-03-05,2019-03-05,50634561.721,2019-06-05 16:00:00,12.837081588291756,92.66666666666667,92.66666666666667,0,1,0,0,0.0,0,3.0
394197,2019-10-11,3,50000000.0,Transfer,Outside_bank,2019-07-11,2019-06-26,2473104.567142857,2019-10-11 03:00:00,20.217503402034524,1.375,92.125,3,0,1,0,0.0,1,3.0
114902,2019-06-14,9,26450000.0,Payment,Credit_card_repayment,2019-01-24,2019-01-24,1212736.8099999998,2019-06-14 09:00:00,21.810173305271324,139.91666666666666,141.375,2,1,0,0,0.0,0,3.0
942322,2019-12-02,14,25000000.0,Transfer,Outside_bank,2019-07-16,2019-07-16,858098.5383333332,2019-12-02 14:00:00,29.134183176987616,139.58333333333334,139.58333333333334,0,1,0,0,0.0,0,3.0
413821,2019-08-08,12,50000000.0,Transfer,Outside_bank,2019-03-26,2019-03-26,3491215.2,2019-08-08 12:00:00,14.321660835991084,135.5,135.5,0,1,0,0,0.0,0,3.0
943075,2019-09-13,10,18000000.0,Transfer,Within_bank,2019-06-12,2019-06-12,838916.2028571429,2019-09-13 10:00:00,21.456255032960208,92.79166666666667,93.41666666666667,1,1,0,0,0.0,0,3.0
87249,2019-05-22,8,10000000.0,Transfer,Outside_bank,2019-01-24,2019-01-21,232000.1075,2019-05-22 08:00:00,43.10342830151045,118.33333333333333,118.33333333333333,0,1,0,0,0.0,0,3.0
943684,2019-09-07,11,50000000.0,Transfer,Outside_bank,2019-02-23,2019-02-23,2436957.827272727,2019-09-07 11:00:00,20.517384191154154,102.04166666666667,196.45833333333334,2,1,0,0,0.0,0,3.0
346438,2019-12-28,11,48000000.0,Transfer,Outside_bank,2019-06-18,2019-06-18,3594039.1685714284,2019-12-28 11:00:00,13.355447102415875,127.375,193.45833333333334,3,1,0,2,0.6666644444518518,0,3.0
346458,2019-09-05,19,16699000.0,Payment,Credit_card_repayment,2019-05-31,2019-05-31,727800.50125,2019-09-05 19:00:00,22.944474441952107,97.79166666666667,97.79166666666667,0,1,0,0,0.0,0,3.0
945721,2019-12-09,20,15200000.0,Transfer,Outside_bank,2019-05-16,2019-05-16,826109.8942857143,2019-12-09 20:00:00,18.39948910545188,151.25,207.83333333333334,2,1,0,0,0.0,0,3.0
947546,2019-09-25,13,12946000.0,Payment,Credit_card_repayment,2019-05-16,2019-05-13,421337.10875,2019-09-25 13:00:00,30.72599049749078,132.54166666666666,132.54166666666666,0,1,0,0,0.0,0,3.0
948908,2019-08-13,19,10000000.0,Transfer,Outside_bank,2019-01-03,2019-01-03,562437.0591666667,2019-08-13 19:00:00,17.7797672412246,222.79166666666666,222.79166666666666,0,1,0,0,0.0,0,3.0
948932,2019-08-20,10,20000000.0,Payment,Credit_card_repayment,2019-02-18,2019-02-18,918821.3127272726,2019-08-20 10:00:00,21.76701794216956,103.91666666666667,183.41666666666666,1,1,0,0,0.0,0,3.0
951836,2019-12-13,0,20000000.0,Transfer,Within_bank,2019-07-12,2019-07-12,655881.7683333334,2019-12-13 00:00:00,30.49330072174019,0.4166666666666667,154.0,38,0,1,1,0.026315782548478276,1,3.0
419501,2019-12-18,21,50000000.0,Transfer,Outside_bank,2019-09-19,2019-09-13,3158871.5975,2019-12-18 21:00:00,15.828436977119553,90.875,90.875,0,1,0,0,0.0,0,3.0
953237,2019-12-26,9,16125000.0,Transfer,Outside_bank,2019-06-14,2019-06-14,1208981.6300000001,2019-12-26 09:00:00,13.337671640111372,110.04166666666667,195.375,10,1,0,0,0.0,0,3.0
157450,2019-12-23,12,27115833.0,Payment,Credit_card_repayment,2019-08-08,2019-04-25,218597.85333333333,2019-12-23 12:00:00,124.04436999393326,137.5,137.5,0,1,0,0,0.0,0,3.0
467480,2019-12-12,10,15172417.0,Payment,Credit_card_repayment,2019-04-22,2019-04-20,1268432.618888889,2019-12-12 10:00:00,11.961547483043278,234.41666666666666,234.41666666666666,0,1,0,0,0.0,0,3.0
346521,2019-06-26,16,21700000.0,Transfer,Outside_bank,2019-03-15,2019-03-15,507423.94399999996,2019-06-26 16:00:00,42.76502962889814,101.58333333333333,103.66666666666667,1,1,0,1,0.9999900000999989,0,3.0
955975,2019-12-25,19,29893600.0,Payment,Credit_card_repayment,2019-05-27,2019-05-27,46606.45,2019-12-25 19:00:00,641.4047839641498,212.79166666666666,212.79166666666666,0,1,0,0,0.0,0,3.0
383125,2019-09-08,7,50000000.0,Transfer,Outside_bank,2019-04-23,2019-04-23,965636.0811111112,2019-09-08 07:00:00,51.77934107635001,107.95833333333333,138.29166666666666,2,1,0,0,0.0,0,3.0
332249,2019-10-25,22,200000000.0,Payment,Credit_card_repayment,2019-06-24,2019-06-20,9156719.356666667,2019-10-25 22:00:00,21.84188378058884,123.91666666666667,123.91666666666667,0,1,0,0,0.0,0,3.0
956264,2019-09-05,16,100000000.0,Transfer,Within_bank,2019-01-15,2019-01-15,9964616.687142858,2019-09-05 16:00:00,10.035508955294548,233.66666666666666,233.66666666666666,0,1,0,0,0.0,0,3.0
27381,2019-09-22,1,45000000.0,Transfer,Outside_bank,2019-05-22,2019-05-21,2854874.07,2019-09-22 01:00:00,15.762516628217641,0.041666666666666664,123.04166666666667,59,0,1,2,0.0338982993392713,1,3.0
956497,2019-11-04,16,50000000.0,Payment,Credit_card_repayment,2019-06-19,2019-06-19,57545.0,2019-11-04 16:00:00,868.885220111411,138.66666666666666,138.66666666666666,0,1,0,0,0.0,0,3.0
22132,2019-12-21,0,40000000.0,Transfer,Outside_bank,2019-09-23,2019-09-23,3946882.6875,2019-12-21 00:00:00,10.134580418764639,0.5833333333333334,89.0,52,0,1,2,0.038461531065090176,1,3.0
957598,2019-07-04,15,15393049.0,Payment,Credit_card_repayment,2019-03-14,2019-01-16,540508.4777777777,2019-07-04 15:00:00,28.478829902911983,112.625,112.625,0,1,0,0,0.0,0,3.0
959408,2019-12-10,9,50000000.0,Transfer,Within_bank,2019-06-05,2019-04-16,1211921.57875,2019-12-10 09:00:00,41.256794891925615,187.95833333333334,188.375,1,1,0,0,0.0,0,3.0
110815,2019-07-06,0,9050000.0,Topup,eWallet,2019-06-05,2019-01-15,740871.1458333334,2019-07-06 00:00:00,12.215349525724056,14.416666666666666,31.0,6,0,1,0,0.0,1,3.0
960146,2019-09-04,13,100000000.0,Transfer,Outside_bank,2019-04-03,2019-04-03,4043968.735,2019-09-04 13:00:00,24.72818326567817,96.91666666666667,154.54166666666666,1,1,0,0,0.0,0,3.0
961747,2019-12-01,4,5635000.0,Transfer,Outside_bank,2019-10-28,2019-10-28,245116.945,2019-12-01 04:00:00,22.989026726692067,13.833333333333334,34.166666666666664,6,0,1,0,0.0,1,3.0
447012,2019-12-05,8,16300000.0,Transfer,Outside_bank,2019-05-31,2019-05-30,1244567.36,2019-12-05 08:00:00,13.09692068404319,188.33333333333334,188.33333333333334,0,1,0,0,0.0,0,3.0
438737,2019-11-29,22,29903887.0,Payment,Credit_card_repayment,2019-07-04,2019-07-04,532540.6783333333,2019-11-29 22:00:00,56.153244655464086,148.91666666666666,148.91666666666666,0,1,0,0,0.0,0,3.0
962080,2019-12-14,10,100000000.0,Transfer,Outside_bank,2019-05-02,2019-04-16,5342271.835555555,2019-12-14 10:00:00,18.718628156332592,226.41666666666666,226.41666666666666,0,1,0,0,0.0,0,3.0
319513,2019-06-13,5,99000000.0,Transfer,Outside_bank,2019-05-16,2019-05-16,243313.70875,2019-06-13 05:00:00,406.8821296775009,0.9583333333333334,28.208333333333332,43,0,1,1,0.0232558085451608,1,3.0
962241,2019-12-11,23,20000000.0,Transfer,Outside_bank,2019-08-21,2019-08-21,1370327.6725,2019-12-11 23:00:00,14.595049345654987,112.95833333333333,112.95833333333333,0,1,0,0,0.0,0,3.0
962310,2019-06-26,0,116000000.0,Payment,Credit_card_repayment,2019-03-14,2019-03-14,1074931.838,2019-06-26 00:00:00,107.91381918201297,0.25,104.0,129,0,1,0,0.0,1,3.0
965663,2019-10-09,16,15000000.0,Transfer,Outside_bank,2019-04-10,2019-04-08,1376771.29,2019-10-09 16:00:00,10.895055779301622,182.66666666666666,182.66666666666666,0,1,0,0,0.0,0,3.0
22398,2019-12-16,15,600000000.0,Transfer,Outside_bank,2019-07-26,2019-07-26,49682617.00666667,2019-12-16 15:00:00,12.076658520612314,143.625,143.625,0,1,0,0,0.0,0,3.0
966080,2019-12-12,19,50000000.0,Transfer,Outside_bank,2019-01-15,2019-01-15,337604.285,2019-12-12 19:00:00,148.10238560366312,257.4166666666667,331.7916666666667,1,1,0,0,0.0,0,3.0
315750,2019-07-06,5,6900000.0,Topup,eWallet,2019-05-13,2019-04-19,314957.27249999996,2019-07-06 05:00:00,21.90773353163618,30.375,54.208333333333336,5,0,1,0,0.0,1,3.0
191251,2019-11-07,8,200000000.0,Transfer,Outside_bank,2019-03-04,2019-01-29,747439.171,2019-11-07 08:00:00,267.5803031967724,173.75,248.33333333333334,3,1,0,0,0.0,0,3.0
319513,2019-06-17,5,100000000.0,Transfer,Outside_bank,2019-05-16,2019-05-16,243313.70875,2019-06-17 05:00:00,410.99205017929387,0.875,32.208333333333336,47,0,1,2,0.042553182435493095,1,3.0
966455,2019-11-09,20,15360000.0,Payment,Credit_card_repayment,2019-06-13,2019-06-13,1026619.2857142857,2019-11-09 20:00:00,14.961729448871044,149.83333333333334,149.83333333333334,0,1,0,0,0.0,0,3.0
966764,2019-08-20,0,100000000.0,Transfer,Outside_bank,2019-07-31,2019-07-31,6095624.6219999995,2019-08-20 00:00:00,16.405209671035408,0.6666666666666666,20.0,4,0,1,0,0.0,1,3.0
967865,2019-08-23,13,70000000.0,Transfer,Within_bank,2019-05-02,2019-05-02,3424786.36125,2019-08-23 13:00:00,20.439231127469967,113.54166666666667,113.54166666666667,0,1,0,0,0.0,0,3.0
968854,2019-06-11,0,36000000.0,Transfer,Outside_bank,2019-05-20,2019-05-20,1858776.4125,2019-06-11 00:00:00,19.367579531196746,0.125,22.0,4,0,1,0,0.0,1,3.0
429528,2019-11-08,14,34000000.0,Payment,Credit_card_repayment,2019-07-27,2019-07-27,0.0,2019-11-08 14:00:00,3399999999999.9995,104.58333333333333,104.58333333333333,0,1,0,0,0.0,0,3.0
969635,2019-09-04,18,52289989.0,Payment,Credit_card_repayment,2019-05-10,2019-05-10,4073496.1625,2019-09-04 18:00:00,12.836636371784389,117.75,117.75,0,1,0,0,0.0,0,3.0
971788,2019-08-22,9,20000000.0,Transfer,Outside_bank,2019-03-18,2019-03-18,516028.461,2019-08-22 09:00:00,38.757552172325674,157.375,157.375,0,1,0,0,0.0,0,3.0
975807,2019-07-02,16,42000000.0,Transfer,Outside_bank,2019-01-22,2019-01-22,438643.9458333333,2019-07-02 16:00:00,95.74964022186865,121.04166666666667,161.66666666666666,1,1,0,0,0.0,0,3.0
977889,2019-12-02,8,117000000.0,Transfer,Outside_bank,2019-07-29,2019-07-29,10427998.845,2019-12-02 08:00:00,11.21979410805044,96.08333333333333,126.33333333333333,2,1,0,0,0.0,0,3.0
82394,2019-12-06,3,8270000.0,Transfer,Outside_bank,2019-09-27,2019-09-18,45738.80333333334,2019-12-06 03:00:00,180.8092778012172,0.25,70.125,10,0,1,0,0.0,1,3.0
978111,2019-08-13,9,48900000.0,Transfer,Within_bank,2019-01-07,2019-01-04,1196535.5183333333,2019-08-13 09:00:00,40.86798866422673,112.95833333333333,218.375,2,1,0,0,0.0,0,3.0
978439,2019-12-09,18,20800000.0,Transfer,Outside_bank,2019-05-18,2019-05-18,188640.40375,2019-12-09 18:00:00,110.26269868709065,205.75,205.75,0,1,0,0,0.0,0,3.0
979237,2019-03-27,0,10000000.0,Transfer,Outside_bank,2019-02-27,2019-02-27,540569.770909091,2019-03-27 00:00:00,18.498999644389542,1.2083333333333333,28.0,11,0,1,0,0.0,1,3.0
