CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,Device_ID_Hash,Beneficiary_CUSTOMER_NUMBER,ts_dt,tx_id,DEVICE_TOTAL_DISTINCT_CUSTOMERS,DEVICE_TOTAL_TRANS_COUNT,BENEFICIARY_TOTAL_DISTINCT_SENDERS,BENEFICIARY_TOTAL_TRANS_COUNT,BENEFICIARY_TOTAL_AMOUNT,IS_SHARED_DEVICE_ALERT,IS_COMMON_RECEIVER_ALERT,risk_score
105797,2019-03-04,15,20000.0,ec305979cfec3242,451223,2019-03-04 15:00:00,1226,1,753,7,7,49167000.0,0,1,2.0
105797,2019-03-04,10,770.0,ec305979cfec3242,253921,2019-03-04 10:00:00,1227,1,753,654,685,7101577681.0,0,1,2.0
105797,2019-03-05,14,3289.0,ec305979cfec3242,326962,2019-03-05 14:00:00,1228,1,753,607,648,7143805911.0,0,1,2.0
105797,2019-03-05,10,8109.0,ec305979cfec3242,228007,2019-03-05 10:00:00,1229,1,753,641,665,5740561135.0,0,1,2.0
105797,2019-03-08,10,8254.0,ec305979cfec3242,365566,2019-03-08 10:00:00,1230,1,753,6,6,71808254.0,0,1,2.0
105797,2019-03-12,11,1070.0,ec305979cfec3242,729422,2019-03-12 11:00:00,1231,1,753,6,6,23263437.0,0,1,2.0
105797,2019-03-18,11,653.0,ec305979cfec3242,949904,2019-03-18 11:00:00,1232,1,753,7,7,16025653.0,0,1,2.0
105797,2019-03-25,17,1746.0,ec305979cfec3242,419796,2019-03-25 17:00:00,1233,1,753,599,627,9785276487.0,0,1,2.0
105797,2019-03-25,13,3159.0,ec305979cfec3242,818231,2019-03-25 13:00:00,1234,1,753,647,670,5934916754.0,0,1,2.0
105797,2019-03-27,10,7004.0,ec305979cfec3242,672242,2019-03-27 10:00:00,1236,1,753,678,705,10083876106.0,0,1,2.0
105797,2019-03-26,15,15246.0,ec305979cfec3242,199278,2019-03-26 15:00:00,1237,1,753,620,642,7020351880.0,0,1,2.0
105797,2019-04-01,8,6280.0,ec305979cfec3242,582656,2019-04-01 08:00:00,1238,1,753,3,3,2393780.0,0,1,2.0
105797,2019-04-01,16,1741.0,ec305979cfec3242,342321,2019-04-01 16:00:00,1239,1,753,613,632,6432464740.0,0,1,2.0
105797,2019-04-02,11,10560.0,ec305979cfec3242,307994,2019-04-02 11:00:00,1240,1,753,8,8,103148560.0,0,1,2.0
105797,2019-04-05,16,2701.0,ec305979cfec3242,474804,2019-04-05 16:00:00,1241,1,753,630,651,7312920055.0,0,1,2.0
105797,2019-04-09,8,14160.0,ec305979cfec3242,486531,2019-04-09 08:00:00,1242,1,753,5,5,17539160.0,0,1,2.0
105797,2019-04-17,11,1887.0,ec305979cfec3242,452549,2019-04-17 11:00:00,1244,1,753,608,629,4739966113.0,0,1,2.0
105797,2019-04-23,14,1398.0,ec305979cfec3242,877875,2019-04-23 14:00:00,1245,1,753,4,4,20501398.0,0,1,2.0
105797,2019-04-19,10,1286.0,ec305979cfec3242,80452,2019-04-19 10:00:00,1246,1,753,13,13,57166286.0,0,1,2.0
105797,2019-05-03,14,17268.0,ec305979cfec3242,307083,2019-05-03 14:00:00,1247,1,753,661,684,7948011898.0,0,1,2.0
105797,2019-05-03,8,6140.0,ec305979cfec3242,472874,2019-05-03 08:00:00,1248,1,753,618,638,7692089958.0,0,1,2.0
105797,2019-05-07,13,6285.0,ec305979cfec3242,949495,2019-05-07 13:00:00,1250,1,753,640,673,8129455172.0,0,1,2.0
105797,2019-05-09,9,1000.0,ec305979cfec3242,187047,2019-05-09 09:00:00,1251,1,753,654,673,6870157069.0,0,1,2.0
105797,2019-05-14,15,16997.0,ec305979cfec3242,770452,2019-05-14 15:00:00,1252,1,753,632,656,8071060772.0,0,1,2.0
105797,2019-05-16,9,7089.0,ec305979cfec3242,825878,2019-05-16 09:00:00,1253,1,753,642,665,7349308175.0,0,1,2.0
105797,2019-05-16,14,4000.0,ec305979cfec3242,706287,2019-05-16 14:00:00,1254,1,753,9,9,19432000.0,0,1,2.0
105797,2019-05-16,11,7589.0,ec305979cfec3242,526810,2019-05-16 11:00:00,1255,1,753,5,5,5157589.0,0,1,2.0
105797,2019-05-23,10,2559.0,ec305979cfec3242,418003,2019-05-23 10:00:00,1256,1,753,11,11,19667559.0,0,1,2.0
105797,2019-05-23,7,1321.0,ec305979cfec3242,605255,2019-05-23 07:00:00,1257,1,753,604,632,7277133338.0,0,1,2.0
105797,2019-05-30,15,5656.0,ec305979cfec3242,915483,2019-05-30 15:00:00,1258,1,753,636,652,5959123623.0,0,1,2.0
105797,2019-05-29,15,3748.0,ec305979cfec3242,347505,2019-05-29 15:00:00,1259,1,753,661,683,7367186998.0,0,1,2.0
105797,2019-06-04,13,8600.0,ec305979cfec3242,223847,2019-06-04 13:00:00,1260,1,753,713,748,9333210985.0,0,1,2.0
105797,2019-05-31,16,8393.0,ec305979cfec3242,643153,2019-05-31 16:00:00,1261,1,753,611,636,7168366389.0,0,1,2.0
105797,2019-06-04,15,11000.0,ec305979cfec3242,882042,2019-06-04 15:00:00,1262,1,753,651,679,6278682924.0,0,1,2.0
105797,2019-06-05,15,16000.0,ec305979cfec3242,52375,2019-06-05 15:00:00,1265,1,753,7,7,17496000.0,0,1,2.0
105797,2019-06-11,12,2867.0,ec305979cfec3242,903559,2019-06-11 12:00:00,1266,1,753,595,621,6607581403.0,0,1,2.0
105797,2019-06-18,11,997.0,ec305979cfec3242,752058,2019-06-18 11:00:00,1267,1,753,612,631,5304563028.0,0,1,2.0
105797,2019-06-21,10,1628.0,ec305979cfec3242,121820,2019-06-21 10:00:00,1268,1,753,637,655,7119818338.0,0,1,2.0
105797,2019-06-26,11,33000.0,ec305979cfec3242,612818,2019-06-26 11:00:00,1269,1,753,4,4,6423000.0,0,1,2.0
105797,2019-07-05,9,677.0,ec305979cfec3242,757012,2019-07-05 09:00:00,1270,1,753,653,677,8264148878.0,0,1,2.0
105797,2019-07-08,13,10345.0,ec305979cfec3242,862558,2019-07-08 13:00:00,1271,1,753,3,3,3010345.0,0,1,2.0
105797,2019-07-10,14,9924.0,ec305979cfec3242,76983,2019-07-10 14:00:00,1272,1,753,647,665,6017507677.0,0,1,2.0
105797,2019-07-09,10,7423.0,ec305979cfec3242,975853,2019-07-09 10:00:00,1273,1,753,637,666,10574082712.0,0,1,2.0
105797,2019-07-25,9,222.0,ec305979cfec3242,927113,2019-07-25 09:00:00,1274,1,753,615,634,6975142379.0,0,1,2.0
105797,2019-08-02,10,13720.0,ec305979cfec3242,185059,2019-08-02 10:00:00,1275,1,753,5,5,7907420.0,0,1,2.0
105797,2019-08-04,20,49050000.0,ec305979cfec3242,752090,2019-08-04 20:00:00,1276,1,753,5,5,69650000.0,0,1,2.0
105797,2019-07-31,15,1200.0,ec305979cfec3242,833071,2019-07-31 15:00:00,1277,1,753,641,666,6518503337.0,0,1,2.0
105797,2019-08-06,17,28999.0,ec305979cfec3242,697039,2019-08-06 17:00:00,1278,1,753,680,706,6382428989.0,0,1,2.0
105797,2019-08-14,13,5980.0,ec305979cfec3242,376424,2019-08-14 13:00:00,1279,1,753,10,10,90855980.0,0,1,2.0
105797,2019-08-13,10,5590.0,ec305979cfec3242,431377,2019-08-13 10:00:00,1280,1,753,691,714,5998399639.0,0,1,2.0
105797,2019-08-13,14,16546.0,ec305979cfec3242,324350,2019-08-13 14:00:00,1281,1,753,660,674,9452297830.0,0,1,2.0
105797,2019-08-15,14,123.0,ec305979cfec3242,403776,2019-08-15 14:00:00,1283,1,753,626,649,6660836128.0,0,1,2.0
105797,2019-08-23,13,559.0,ec305979cfec3242,39152,2019-08-23 13:00:00,1284,1,753,7,7,42787559.0,0,1,2.0
105797,2019-08-27,20,500000.0,ec305979cfec3242,547653,2019-08-27 20:00:00,1285,1,753,641,670,6786077743.0,0,1,2.0
105797,2019-08-28,8,526.0,ec305979cfec3242,867556,2019-08-28 08:00:00,1287,1,753,6,6,19838028.0,0,1,2.0
105797,2019-08-28,10,1500000.0,ec305979cfec3242,533227,2019-08-28 10:00:00,1288,1,753,7,7,14390400.0,0,1,2.0
105797,2019-08-30,8,1347.0,ec305979cfec3242,235853,2019-08-30 08:00:00,1289,1,753,9,9,32630347.0,0,1,2.0
105797,2019-09-03,13,6521.0,ec305979cfec3242,498573,2019-09-03 13:00:00,1291,1,753,7,7,33541521.0,0,1,2.0
105797,2019-09-06,14,2139.0,ec305979cfec3242,509459,2019-09-06 14:00:00,1292,1,753,7,7,11612139.0,0,1,2.0
105797,2019-09-09,13,12677.0,ec305979cfec3242,231290,2019-09-09 13:00:00,1293,1,753,7,7,118406090.0,0,1,2.0
105797,2019-09-11,9,942.0,ec305979cfec3242,867541,2019-09-11 09:00:00,1294,1,753,9,9,117070942.0,0,1,2.0
105797,2019-09-20,9,9299.0,ec305979cfec3242,238849,2019-09-20 09:00:00,1296,1,753,6,6,71132499.0,0,1,2.0
105797,2019-09-24,14,16600.0,ec305979cfec3242,821508,2019-09-24 14:00:00,1297,1,753,10,10,150866600.0,0,1,2.0
105797,2019-09-24,15,6000.0,ec305979cfec3242,766035,2019-09-24 15:00:00,1298,1,753,658,686,7186024875.0,0,1,2.0
105797,2019-10-09,9,3718.0,ec305979cfec3242,727038,2019-10-09 09:00:00,1299,1,753,635,660,6720031665.0,0,1,2.0
105797,2019-10-10,19,7300000.0,ec305979cfec3242,943624,2019-10-10 19:00:00,1301,1,753,592,612,5683159952.0,0,1,2.0
105797,2019-10-12,18,1200000.0,220bdb6231263016,572921,2019-10-12 18:00:00,1302,1,1,687,715,9030779141.0,0,1,2.0
105797,2019-10-18,9,5491.0,ec305979cfec3242,503295,2019-10-18 09:00:00,1303,1,753,639,660,7751635149.0,0,1,2.0
105797,2019-10-23,9,14668.0,ec305979cfec3242,963672,2019-10-23 09:00:00,1304,1,753,662,683,6732784204.0,0,1,2.0
105797,2019-10-24,9,9026.0,ec305979cfec3242,379014,2019-10-24 09:00:00,1305,1,753,641,669,8253767474.0,0,1,2.0
105797,2019-10-30,8,6007.0,ec305979cfec3242,822955,2019-10-30 08:00:00,1306,1,753,661,678,6309071774.0,0,1,2.0
105797,2019-11-06,8,2181.0,ec305979cfec3242,518858,2019-11-06 08:00:00,1307,1,753,641,664,7058827814.0,0,1,2.0
105797,2019-11-18,14,3400.0,ec305979cfec3242,684907,2019-11-18 14:00:00,1308,1,753,11,11,37103400.0,0,1,2.0
105797,2019-11-25,19,100000.0,ec305979cfec3242,820862,2019-11-25 19:00:00,1311,1,753,708,741,7977338084.0,0,1,2.0
105797,2019-12-06,13,28082.0,ec305979cfec3242,757012,2019-12-06 13:00:00,1312,1,753,653,677,8264148878.0,0,1,2.0
105797,2019-12-17,11,14999.0,ec305979cfec3242,365022,2019-12-17 11:00:00,1314,1,753,634,660,6399600520.0,0,1,2.0
105797,2019-12-26,10,1205.0,ec305979cfec3242,379014,2019-12-26 10:00:00,1316,1,753,641,669,8253767474.0,0,1,2.0
105797,2019-12-25,18,100000.0,ec305979cfec3242,46784,2019-12-25 18:00:00,1317,1,753,617,641,5449630314.0,0,1,2.0
105797,2019-12-30,13,21477.0,ec305979cfec3242,791874,2019-12-30 13:00:00,1318,1,753,652,679,8875389122.0,0,1,2.0
105797,2019-12-27,23,700000.0,ec305979cfec3242,24304,2019-12-27 23:00:00,1319,1,753,625,670,8983296318.0,0,1,2.0
105797,2019-12-30,11,140000.0,ec305979cfec3242,166937,2019-12-30 11:00:00,1320,1,753,677,712,8575001100.0,0,1,2.0
105797,2019-12-29,10,500000.0,ec305979cfec3242,759077,2019-12-29 10:00:00,1321,1,753,636,669,8535035289.0,0,1,2.0
105797,2019-01-25,19,13000000.0,ec305979cfec3242,236643,2019-01-25 19:00:00,1322,1,753,626,644,7814691794.0,0,1,2.0
105797,2019-02-12,17,9000.0,ec305979cfec3242,727844,2019-02-12 17:00:00,1323,1,753,639,661,7094588439.0,0,1,2.0
105797,2019-02-18,9,2000.0,ec305979cfec3242,859948,2019-02-18 09:00:00,1324,1,753,8,8,20862000.0,0,1,2.0
105797,2019-02-25,8,5000.0,ec305979cfec3242,182996,2019-02-25 08:00:00,1325,1,753,618,641,8111119161.0,0,1,2.0
105797,2019-02-22,9,9000.0,ec305979cfec3242,200007,2019-02-22 09:00:00,1327,1,753,8,8,34459158.0,0,1,2.0
105797,2019-03-04,8,1536.0,ec305979cfec3242,745847,2019-03-04 08:00:00,1330,1,753,637,661,8171776727.0,0,1,2.0
105797,2019-02-28,16,313.0,ec305979cfec3242,797744,2019-02-28 16:00:00,1331,1,753,633,651,4893045244.0,0,1,2.0
105797,2019-03-06,13,2000.0,ec305979cfec3242,784033,2019-03-06 13:00:00,1332,1,753,651,675,8140768132.0,0,1,2.0
105797,2019-03-07,10,3365.0,ec305979cfec3242,681326,2019-03-07 10:00:00,1333,1,753,634,663,7705195442.0,0,1,2.0
105797,2019-03-18,10,3965.0,ec305979cfec3242,483181,2019-03-18 10:00:00,1334,1,753,571,606,9008305609.0,0,1,2.0
105797,2019-03-18,14,288.0,ec305979cfec3242,906017,2019-03-18 14:00:00,1335,1,753,612,631,4652804407.0,0,1,2.0
105797,2019-03-25,10,7840.0,ec305979cfec3242,833071,2019-03-25 10:00:00,1336,1,753,641,666,6518503337.0,0,1,2.0
105797,2019-03-26,9,5503.0,ec305979cfec3242,375005,2019-03-26 09:00:00,1337,1,753,636,655,8620555253.0,0,1,2.0
105797,2019-03-28,15,16767.0,ec305979cfec3242,709874,2019-03-28 15:00:00,1338,1,753,631,650,4986675843.0,0,1,2.0
105797,2019-04-04,14,1000.0,ec305979cfec3242,740549,2019-04-04 14:00:00,1339,1,753,638,666,9499933577.0,0,1,2.0
105797,2019-04-08,10,1273.0,ec305979cfec3242,595713,2019-04-08 10:00:00,1340,1,753,638,667,7021169482.0,0,1,2.0
105797,2019-04-25,15,12712.0,ec305979cfec3242,757439,2019-04-25 15:00:00,1341,1,753,3,3,5612712.0,0,1,2.0
105797,2019-04-25,20,200000.0,ec305979cfec3242,422433,2019-04-25 20:00:00,1342,1,753,648,685,6595085464.0,0,1,2.0
105797,2019-04-26,8,3879.0,ec305979cfec3242,937837,2019-04-26 08:00:00,1343,1,753,634,659,5236299415.0,0,1,2.0
105797,2019-05-06,16,20762.0,ec305979cfec3242,921589,2019-05-06 16:00:00,1344,1,753,9,9,29420762.0,0,1,2.0
105797,2019-05-09,11,3429.0,ec305979cfec3242,320447,2019-05-09 11:00:00,1345,1,753,695,725,8931884633.0,0,1,2.0
105797,2019-05-13,10,6976.0,ec305979cfec3242,77431,2019-05-13 10:00:00,1346,1,753,8,8,22251977.0,0,1,2.0
105797,2019-05-16,10,30000.0,ec305979cfec3242,789605,2019-05-16 10:00:00,1347,1,753,10,10,41743000.0,0,1,2.0
105797,2019-05-15,11,7286.0,ec305979cfec3242,179920,2019-05-15 11:00:00,1348,1,753,14,14,88217286.0,0,1,2.0
105797,2019-06-04,11,12275.0,ec305979cfec3242,570518,2019-06-04 11:00:00,1349,1,753,661,682,8563348692.0,0,1,2.0
105797,2019-06-07,8,5955.0,ec305979cfec3242,326400,2019-06-07 08:00:00,1350,1,753,629,654,5890750062.0,0,1,2.0
105797,2019-06-11,14,10200.0,ec305979cfec3242,559923,2019-06-11 14:00:00,1351,1,753,608,635,4483690467.0,0,1,2.0
105797,2019-06-13,15,6146.0,ec305979cfec3242,85968,2019-06-13 15:00:00,1352,1,753,680,704,10764778569.0,0,1,2.0
105797,2019-06-17,10,7396.0,ec305979cfec3242,292785,2019-06-17 10:00:00,1353,1,753,4,4,105197396.0,0,1,2.0
105797,2019-06-17,15,15760.0,ec305979cfec3242,867770,2019-06-17 15:00:00,1354,1,753,8,8,52606760.0,0,1,2.0
105797,2019-06-25,16,5118.0,ec305979cfec3242,52695,2019-06-25 16:00:00,1355,1,753,645,669,10411122466.0,0,1,2.0
105797,2019-07-01,8,1885.0,ec305979cfec3242,600047,2019-07-01 08:00:00,1356,1,753,9,9,84066885.0,0,1,2.0
105797,2019-07-02,11,1071.0,ec305979cfec3242,789505,2019-07-02 11:00:00,1357,1,753,651,676,5508452555.0,0,1,2.0
105797,2019-07-03,14,12640.0,ec305979cfec3242,169630,2019-07-03 14:00:00,1358,1,753,628,657,7008535979.0,0,1,2.0
105797,2019-07-04,8,1658.0,ec305979cfec3242,14539,2019-07-04 08:00:00,1359,1,753,662,692,7578049221.0,0,1,2.0
105797,2019-07-15,16,8402.0,ec305979cfec3242,397732,2019-07-15 16:00:00,1362,1,753,702,726,6216214292.0,0,1,2.0
105797,2019-07-17,15,841.0,ec305979cfec3242,768353,2019-07-17 15:00:00,1363,1,753,654,679,7996684900.0,0,1,2.0
105797,2019-07-17,14,9000.0,ec305979cfec3242,503295,2019-07-17 14:00:00,1364,1,753,639,660,7751635149.0,0,1,2.0
105797,2019-07-16,11,5261.0,ec305979cfec3242,641411,2019-07-16 11:00:00,1365,1,753,657,687,6625327338.0,0,1,2.0
105797,2019-07-17,10,400.0,ec305979cfec3242,273957,2019-07-17 10:00:00,1366,1,753,613,640,6678698409.0,0,1,2.0
105797,2019-07-23,10,20018.0,ec305979cfec3242,456724,2019-07-23 10:00:00,1367,1,753,646,674,8422051030.0,0,1,2.0
105797,2019-07-23,13,3000.0,ec305979cfec3242,605979,2019-07-23 13:00:00,1368,1,753,4,4,27805000.0,0,1,2.0
105797,2019-07-29,8,660.0,ec305979cfec3242,326962,2019-07-29 08:00:00,1369,1,753,607,648,7143805911.0,0,1,2.0
105797,2019-07-29,10,1167.0,ec305979cfec3242,973708,2019-07-29 10:00:00,1370,1,753,689,718,6792796934.0,0,1,2.0
105797,2019-08-12,13,11820.0,ec305979cfec3242,650886,2019-08-12 13:00:00,1372,1,753,630,661,8717460233.0,0,1,2.0
105797,2019-08-16,13,7641.0,ec305979cfec3242,940456,2019-08-16 13:00:00,1374,1,753,673,710,8440753740.0,0,1,2.0
105797,2019-08-22,10,20000.0,ec305979cfec3242,970582,2019-08-22 10:00:00,1375,1,753,11,11,39930000.0,0,1,2.0
105797,2019-08-20,11,5211.0,ec305979cfec3242,206349,2019-08-20 11:00:00,1376,1,753,648,672,6704213079.0,0,1,2.0
105797,2019-08-21,11,6048.0,ec305979cfec3242,849403,2019-08-21 11:00:00,1377,1,753,5,5,62106048.0,0,1,2.0
105797,2019-08-26,7,100000.0,ec305979cfec3242,822581,2019-08-26 07:00:00,1379,1,753,643,669,7428357045.0,0,1,2.0
105797,2019-08-27,16,2000.0,ec305979cfec3242,472874,2019-08-27 16:00:00,1380,1,753,618,638,7692089958.0,0,1,2.0
105797,2019-08-28,16,2723.0,ec305979cfec3242,100497,2019-08-28 16:00:00,1381,1,753,5,5,20502723.0,0,1,2.0
105797,2019-09-09,8,5933.0,ec305979cfec3242,782130,2019-09-09 08:00:00,1383,1,753,3,3,54505933.0,0,1,2.0
105797,2019-09-13,9,10113.0,ec305979cfec3242,2577,2019-09-13 09:00:00,1384,1,753,622,649,7164479976.0,0,1,2.0
105797,2019-09-13,11,1200000.0,ec305979cfec3242,109189,2019-09-13 11:00:00,1385,1,753,664,687,8090307691.0,0,1,2.0
105797,2019-09-16,14,13628.0,ec305979cfec3242,846385,2019-09-16 14:00:00,1386,1,753,5,5,15173628.0,0,1,2.0
105797,2019-10-01,8,3908.0,ec305979cfec3242,774523,2019-10-01 08:00:00,1389,1,753,645,666,7393558290.0,0,1,2.0
105797,2019-10-04,13,13903.0,ec305979cfec3242,898502,2019-10-04 13:00:00,1390,1,753,660,689,7059334798.0,0,1,2.0
105797,2019-10-11,13,11635.0,ec305979cfec3242,896142,2019-10-11 13:00:00,1392,1,753,644,671,6517636776.0,0,1,2.0
105797,2019-10-11,8,13838.0,ec305979cfec3242,785507,2019-10-11 08:00:00,1393,1,753,3,3,32013838.0,0,1,2.0
105797,2019-10-11,14,11008.0,ec305979cfec3242,95674,2019-10-11 14:00:00,1394,1,753,604,628,8139083997.0,0,1,2.0
105797,2019-10-17,10,1051.0,ec305979cfec3242,239985,2019-10-17 10:00:00,1395,1,753,3,3,3201051.0,0,1,2.0
105797,2019-10-16,16,2050.0,ec305979cfec3242,918528,2019-10-16 16:00:00,1396,1,753,620,642,6490397411.0,0,1,2.0
105797,2019-10-25,9,3786.0,ec305979cfec3242,744098,2019-10-25 09:00:00,1398,1,753,8,8,148253786.0,0,1,2.0
105797,2019-10-24,18,7300000.0,ec305979cfec3242,57928,2019-10-24 18:00:00,1399,1,753,679,709,7361414834.0,0,1,2.0
105797,2019-10-25,15,756.0,ec305979cfec3242,69325,2019-10-25 15:00:00,1400,1,753,668,692,7458118485.0,0,1,2.0
105797,2019-10-28,22,300000.0,ec305979cfec3242,591601,2019-10-28 22:00:00,1401,1,753,630,654,4241940306.0,0,1,2.0
105797,2019-11-05,7,7086.0,ec305979cfec3242,369045,2019-11-05 07:00:00,1403,1,753,3,3,13047086.0,0,1,2.0
105797,2019-11-04,13,15894.0,ec305979cfec3242,72817,2019-11-04 13:00:00,1404,1,753,7,7,540766894.0,0,1,2.0
105797,2019-11-12,13,17000.0,ec305979cfec3242,893299,2019-11-12 13:00:00,1405,1,753,661,692,8584601028.0,0,1,2.0
105797,2019-11-12,16,50000.0,ec305979cfec3242,689684,2019-11-12 16:00:00,1406,1,753,7,7,60799000.0,0,1,2.0
105797,2019-11-12,10,20330.0,ec305979cfec3242,106652,2019-11-12 10:00:00,1407,1,753,12,12,132326330.0,0,1,2.0
105797,2019-11-29,9,275.0,ec305979cfec3242,483117,2019-11-29 09:00:00,1408,1,753,650,668,8259645094.0,0,1,2.0
105797,2019-12-06,17,1000000.0,ec305979cfec3242,882939,2019-12-06 17:00:00,1410,1,753,622,645,9171363346.0,0,1,2.0
105797,2019-12-17,14,41192.0,ec305979cfec3242,430586,2019-12-17 14:00:00,1412,1,753,666,690,8064752084.0,0,1,2.0
105797,2019-12-20,13,16812.0,ec305979cfec3242,784387,2019-12-20 13:00:00,1413,1,753,625,651,6345377509.0,0,1,2.0
105797,2019-12-20,8,4651.0,ec305979cfec3242,587027,2019-12-20 08:00:00,1414,1,753,8,8,62504651.0,0,1,2.0
105797,2019-12-23,11,1000000.0,ec305979cfec3242,376044,2019-12-23 11:00:00,1415,1,753,601,625,6350019555.0,0,1,2.0
105797,2019-12-25,19,4500000.0,ec305979cfec3242,917659,2019-12-25 19:00:00,1416,1,753,5,5,27000000.0,0,1,2.0
105797,2019-12-27,14,5179.0,ec305979cfec3242,649100,2019-12-27 14:00:00,1417,1,753,631,660,9590192206.0,0,1,2.0
105797,2019-01-08,16,1850.0,ec305979cfec3242,639651,2019-01-08 16:00:00,1418,1,753,647,671,8973363456.0,0,1,2.0
105797,2019-01-10,13,140000.0,ec305979cfec3242,364218,2019-01-10 13:00:00,1419,1,753,629,656,9283174669.0,0,1,2.0
105797,2019-01-11,16,5500.0,ec305979cfec3242,634388,2019-01-11 16:00:00,1420,1,753,8,8,32680500.0,0,1,2.0
105797,2019-01-14,15,2000.0,ec305979cfec3242,155495,2019-01-14 15:00:00,1421,1,753,648,677,7649367462.0,0,1,2.0
105797,2019-01-14,17,1100000.0,ec305979cfec3242,277626,2019-01-14 17:00:00,1422,1,753,653,685,6278407463.0,0,1,2.0
105797,2019-01-23,11,1000.0,ec305979cfec3242,131844,2019-01-23 11:00:00,1424,1,753,6,6,618641000.0,0,1,2.0
105797,2019-01-25,19,100000.0,ec305979cfec3242,705945,2019-01-25 19:00:00,1425,1,753,653,674,7249306676.0,0,1,2.0
105797,2019-02-01,11,3000.0,ec305979cfec3242,246464,2019-02-01 11:00:00,1426,1,753,5,5,9443000.0,0,1,2.0
105797,2019-02-12,9,2000.0,ec305979cfec3242,821033,2019-02-12 09:00:00,1427,1,753,639,655,4702569909.0,0,1,2.0
105797,2019-03-01,11,2460.0,ec305979cfec3242,771320,2019-03-01 11:00:00,1428,1,753,659,682,8318307721.0,0,1,2.0
105797,2019-03-04,13,18444.0,ec305979cfec3242,810441,2019-03-04 13:00:00,1429,1,753,9,9,39390944.0,0,1,2.0
105797,2019-03-05,9,1080.0,ec305979cfec3242,385065,2019-03-05 09:00:00,1430,1,753,631,655,4571611134.0,0,1,2.0
105797,2019-03-07,9,290.0,ec305979cfec3242,631517,2019-03-07 09:00:00,1431,1,753,650,669,7485108259.0,0,1,2.0
105797,2019-03-12,14,3797.0,ec305979cfec3242,132367,2019-03-12 14:00:00,1432,1,753,8,8,13456797.0,0,1,2.0
105797,2019-03-21,14,2209.0,ec305979cfec3242,383408,2019-03-21 14:00:00,1433,1,753,662,679,6339283370.0,0,1,2.0
105797,2019-03-28,11,1060.0,ec305979cfec3242,829720,2019-03-28 11:00:00,1435,1,753,8,8,19317056.0,0,1,2.0
105797,2019-03-29,8,2485.0,ec305979cfec3242,307383,2019-03-29 08:00:00,1436,1,753,6,6,6015485.0,0,1,2.0
105797,2019-04-03,16,13710.0,ec305979cfec3242,900567,2019-04-03 16:00:00,1437,1,753,699,729,8471994275.0,0,1,2.0
105797,2019-04-03,11,1533.0,ec305979cfec3242,538932,2019-04-03 11:00:00,1438,1,753,642,677,7582845878.0,0,1,2.0
105797,2019-04-11,8,696.0,ec305979cfec3242,181593,2019-04-11 08:00:00,1440,1,753,642,663,5448468436.0,0,1,2.0
105797,2019-04-11,13,10674.0,ec305979cfec3242,631443,2019-04-11 13:00:00,1441,1,753,622,647,7199692255.0,0,1,2.0
105797,2019-04-11,9,307.0,ec305979cfec3242,486067,2019-04-11 09:00:00,1442,1,753,554,573,4960726064.0,0,1,2.0
105797,2019-04-12,11,495.0,ec305979cfec3242,392475,2019-04-12 11:00:00,1443,1,753,6,6,11700495.0,0,1,2.0
105797,2019-04-12,15,3000.0,ec305979cfec3242,927113,2019-04-12 15:00:00,1444,1,753,615,634,6975142379.0,0,1,2.0
105797,2019-04-16,15,236.0,ec305979cfec3242,770862,2019-04-16 15:00:00,1445,1,753,648,666,7961044348.0,0,1,2.0
105797,2019-04-16,9,417.0,ec305979cfec3242,911819,2019-04-16 09:00:00,1446,1,753,640,673,8296415714.0,0,1,2.0
105797,2019-04-25,11,1000.0,ec305979cfec3242,231648,2019-04-25 11:00:00,1447,1,753,631,654,9172490034.0,0,1,2.0
105797,2019-04-17,12,2622.0,ec305979cfec3242,412663,2019-04-17 12:00:00,1448,1,753,663,689,6495758171.0,0,1,2.0
105797,2019-04-26,16,6428.0,ec305979cfec3242,99216,2019-04-26 16:00:00,1450,1,753,7,7,99177466.0,0,1,2.0
105797,2019-04-25,20,7600000.0,ec305979cfec3242,822955,2019-04-25 20:00:00,1451,1,753,661,678,6309071774.0,0,1,2.0
105797,2019-05-03,10,801.0,ec305979cfec3242,390084,2019-05-03 10:00:00,1452,1,753,3,3,770801.0,0,1,2.0
105797,2019-05-03,15,2313.0,ec305979cfec3242,534985,2019-05-03 15:00:00,1453,1,753,651,679,7074771155.0,0,1,2.0
105797,2019-05-13,13,20265.0,ec305979cfec3242,187427,2019-05-13 13:00:00,1454,1,753,11,11,32080265.0,0,1,2.0
105797,2019-05-14,11,12828.0,ec305979cfec3242,687405,2019-05-14 11:00:00,1455,1,753,582,601,6169816844.0,0,1,2.0
105797,2019-05-15,13,30000.0,ec305979cfec3242,722404,2019-05-15 13:00:00,1456,1,753,5,5,342735000.0,0,1,2.0
105797,2019-05-17,8,2741.0,ec305979cfec3242,538259,2019-05-17 08:00:00,1457,1,753,602,625,5643126092.0,0,1,2.0
105797,2019-05-27,11,7162.0,ec305979cfec3242,209087,2019-05-27 11:00:00,1459,1,753,681,707,8866399791.0,0,1,2.0
105797,2019-06-03,15,113.0,ec305979cfec3242,327846,2019-06-03 15:00:00,1460,1,753,644,669,7890514221.0,0,1,2.0
