CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,TRANS_LV1,TRANS_LV2,Merchant_ID_Masked,ts_dt,tx_id,is_high_risk_cat,cum_cat_count,cum_tx_count,IS_FIRST_TIME_HIGH_RISK_CAT,IS_FIRST_TIME_HIGH_RISK_HIGH_VAL,MERCHANT_TOTAL_DISTINCT_CUSTOMERS,MERCHANT_TOTAL_TRANS_COUNT,MERCHANT_TOTAL_AMOUNT,risk_score
858951,2019-12-13,16,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-13 16:00:00,1284856,1,0,4,1,1,46204,989006,10890308817423.29,2.5
860613,2019-03-02,9,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-03-02 09:00:00,91221,1,0,1,1,1,46204,989006,10890308817423.29,2.5
861057,2019-03-05,16,240000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-03-05 16:00:00,232324,1,0,1,1,1,46204,989006,10890308817423.29,2.5
861886,2019-07-30,9,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-07-30 09:00:00,765020,1,0,1,1,1,46204,989006,10890308817423.29,2.5
862362,2019-10-22,17,97000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-10-22 17:00:00,1369382,1,0,2,1,1,46204,989006,10890308817423.29,2.5
867216,2019-07-29,20,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-07-29 20:00:00,834983,1,0,1,1,1,46204,989006,10890308817423.29,2.5
868395,2019-05-04,12,79800000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-05-04 12:00:00,254008,1,0,17,1,1,46204,989006,10890308817423.29,2.5
869233,2019-06-14,18,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-06-14 18:00:00,502464,1,0,1,1,1,46204,989006,10890308817423.29,2.5
869748,2019-11-29,12,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-11-29 12:00:00,1264332,1,0,2,1,1,46204,989006,10890308817423.29,2.5
874596,2019-10-15,19,44000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-10-15 19:00:00,1173156,1,0,1,1,1,46204,989006,10890308817423.29,2.5
876025,2019-07-07,21,39000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-07-07 21:00:00,559318,1,0,10,1,1,46204,989006,10890308817423.29,2.5
876468,2019-12-16,22,55500000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-16 22:00:00,1397569,1,0,1,1,1,46204,989006,10890308817423.29,2.5
876721,2019-10-30,19,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-10-30 19:00:00,937547,1,0,10,1,1,46204,989006,10890308817423.29,2.5
876849,2019-08-27,16,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-08-27 16:00:00,1405015,1,0,1,1,1,46204,989006,10890308817423.29,2.5
878424,2019-07-24,14,56055000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-07-24 14:00:00,739588,1,0,1,1,1,46204,989006,10890308817423.29,2.5
879453,2019-10-08,15,161165000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-10-08 15:00:00,1055448,1,0,1,1,1,46204,989006,10890308817423.29,2.5
879860,2019-10-30,9,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-10-30 09:00:00,1112742,1,0,3,1,1,46204,989006,10890308817423.29,2.5
881380,2019-05-24,14,770000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-05-24 14:00:00,400039,1,0,1,1,1,46204,989006,10890308817423.29,2.5
885415,2019-04-23,17,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-04-23 17:00:00,271441,1,0,1,1,1,46204,989006,10890308817423.29,2.5
887321,2019-05-21,17,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-05-21 17:00:00,387321,1,0,1,1,1,46204,989006,10890308817423.29,2.5
887561,2019-05-30,19,48500000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-05-30 19:00:00,730765,1,0,3,1,1,46204,989006,10890308817423.29,2.5
888194,2019-02-21,1,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-02-21 01:00:00,10278,1,0,3,1,1,46204,989006,10890308817423.29,2.5
890571,2019-04-25,15,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-04-25 15:00:00,255149,1,0,2,1,1,46204,989006,10890308817423.29,2.5
893949,2019-08-30,15,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-08-30 15:00:00,1083472,1,0,1,1,1,46204,989006,10890308817423.29,2.5
895717,2019-12-09,15,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-09 15:00:00,765704,1,0,9,1,1,46204,989006,10890308817423.29,2.5
896578,2019-11-13,15,48000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-11-13 15:00:00,1366093,1,0,11,1,1,46204,989006,10890308817423.29,2.5
897481,2019-01-09,15,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-01-09 15:00:00,10223,1,0,2,1,1,46204,989006,10890308817423.29,2.5
899585,2019-11-01,15,100000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-11-01 15:00:00,1384953,1,0,1,1,1,46204,989006,10890308817423.29,2.5
902162,2019-12-03,13,128500000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-03 13:00:00,1294071,1,0,3,1,1,46204,989006,10890308817423.29,2.5
905307,2019-08-15,14,49550000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-08-15 14:00:00,858318,1,0,4,1,1,46204,989006,10890308817423.29,2.5
906426,2019-12-28,10,48000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-28 10:00:00,1355079,1,0,2,1,1,46204,989006,10890308817423.29,2.5
906767,2019-10-31,15,692804542.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-10-31 15:00:00,1335556,1,0,1,1,1,46204,989006,10890308817423.29,2.5
910128,2019-11-20,15,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-11-20 15:00:00,1398299,1,0,2,1,1,46204,989006,10890308817423.29,2.5
910828,2019-11-07,18,40000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-11-07 18:00:00,325935,1,0,19,1,1,46204,989006,10890308817423.29,2.5
911799,2019-07-31,13,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-07-31 13:00:00,866668,1,0,2,1,1,46204,989006,10890308817423.29,2.5
914501,2019-11-25,15,100000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-11-25 15:00:00,372860,1,0,11,1,1,46204,989006,10890308817423.29,2.5
915483,2019-08-23,7,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-08-23 07:00:00,801637,1,0,1,1,1,46204,989006,10890308817423.29,2.5
918102,2019-06-12,14,40000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-06-12 14:00:00,216351,1,0,9,1,1,46204,989006,10890308817423.29,2.5
921009,2019-12-04,16,71200000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-04 16:00:00,1290327,1,0,14,1,1,46204,989006,10890308817423.29,2.5
921541,2019-10-04,8,300000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-10-04 08:00:00,1361361,1,0,1,1,1,46204,989006,10890308817423.29,2.5
921789,2019-10-22,18,104000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-10-22 18:00:00,1293608,1,0,1,1,1,46204,989006,10890308817423.29,2.5
923740,2019-11-26,9,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-11-26 09:00:00,1283193,1,0,3,1,1,46204,989006,10890308817423.29,2.5
925253,2019-09-12,9,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-09-12 09:00:00,866282,1,0,10,1,1,46204,989006,10890308817423.29,2.5
925507,2019-09-11,8,300000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-09-11 08:00:00,1180127,1,0,1,1,1,46204,989006,10890308817423.29,2.5
928137,2019-05-01,22,40000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-05-01 22:00:00,251817,1,0,1,1,1,46204,989006,10890308817423.29,2.5
929352,2019-08-28,12,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-08-28 12:00:00,783432,1,0,11,1,1,46204,989006,10890308817423.29,2.5
930299,2019-05-27,15,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-05-27 15:00:00,598117,1,0,1,1,1,46204,989006,10890308817423.29,2.5
933153,2019-12-16,14,300000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-16 14:00:00,1412354,1,0,1,1,1,46204,989006,10890308817423.29,2.5
934661,2019-11-23,21,40000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-11-23 21:00:00,1257411,1,0,1,1,1,46204,989006,10890308817423.29,2.5
934774,2019-06-05,14,107108000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-06-05 14:00:00,195608,1,0,7,1,1,46204,989006,10890308817423.29,2.5
935660,2019-05-11,17,55733600.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-05-11 17:00:00,724799,1,0,1,1,1,46204,989006,10890308817423.29,2.5
936269,2019-10-04,12,100000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-10-04 12:00:00,1065967,1,0,14,1,1,46204,989006,10890308817423.29,2.5
937316,2019-12-13,15,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-13 15:00:00,1364758,1,0,3,1,1,46204,989006,10890308817423.29,2.5
943934,2019-06-03,14,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-06-03 14:00:00,441979,1,0,1,1,1,46204,989006,10890308817423.29,2.5
948014,2019-04-23,20,42000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-04-23 20:00:00,161027,1,0,7,1,1,46204,989006,10890308817423.29,2.5
950161,2019-06-03,12,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-06-03 12:00:00,453420,1,0,5,1,1,46204,989006,10890308817423.29,2.5
950471,2019-02-20,18,301800000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-02-20 18:00:00,52592,1,0,1,1,1,46204,989006,10890308817423.29,2.5
951798,2019-03-30,12,100000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-03-30 12:00:00,139853,1,0,3,1,1,46204,989006,10890308817423.29,2.5
956298,2019-11-03,9,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-11-03 09:00:00,1398957,1,0,1,1,1,46204,989006,10890308817423.29,2.5
956672,2019-08-30,15,45000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-08-30 15:00:00,919060,1,0,6,1,1,46204,989006,10890308817423.29,2.5
958974,2019-09-16,9,53253000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-09-16 09:00:00,998330,1,0,1,1,1,46204,989006,10890308817423.29,2.5
960667,2019-05-16,15,40000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-05-16 15:00:00,366350,1,0,1,1,1,46204,989006,10890308817423.29,2.5
961012,2019-08-29,15,190000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-08-29 15:00:00,901762,1,0,2,1,1,46204,989006,10890308817423.29,2.5
961167,2019-07-03,21,49900000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-07-03 21:00:00,911986,1,0,1,1,1,46204,989006,10890308817423.29,2.5
961445,2019-10-17,16,47000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-10-17 16:00:00,1364038,1,0,1,1,1,46204,989006,10890308817423.29,2.5
963330,2019-12-30,15,47000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-30 15:00:00,250650,1,0,31,1,1,46204,989006,10890308817423.29,2.5
966080,2019-12-12,19,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-12 19:00:00,1312949,1,0,1,1,1,46204,989006,10890308817423.29,2.5
967718,2019-12-16,15,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-16 15:00:00,1388845,1,0,5,1,1,46204,989006,10890308817423.29,2.5
969127,2019-07-30,7,160000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-07-30 07:00:00,1352523,1,0,1,1,1,46204,989006,10890308817423.29,2.5
969314,2019-08-24,15,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-08-24 15:00:00,1355762,1,0,3,1,1,46204,989006,10890308817423.29,2.5
969573,2019-08-07,17,97220000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-08-07 17:00:00,587902,1,0,2,1,1,46204,989006,10890308817423.29,2.5
969635,2019-09-05,18,49000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-09-05 18:00:00,1410970,1,0,1,1,1,46204,989006,10890308817423.29,2.5
969864,2019-05-30,10,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-05-30 10:00:00,432813,1,0,1,1,1,46204,989006,10890308817423.29,2.5
971105,2019-11-22,14,40000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-11-22 14:00:00,1259901,1,0,1,1,1,46204,989006,10890308817423.29,2.5
971876,2019-05-10,19,700000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-05-10 19:00:00,342953,1,0,1,1,1,46204,989006,10890308817423.29,2.5
976491,2019-11-20,19,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-11-20 19:00:00,1320250,1,0,3,1,1,46204,989006,10890308817423.29,2.5
976823,2019-08-19,10,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-08-19 10:00:00,1289696,1,0,1,1,1,46204,989006,10890308817423.29,2.5
978159,2019-10-23,8,40000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-10-23 08:00:00,1139673,1,0,1,1,1,46204,989006,10890308817423.29,2.5
979287,2019-12-05,14,45500000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-05 14:00:00,1258935,1,0,12,1,1,46204,989006,10890308817423.29,2.5
979588,2019-11-23,17,49000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-11-23 17:00:00,1284711,1,0,1,1,1,46204,989006,10890308817423.29,2.5
987512,2019-06-07,12,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-06-07 12:00:00,784916,1,0,1,1,1,46204,989006,10890308817423.29,2.5
989971,2019-12-03,5,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-03 05:00:00,1294252,1,0,8,1,1,46204,989006,10890308817423.29,2.5
991643,2019-12-04,22,45000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-04 22:00:00,571262,1,0,66,1,1,46204,989006,10890308817423.29,2.5
994046,2019-12-10,13,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-12-10 13:00:00,939766,1,0,4,1,1,46204,989006,10890308817423.29,2.5
995405,2019-11-25,11,80000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-11-25 11:00:00,1398365,1,0,1,1,1,46204,989006,10890308817423.29,2.5
996209,2019-10-16,7,60932000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-10-16 07:00:00,1239156,1,0,1,1,1,46204,989006,10890308817423.29,2.5
996811,2019-11-18,14,50000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-11-18 14:00:00,1263301,1,0,1,1,1,46204,989006,10890308817423.29,2.5
998696,2019-08-12,18,45000000.0,Transfer,Outside_bank,BANK_TRANSFER_GATEWAY,2019-08-12 18:00:00,896626,1,0,1,1,1,46204,989006,10890308817423.29,2.5
