CUSTOMER_NUMBER,anomaly_score_sample,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
1149,-0.5911544166143056,Payment,Credit_card_repayment,2019-10-05,Sat,13,2,176250000.0,NaN,Android,189.99.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,176250000.0,1,176250000.0,1,176250000.0,1,276550000.0,2,278550000.0,3,419850000.0,7,1492431.96125,70275347.51773049,141,1.7083333333333333,0,3072.0,LOGIN,0.0,71.0,0.043763912950767064,-0.8376228017000888
1149,-0.5677768106702811,Payment,Credit_card_repayment,2019-10-05,Sat,14,1,66100000.0,NaN,Android,93.94.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,66100000.0,1,242350000.0,2,242350000.0,2,342650000.0,3,344650000.0,4,485950000.0,8,1492431.96125,70275347.51773049,141,0.041666666666666664,0,3073.0,LOGIN,0.0,72.0,0.043763912950767064,-0.8376228017000888
1149,-0.56609429118468,Payment,Credit_card_repayment,2019-10-05,Sat,17,1,50000000.0,NaN,Android,19.103.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,50000000.0,1,220100000.0,4,396350000.0,5,496650000.0,6,498650000.0,7,639950000.0,11,1492431.96125,70275347.51773049,141,0.041666666666666664,0,3076.0,LOGIN,0.0,75.0,0.043763912950767064,-0.8376228017000888
1149,-0.5828646554425807,Payment,Credit_card_repayment,2019-10-12,Sat,21,1,48000000.0,NaN,Android,147.188.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,48000000.0,1,48000000.0,1,48000000.0,1,48000000.0,1,48000000.0,1,581150000.0,10,1492431.96125,70275347.51773049,141,7.166666666666667,0,3248.0,LOGIN,0.0,78.0,0.043763912950767064,-0.8376228017000888
1149,-0.5959320101452259,Payment,Credit_card_repayment,2019-10-16,Wed,21,4,119500000.0,NaN,Android,205.197.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,119500000.0,1,119500000.0,1,119500000.0,1,149500000.0,2,197500000.0,3,719150000.0,11,1492431.96125,70275347.51773049,141,1.3333333333333333,0,3344.0,LOGIN,0.0,80.0,0.043763912950767064,-0.8376228017000888
1149,-0.5974718661476147,Payment,Credit_card_repayment,2019-10-17,Thu,21,2,130000000.0,NaN,Android,40.33.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,130000000.0,1,130000000.0,1,249500000.0,2,249500000.0,2,327500000.0,4,849150000.0,12,1492431.96125,70275347.51773049,141,1.0,0,3368.0,LOGIN,0.0,81.0,0.043763912950767064,-0.8376228017000888
1149,-0.5737366246509098,Payment,Credit_card_repayment,2019-10-21,Mon,10,2,85000000.0,NaN,Android,46.11.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,85000000.0,1,85000000.0,1,85000000.0,1,85000000.0,1,364500000.0,4,934150000.0,13,1492431.96125,70275347.51773049,141,3.5416666666666665,0,3453.0,LOGIN,0.0,82.0,0.043763912950767064,-0.8376228017000888
1149,-0.6108609826633842,Payment,Credit_card_repayment,2019-10-28,Mon,22,2,169000000.0,NaN,Android,94.185.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,169000000.0,1,169000000.0,1,169000000.0,1,169000000.0,1,392700000.0,7,1303850000.0,19,1492431.96125,70275347.51773049,141,3.25,0,3633.0,LOGIN,0.0,89.0,0.043763912950767064,-0.8376228017000888
1149,-0.5830624796073054,Payment,Credit_card_repayment,2019-10-29,Tue,20,2,94540000.0,NaN,Android,34.118.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,94540000.0,1,94540000.0,1,263540000.0,2,263540000.0,2,464240000.0,7,1398390000.0,20,1492431.96125,70275347.51773049,141,0.9166666666666666,0,3655.0,LOGIN,0.0,90.0,0.043763912950767064,-0.8376228017000888
1149,-0.5842378598035494,Payment,Credit_card_repayment,2019-10-31,Thu,19,1,85100000.0,NaN,Android,20.136.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,85100000.0,1,85100000.0,1,85100000.0,1,272490000.0,4,581190000.0,9,1574340000.0,22,1492431.96125,70275347.51773049,141,1.0416666666666667,0,3702.0,LOGIN,0.0,94.0,0.043763912950767064,-0.8376228017000888
1149,-0.5734201079552481,Payment,Credit_card_repayment,2019-11-01,Fri,16,1,75900000.0,NaN,Android,156.82.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,75900000.0,1,75900000.0,1,161000000.0,2,211050000.0,3,549590000.0,7,1650240000.0,23,1492431.96125,70275347.51773049,141,0.875,0,3723.0,LOGIN,0.0,95.0,0.043763912950767064,-0.8376228017000888
1149,-0.593784709122759,Payment,Credit_card_repayment,2019-11-01,Fri,19,1,131250000.0,NaN,Android,114.40.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,131250000.0,1,207150000.0,2,292250000.0,3,292250000.0,3,648640000.0,7,1781490000.0,24,1492431.96125,70275347.51773049,141,0.125,0,3726.0,LOGIN,0.0,96.0,0.043763912950767064,-0.8376228017000888
1149,-0.6000086295809093,Payment,Credit_card_repayment,2019-11-03,Sun,16,3,217700000.0,NaN,Android,11.40.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,217700000.0,1,217700000.0,1,265600000.0,2,472750000.0,4,914240000.0,9,1946790000.0,25,1492431.96125,70275347.51773049,141,0.9583333333333334,0,3771.0,LOGIN,0.0,98.0,0.043763912950767064,-0.8376228017000888
1149,-0.5995506047859768,Payment,Credit_card_repayment,2019-11-04,Mon,14,3,194700000.0,NaN,Android,141.55.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,194700000.0,1,194700000.0,1,412400000.0,2,460300000.0,3,1108940000.0,10,1965240000.0,25,1492431.96125,70275347.51773049,141,0.9166666666666666,0,3793.0,LOGIN,0.0,99.0,0.043763912950767064,-0.8376228017000888
1149,-0.6025592023710014,Payment,Credit_card_repayment,2019-11-04,Mon,15,1,183600000.0,NaN,Android,19.141.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,378300000.0,2,378300000.0,2,596000000.0,3,643900000.0,4,1292540000.0,11,2082740000.0,25,1492431.96125,70275347.51773049,141,0.041666666666666664,0,3794.0,LOGIN,0.0,100.0,0.043763912950767064,-0.8376228017000888
1149,-0.5749406331282495,Payment,Credit_card_repayment,2019-11-04,Mon,16,3,63750000.0,NaN,Android,191.107.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,247350000.0,2,442050000.0,3,659750000.0,4,707650000.0,5,1356290000.0,12,2091490000.0,25,1492431.96125,70275347.51773049,141,0.041666666666666664,0,3795.0,LOGIN,0.0,101.0,0.043763912950767064,-0.8376228017000888
1149,-0.6083539157757791,Payment,Credit_card_repayment,2019-11-20,Wed,15,1,60000000.0,NaN,Android,49.130.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,60000000.0,1,60000000.0,1,60000000.0,1,60000000.0,1,60000000.0,1,1694990000.0,21,1492431.96125,70275347.51773049,141,15.875,0,4178.0,LOGIN,0.0,106.0,0.043763912950767064,-0.8376228017000888
1149,-0.5816580042522423,Payment,Credit_card_repayment,2019-11-21,Thu,20,3,78132000.0,NaN,Android,149.138.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,78132000.0,1,78132000.0,1,98132000.0,2,158132000.0,3,158132000.0,3,1770122000.0,22,1492431.96125,70275347.51773049,141,0.20833333333333334,0,4207.0,LOGIN,0.0,108.0,0.043763912950767064,-0.8376228017000888
1149,-0.5735680770218609,Payment,Credit_card_repayment,2019-11-22,Fri,11,1,79200000.0,NaN,Android,154.194.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,79200000.0,1,79200000.0,1,177332000.0,3,237332000.0,4,237332000.0,4,1849322000.0,23,1492431.96125,70275347.51773049,141,0.625,0,4222.0,LOGIN,0.0,109.0,0.043763912950767064,-0.8376228017000888
1149,-0.5814700917007966,Payment,Credit_card_repayment,2019-11-25,Mon,10,2,60011000.0,NaN,Android,46.193.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,60011000.0,1,60011000.0,1,60011000.0,1,84911000.0,2,380243000.0,8,1791533000.0,22,1492431.96125,70275347.51773049,141,1.8333333333333333,0,4293.0,LOGIN,0.0,113.0,0.043763912950767064,-0.8376228017000888
1149,-0.5872208175958455,Payment,Credit_card_repayment,2019-11-25,Mon,14,3,98000000.0,NaN,Android,109.145.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,98000000.0,1,98000000.0,1,158011000.0,2,182911000.0,3,478243000.0,9,1889533000.0,23,1492431.96125,70275347.51773049,141,0.16666666666666666,0,4297.0,LOGIN,0.0,114.0,0.043763912950767064,-0.8376228017000888
1149,-0.5717638875107135,Payment,Credit_card_repayment,2019-11-28,Thu,21,1,24700000.0,NaN,Android,238.37.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,24700000.0,1,24700000.0,1,24700000.0,1,24700000.0,1,354811000.0,8,1660693000.0,23,1492431.96125,70275347.51773049,141,2.3333333333333335,0,4376.0,LOGIN,0.0,116.0,0.043763912950767064,-0.8376228017000888
1149,-0.575494956748643,Payment,Credit_card_repayment,2019-11-30,Sat,10,1,50100000.0,NaN,Android,224.238.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,50100000.0,1,50100000.0,1,50100000.0,1,74800000.0,2,267711000.0,6,1617943000.0,22,1492431.96125,70275347.51773049,141,1.5416666666666667,0,4413.0,LOGIN,0.0,117.0,0.043763912950767064,-0.8376228017000888
1149,-0.5848270359256609,Payment,Credit_card_repayment,2019-11-30,Sat,14,2,105000000.0,NaN,Android,133.21.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,105000000.0,1,105000000.0,1,155100000.0,2,179800000.0,3,372711000.0,7,1722943000.0,23,1492431.96125,70275347.51773049,141,0.16666666666666666,0,4417.0,LOGIN,0.0,118.0,0.043763912950767064,-0.8376228017000888
1149,-0.590399363362073,Payment,Credit_card_repayment,2019-12-03,Tue,10,1,75800000.0,NaN,Android,26.56.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,75800000.0,1,75800000.0,1,75800000.0,1,75800000.0,1,317300000.0,7,1510293000.0,22,1492431.96125,70275347.51773049,141,2.7083333333333335,0,4485.0,LOGIN,0.0,121.0,0.043763912950767064,-0.8376228017000888
1149,-0.6030585420920302,Payment,Credit_card_repayment,2019-12-03,Tue,13,2,156700000.0,NaN,Android,187.248.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,156700000.0,1,232500000.0,2,232500000.0,2,232500000.0,2,474000000.0,8,1666993000.0,23,1492431.96125,70275347.51773049,141,0.125,0,4488.0,LOGIN,0.0,122.0,0.043763912950767064,-0.8376228017000888
1149,-0.5962818688319543,Payment,Credit_card_repayment,2019-12-04,Wed,13,2,183000000.0,NaN,Android,84.173.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,183000000.0,1,183000000.0,1,361700000.0,3,437500000.0,4,669000000.0,9,1654293000.0,24,1492431.96125,70275347.51773049,141,0.9166666666666666,0,4512.0,LOGIN,0.0,124.0,0.043763912950767064,-0.8376228017000888
1149,-0.6177435666127551,Payment,Credit_card_repayment,2019-12-04,Wed,21,3,188210000.0,NaN,Android,67.165.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,188210000.0,1,188210000.0,1,421210000.0,3,675710000.0,6,907210000.0,11,1395453000.0,21,1492431.96125,70275347.51773049,141,0.25,0,4520.0,LOGIN,0.0,126.0,0.043763912950767064,-0.8376228017000888
1149,-0.5919003667649578,Payment,Credit_card_repayment,2019-12-04,Wed,22,1,69300000.0,NaN,Android,71.88.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,257510000.0,2,257510000.0,2,490510000.0,4,745010000.0,7,976510000.0,12,1464753000.0,22,1492431.96125,70275347.51773049,141,0.041666666666666664,0,4521.0,LOGIN,0.0,127.0,0.043763912950767064,-0.8376228017000888
1149,-0.6172021680983598,Payment,Credit_card_repayment,2019-12-05,Thu,10,2,295100000.0,NaN,Android,218.243.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,295100000.0,1,295100000.0,1,785610000.0,5,1040110000.0,8,1271610000.0,13,1759853000.0,23,1492431.96125,70275347.51773049,141,0.5,0,4533.0,LOGIN,0.0,128.0,0.043763912950767064,-0.8376228017000888
1149,-0.5862166121311092,Payment,Credit_card_repayment,2019-12-05,Thu,12,3,120000000.0,NaN,Android,229.232.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,120000000.0,1,415100000.0,2,905610000.0,6,1084310000.0,8,1391610000.0,14,1879853000.0,24,1492431.96125,70275347.51773049,141,0.08333333333333333,0,4535.0,LOGIN,0.0,129.0,0.043763912950767064,-0.8376228017000888
1149,-0.5667562852010405,Payment,Credit_card_repayment,2019-12-05,Thu,14,1,44900000.0,NaN,Android,107.219.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,44900000.0,1,164900000.0,2,767510000.0,6,972510000.0,8,1436510000.0,15,1924753000.0,25,1492431.96125,70275347.51773049,141,0.08333333333333333,0,4537.0,LOGIN,0.0,130.0,0.043763912950767064,-0.8376228017000888
1149,-0.5930256756215556,Payment,Credit_card_repayment,2019-12-11,Wed,20,1,50000000.0,NaN,Android,89.49.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,867010000.0,7,2074253000.0,27,1492431.96125,70275347.51773049,141,5.458333333333333,0,4687.0,LOGIN_FACEID,0.0,134.0,0.043763912950767064,-0.8376228017000888
1149,-0.6081017127117662,Payment,Credit_card_repayment,2019-12-16,Mon,14,1,120000000.0,NaN,Android,117.227.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,120000000.0,1,120000000.0,1,120000000.0,1,120000000.0,1,170000000.0,2,2194253000.0,28,1492431.96125,70275347.51773049,141,4.75,0,4801.0,LOGIN,0.028368792314270048,141.0,0.043763912950767064,-0.8376228017000888
1149,-0.5945121991739251,Payment,Credit_card_repayment,2019-12-23,Mon,15,1,60000000.0,NaN,Android,149.210.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,60000000.0,1,60000000.0,1,60000000.0,1,60000000.0,1,60000000.0,1,1934021000.0,22,1492431.96125,70275347.51773049,141,7.041666666666667,0,4970.0,LOGIN_FACEID,0.04109588759617208,146.0,0.043763912950767064,-0.8376228017000888
1149,-0.5806814229229663,Payment,Credit_card_repayment,2019-12-23,Mon,16,1,40000000.0,NaN,Android,16.252.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,100000000.0,2,100000000.0,2,100000000.0,2,100000000.0,2,100000000.0,2,1974021000.0,23,1492431.96125,70275347.51773049,141,0.041666666666666664,0,4971.0,LOGIN_FACEID,0.04729729410153418,148.0,0.043763912950767064,-0.8376228017000888
1149,-0.5888070551024109,Payment,Credit_card_repayment,2019-12-29,Sun,21,1,38250000.0,NaN,Android,187.202.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,38250000.0,1,38250000.0,1,38250000.0,1,38250000.0,1,138250000.0,3,1819560000.0,20,1492431.96125,70275347.51773049,141,6.208333333333333,0,5120.0,LOGIN_FACEID,0.053333329777778014,150.0,0.043763912950767064,-0.8376228017000888
1193,-0.5654288273258364,Transfer,Within_bank,2019-09-16,Mon,8,1,210000000.0,16043,Android,172.97.xx.xx (DN),M,2019-08-06,1991-06-15,1,2019-08-06,BRANCH,1,SMART_OTP,State servant,210000000.0,1,210000000.0,1,210000000.0,1,210000000.0,1,210000000.0,1,214000000.0,2,8188872.114,33164307.317460317,63,20.916666666666668,1,977.0,LOGIN,0.0,18.0,0.11603138968675326,-1.1999667435086945
1193,-0.5672087132546065,Transfer,Outside_bank,2019-10-01,Tue,17,3,420000000.0,940909,Android,129.210.xx.xx (HCM),M,2019-08-06,1991-06-15,1,2019-08-06,BRANCH,1,SMART_OTP,State servant,420000000.0,1,420000000.0,1,420000000.0,1,420000000.0,1,432000000.0,4,1124348090.0,14,8188872.114,33164307.317460317,63,5.083333333333333,1,342.0,LOGIN,0.0,41.0,0.11603138968675326,-1.1999667435086945
1212,-0.5675152812512806,Transfer,Outside_bank,2019-08-03,Sat,21,1,2000000.0,890971,iOS,2.170.xx.xx (DN),M,2019-04-23,1974-07-10,0,2019-04-23,BRANCH,1,SMS,Commercial associate,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,1088404.4542857143,866666.6666666666,3,102.875,1,1783.0,LOGIN_FINGER,0.4285712244898931,21.0,0.0,-1.1130249627770905
1215,-0.5787164415440308,Topup,eWallet,2019-06-14,Fri,0,1,100000.0,NaN,Android,18.109.xx.xx (HN),F,2019-02-25,1997-04-10,0,2019-03-12,BRANCH,1,SMART_OTP,Commercial associate,100000.0,1,100000.0,1,100000.0,1,100000.0,1,100000.0,1,200000.0,2,7727014.606999999,611423.7142857143,63,12.583333333333334,0,826.0,LOGIN,0.0,15.0,0.259432732347952,-1.5957931982536713
1217,-0.5687527945948974,Transfer,Outside_bank,2019-11-24,Sun,12,1,10000000.0,482871,iOS,128.93.xx.xx (BD),M,2019-03-04,1989-09-12,0,2019-04-03,BRANCH,1,SMART_OTP,Commercial associate,10000000.0,1,10000000.0,1,10000000.0,1,10000000.0,1,10000000.0,1,10000000.0,1,14917065.887,5994444.444444444,9,102.08333333333333,1,5593.0,LOGIN,0.0,15.0,0.4664176299862077,-1.0479868494408155
1285,-0.618888024473016,Transfer,Within_bank,2019-11-04,Mon,19,1,21000000.0,666409,iOS,142.25.xx.xx (DN),M,2019-07-31,1996-09-04,0,2019-09-07,BRANCH,1,SMS,Commercial associate,21000000.0,1,21000000.0,1,21000000.0,1,21000000.0,1,21000000.0,1,21050000.0,2,541539.8525,2169230.769230769,13,24.5,1,742.0,LOGIN,0.0,27.0,1.018176851611001,-1.503696587781348
1368,-0.5715302084999829,Transfer,Outside_bank,2019-12-27,Fri,14,2,10000000.0,768353,iOS,152.125.xx.xx (HN),F,2019-10-18,1989-08-20,0,2019-10-18,BRANCH,0,SMART_OTP,Businessman,10000000.0,1,15000000.0,2,15000000.0,2,15000000.0,2,15000000.0,2,15196612.0,6,72040.14,1756905.4444444445,9,0.041666666666666664,2,1584.0,LOGIN,0.0,25.0,0.9020675910181324,-0.9857276406644706
1449,-0.5710662972823861,Topup,eWallet,2019-11-08,Fri,0,1,100000.0,NaN,iOS,178.72.xx.xx (TH),F,2019-09-17,2000-07-16,0,2019-09-17,BRANCH,0,SMART_OTP,Working,100000.0,1,100000.0,1,100000.0,1,100000.0,1,100000.0,1,1658630.0,13,285216.0675,128754.6511627907,43,7.5,0,1231.0,LOGIN,0.3799999240000152,50.0,0.19830668899564952,-1.1324422910068972
1546,-0.6018614351725607,Payment,Credit_card_repayment,2019-06-22,Sat,8,1,254894.0,NaN,Android,142.21.xx.xx (HN),M,2019-02-27,1991-02-28,0,2019-03-11,BRANCH,0,SMART_OTP,Working,254894.0,1,254894.0,1,254894.0,1,254894.0,1,254894.0,1,254894.0,1,93487.00181818182,768031.2857142857,7,103.33333333333333,0,2460.0,LOGIN,0.0,10.0,0.5962833139603892,-1.6158175110812043
1546,-0.580063950654226,Payment,Credit_card_repayment,2019-07-24,Wed,8,1,390000.0,NaN,Android,17.1.xx.xx (HN),M,2019-02-27,1991-02-28,0,2019-03-11,BRANCH,0,SMART_OTP,Working,390000.0,1,390000.0,1,390000.0,1,390000.0,1,390000.0,1,390000.0,1,93487.00181818182,768031.2857142857,7,32.0,0,3228.0,LOGIN,0.0,11.0,0.5962833139603892,-1.6158175110812043
1546,-0.5892542845643033,Payment,Credit_card_repayment,2019-08-23,Fri,11,1,760000.0,NaN,Android,251.128.xx.xx (HN),M,2019-02-27,1991-02-28,0,2019-03-11,BRANCH,0,SMART_OTP,Working,760000.0,1,760000.0,1,760000.0,1,760000.0,1,760000.0,1,760000.0,1,93487.00181818182,768031.2857142857,7,30.125,0,3951.0,LOGIN,0.0,14.0,0.5962833139603892,-1.6158175110812043
1546,-0.5954740122106807,Payment,Credit_card_repayment,2019-09-24,Tue,7,1,709917.0,NaN,Android,34.134.xx.xx (HN),M,2019-02-27,1991-02-28,0,2019-03-11,BRANCH,0,SMART_OTP,Working,709917.0,1,709917.0,1,709917.0,1,709917.0,1,709917.0,1,709917.0,1,93487.00181818182,768031.2857142857,7,31.833333333333332,0,4715.0,LOGIN,0.0,18.0,0.5962833139603892,-1.6158175110812043
1546,-0.5889103905713374,Payment,Credit_card_repayment,2019-10-23,Wed,21,1,1018559.0,NaN,Android,57.196.xx.xx (HN),M,2019-02-27,1991-02-28,0,2019-03-11,BRANCH,0,SMART_OTP,Working,1018559.0,1,1018559.0,1,1018559.0,1,1018559.0,1,1018559.0,1,1728476.0,2,93487.00181818182,768031.2857142857,7,29.583333333333332,0,0.0,LOGIN_FINGER,0.0,21.0,0.5962833139603892,-1.6158175110812043
1546,-0.6092659389501717,Payment,Credit_card_repayment,2019-11-25,Mon,11,1,1180948.0,NaN,Android,190.71.xx.xx (HN),M,2019-02-27,1991-02-28,0,2019-03-11,BRANCH,0,SMART_OTP,Working,1180948.0,1,1180948.0,1,1180948.0,1,1180948.0,1,1180948.0,1,1180948.0,1,93487.00181818182,768031.2857142857,7,32.583333333333336,0,0.0,LOGIN_FINGER,0.18181812672177977,33.0,0.5962833139603892,-1.6158175110812043
1546,-0.6407398150977062,Payment,Credit_card_repayment,2019-12-25,Wed,0,1,1061901.0,NaN,Android,164.179.xx.xx (HN),M,2019-02-27,1991-02-28,0,2019-03-11,BRANCH,0,SMART_OTP,Working,1061901.0,1,1061901.0,1,1061901.0,1,1061901.0,1,1061901.0,1,2242849.0,2,93487.00181818182,768031.2857142857,7,29.541666666666668,0,709.0,LOGIN,0.1891891380569897,37.0,0.5962833139603892,-1.6158175110812043
1576,-0.6347981015047779,Topup,eWallet,2019-12-23,Mon,10,2,1500000.0,NaN,iOS,170.171.xx.xx (HN),M,2019-02-26,1995-08-28,0,2019-02-26,BRANCH,1,SMS,Working,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,426035.72181818174,1078166.6666666667,6,255.83333333333334,0,7197.0,LOGIN,0.47368408587260896,38.0,0.519394379045794,-1.0564511194805355
1598,-0.579366735633097,Topup,eWallet,2019-10-27,Sun,10,1,20000.0,NaN,iOS,163.49.xx.xx (CT),F,2019-04-22,1999-03-11,0,2019-04-23,BRANCH,1,SMS,Working,20000.0,1,20000.0,1,20000.0,1,20000.0,1,20000.0,1,20000.0,1,490631.52625,20000.0,6,187.41666666666666,0,999.0,UNKNOWN,0.0,0.0,0.8370182279598983,0.0
1649,-0.5832397164058816,Payment,Credit_card_repayment,2019-10-14,Mon,21,1,50000.0,NaN,Web,3.190.xx.xx (HN),M,2019-01-15,1991-10-25,0,2019-09-13,AUTO-JOB,0,SMART_OTP,Commercial associate,50000.0,1,50000.0,1,50000.0,1,50000.0,1,50000.0,1,50000.0,1,1218257.0591666668,3718414.1,10,31.875,0,0.0,LOGIN,0.0,0.0,0.39921897710986737,-1.146478698109947
1649,-0.5673201563449152,Payment,Credit_card_repayment,2019-11-07,Thu,7,1,849000.0,NaN,Web,75.94.xx.xx (HN),M,2019-01-15,1991-10-25,0,2019-09-13,AUTO-JOB,0,SMART_OTP,Commercial associate,849000.0,1,849000.0,1,849000.0,1,849000.0,1,849000.0,1,1688000.0,5,1218257.0591666668,3718414.1,10,11.541666666666666,0,562.0,LOGIN,0.44999988750002806,40.0,0.39921897710986737,-1.146478698109947
1649,-0.6306210511792131,Payment,Credit_card_repayment,2019-12-05,Thu,15,1,30546141.0,NaN,Web,250.22.xx.xx (HN),M,2019-01-15,1991-10-25,0,2019-09-13,AUTO-JOB,0,SMART_OTP,Commercial associate,30546141.0,1,30546141.0,1,30546141.0,1,30546141.0,1,30546141.0,1,31595141.0,3,1218257.0591666668,3718414.1,10,14.041666666666666,0,1242.0,LOGIN_FACEID,0.4533332728888969,75.0,0.39921897710986737,-1.146478698109947
1649,-0.5835472018667515,Payment,QR_payment,2019-12-23,Mon,2,1,50000.0,NaN,Web,99.114.xx.xx (HN),M,2019-01-15,1991-10-25,0,2019-09-13,AUTO-JOB,0,SMART_OTP,Commercial associate,50000.0,1,50000.0,1,50000.0,1,50000.0,1,50000.0,1,35296141.0,4,1218257.0591666668,3718414.1,10,14.625,0,1661.0,LOGIN,0.46341457763236854,82.0,0.39921897710986737,-1.146478698109947
1750,-0.5900934745480801,Topup,Mobile,2019-07-31,Wed,5,1,100000.0,NaN,Android,213.169.xx.xx (HN),M,2019-04-24,1987-03-27,0,2019-04-24,BRANCH,1,SMS,State servant,100000.0,1,100000.0,1,100000.0,1,100000.0,1,100000.0,1,100000.0,1,975950.3944444443,110000.0,11,52.666666666666664,0,2346.0,LOGIN,0.0,16.0,0.7325569202216555,-0.8870160849598235
