CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,TRANS_LV1,TRANS_LV2,ts_dt,IS_STRUCTURED_AMT,STRUCTURING_24H_COUNT,IS_STRUCTURING_ALERT,UNIQUE_BENEFICIARIES_24H,SUM_AMOUNT_24H,IS_MULE_ALERT,risk_score
1134,2019-10-19,14,1000000.0,11131,Transfer,Within_bank,2019-10-19 14:00:00,0,0.0,0,17,10800000.0,1,2.0
1134,2019-10-19,15,1500000.0,968963,Transfer,Within_bank,2019-10-19 15:00:00,0,0.0,0,18,12000000.0,1,2.0
1134,2019-10-28,11,6500000.0,853537,Transfer,Outside_bank,2019-10-28 11:00:00,0,0.0,0,7,14500000.0,1,2.0
1134,2019-10-28,17,200000.0,NaN,Topup,Mobile,2019-10-28 17:00:00,0,0.0,0,7,14700000.0,1,2.0
1134,2019-10-28,22,500000.0,734220,Transfer,Outside_bank,2019-10-28 22:00:00,0,0.0,0,6,11200000.0,1,2.0
1134,2019-10-29,6,1500000.0,424722,Transfer,Outside_bank,2019-10-29 06:00:00,0,0.0,0,5,10950000.0,1,2.0
1134,2019-10-29,10,4000000.0,930209,Transfer,Outside_bank,2019-10-29 10:00:00,0,0.0,0,5,13700000.0,1,2.0
1134,2019-10-29,11,4000000.0,657626,Transfer,Outside_bank,2019-10-29 11:00:00,0,0.0,0,6,11200000.0,1,2.0
1134,2019-10-29,13,2800000.0,78956,Transfer,Outside_bank,2019-10-29 13:00:00,0,0.0,0,6,14000000.0,1,2.0
1134,2019-10-29,15,1000000.0,443399,Transfer,Outside_bank,2019-10-29 15:00:00,0,0.0,0,7,15000000.0,1,2.0
1149,2019-07-03,14,46100000.0,NaN,Payment,Credit_card_repayment,2019-07-03 14:00:00,1,2.0,1,0,269542000.0,0,2.0
1149,2019-11-04,15,183600000.0,NaN,Payment,Credit_card_repayment,2019-11-04 15:00:00,1,2.0,1,0,596000000.0,0,2.0
1149,2019-11-04,16,63750000.0,NaN,Payment,Credit_card_repayment,2019-11-04 16:00:00,0,2.0,1,0,442050000.0,0,2.0
1149,2019-11-04,17,30000000.0,239451,Transfer,Outside_bank,2019-11-04 17:00:00,0,2.0,1,1,472050000.0,0,2.0
1149,2019-11-04,18,25000000.0,906109,Transfer,Outside_bank,2019-11-04 18:00:00,0,2.0,1,2,497050000.0,0,2.0
1149,2019-12-04,21,188210000.0,NaN,Payment,Credit_card_repayment,2019-12-04 21:00:00,1,2.0,1,0,421210000.0,0,2.0
1149,2019-12-04,22,69300000.0,NaN,Payment,Credit_card_repayment,2019-12-04 22:00:00,0,2.0,1,0,490510000.0,0,2.0
1149,2019-12-05,10,295100000.0,NaN,Payment,Credit_card_repayment,2019-12-05 10:00:00,0,2.0,1,0,785610000.0,0,2.0
1149,2019-12-05,12,120000000.0,NaN,Payment,Credit_card_repayment,2019-12-05 12:00:00,0,2.0,1,0,905610000.0,0,2.0
1186,2019-10-10,19,250000.0,363217,Transfer,Outside_bank,2019-10-10 19:00:00,0,0.0,0,3,18250000.0,1,2.0
1193,2019-09-20,11,300000.0,640968,Transfer,Outside_bank,2019-09-20 11:00:00,0,0.0,0,3,250500000.0,1,2.0
1193,2019-09-26,15,1000000.0,239336,Transfer,Within_bank,2019-09-26 15:00:00,0,0.0,0,3,12000000.0,1,2.0
1193,2019-12-09,13,1300000.0,736306,Transfer,Within_bank,2019-12-09 13:00:00,0,0.0,0,3,304100000.0,1,2.0
1193,2019-12-26,14,300000.0,708050,Transfer,Within_bank,2019-12-26 14:00:00,0,0.0,0,3,11752093.0,1,2.0
1201,2019-07-16,16,1000000.0,605255,Transfer,Outside_bank,2019-07-16 16:00:00,0,0.0,0,3,11100000.0,1,2.0
1201,2019-07-26,17,20000000.0,823876,Transfer,Outside_bank,2019-07-26 17:00:00,0,0.0,0,3,44165500.0,1,2.0
1201,2019-10-09,8,47480000.0,47455,Transfer,Outside_bank,2019-10-09 08:00:00,1,1.0,0,3,94472000.0,1,2.0
1201,2019-10-12,9,41060000.0,880143,Transfer,Outside_bank,2019-10-12 09:00:00,0,0.0,0,3,79693800.0,1,2.0
1201,2019-11-08,11,7000000.0,522115,Transfer,Outside_bank,2019-11-08 11:00:00,0,0.0,0,3,19500000.0,1,2.0
1201,2019-12-17,14,30000000.0,924982,Transfer,Outside_bank,2019-12-17 14:00:00,0,0.0,0,3,59259450.0,1,2.0
1936,2019-12-07,19,1316000.0,518128,Transfer,Outside_bank,2019-12-07 19:00:00,0,0.0,0,3,17316000.0,1,2.0
2020,2019-10-02,19,1000000.0,474804,Transfer,Outside_bank,2019-10-02 19:00:00,0,0.0,0,3,26000000.0,1,2.0
2020,2019-10-02,22,1000000.0,607366,Transfer,Outside_bank,2019-10-02 22:00:00,0,0.0,0,4,27000000.0,1,2.0
2020,2019-10-08,15,6000000.0,756336,Transfer,Outside_bank,2019-10-08 15:00:00,0,0.0,0,3,24000000.0,1,2.0
2020,2019-10-28,17,20500000.0,464307,Transfer,Outside_bank,2019-10-28 17:00:00,0,0.0,0,3,23000000.0,1,2.0
2020,2019-11-05,19,11000000.0,58485,Transfer,Outside_bank,2019-11-05 19:00:00,0,0.0,0,3,31000000.0,1,2.0
2020,2019-11-22,17,12237000.0,343415,Transfer,Within_bank,2019-11-22 17:00:00,0,0.0,0,4,21137000.0,1,2.0
2020,2019-11-22,22,1000000.0,608120,Transfer,Outside_bank,2019-11-22 22:00:00,0,0.0,0,5,22037000.0,1,2.0
2020,2019-11-27,17,37400000.0,883684,Transfer,Outside_bank,2019-11-27 17:00:00,0,0.0,0,3,39244000.0,1,2.0
2021,2019-10-17,16,23120000.0,784311,Transfer,Outside_bank,2019-10-17 16:00:00,0,0.0,0,3,27890000.0,1,2.0
2021,2019-11-12,15,18000000.0,694213,Transfer,Outside_bank,2019-11-12 15:00:00,0,0.0,0,3,48260000.0,1,2.0
2021,2019-11-26,17,35000000.0,36572,Transfer,Within_bank,2019-11-26 17:00:00,0,0.0,0,5,40519000.0,1,2.0
2021,2019-11-29,8,18000000.0,23318,Transfer,Outside_bank,2019-11-29 08:00:00,0,0.0,0,3,18140000.0,1,2.0
2021,2019-11-29,10,51500000.0,82999,Transfer,Outside_bank,2019-11-29 10:00:00,0,0.0,0,4,69640000.0,1,2.0
2021,2019-11-29,11,700000.0,423633,Transfer,Outside_bank,2019-11-29 11:00:00,0,0.0,0,5,70340000.0,1,2.0
2021,2019-11-29,13,200000.0,916556,Transfer,Within_bank,2019-11-29 13:00:00,0,0.0,0,6,70540000.0,1,2.0
2021,2019-11-29,18,700000.0,187047,Transfer,Within_bank,2019-11-29 18:00:00,0,0.0,0,7,71240000.0,1,2.0
2021,2019-11-29,18,18252400.0,563612,Transfer,Outside_bank,2019-11-29 18:00:00,0,0.0,0,8,89492400.0,1,2.0
2021,2019-11-30,0,1010000.0,422572,Transfer,Outside_bank,2019-11-30 00:00:00,0,0.0,0,8,90412400.0,1,2.0
2021,2019-11-30,8,20000000.0,508606,Transfer,Within_bank,2019-11-30 08:00:00,0,0.0,0,9,92362400.0,1,2.0
2021,2019-11-30,14,316000.0,630399,Transfer,Outside_bank,2019-11-30 14:00:00,0,0.0,0,5,40278400.0,1,2.0
2021,2019-11-30,20,550000.0,145254,Transfer,Outside_bank,2019-11-30 20:00:00,0,0.0,0,4,21876000.0,1,2.0
2021,2019-12-01,0,160000.0,923551,Transfer,Outside_bank,2019-12-01 00:00:00,0,0.0,0,5,21026000.0,1,2.0
2021,2019-12-03,15,30559000.0,382835,Transfer,Within_bank,2019-12-03 15:00:00,0,0.0,0,3,43736000.0,1,2.0
2021,2019-12-09,13,850000.0,659619,Transfer,Outside_bank,2019-12-09 13:00:00,0,0.0,0,4,10751000.0,1,2.0
2021,2019-12-13,12,3740000.0,165654,Transfer,Within_bank,2019-12-13 12:00:00,0,0.0,0,3,27190000.0,1,2.0
2021,2019-12-24,13,700000.0,825878,Transfer,Outside_bank,2019-12-24 13:00:00,0,0.0,0,3,38200000.0,1,2.0
2021,2019-12-24,13,415000.0,77778,Transfer,Within_bank,2019-12-24 13:00:00,0,0.0,0,4,38615000.0,1,2.0
2021,2019-12-24,14,25010000.0,513582,Transfer,Outside_bank,2019-12-24 14:00:00,0,0.0,0,5,63625000.0,1,2.0
2021,2019-12-24,16,550000.0,692036,Transfer,Outside_bank,2019-12-24 16:00:00,0,0.0,0,6,64175000.0,1,2.0
2021,2019-12-24,19,400000.0,782664,Transfer,Outside_bank,2019-12-24 19:00:00,0,0.0,0,7,64575000.0,1,2.0
2021,2019-12-25,10,2082000.0,NaN,Payment,Credit_card_repayment,2019-12-25 10:00:00,0,0.0,0,5,29157000.0,1,2.0
2021,2019-12-27,14,36032000.0,103203,Transfer,Outside_bank,2019-12-27 14:00:00,0,0.0,0,4,37409000.0,1,2.0
2021,2019-12-27,14,44000.0,758279,Transfer,Within_bank,2019-12-27 14:00:00,0,0.0,0,5,37453000.0,1,2.0
2021,2019-12-30,18,25000000.0,575093,Transfer,Outside_bank,2019-12-30 18:00:00,0,0.0,0,4,32010000.0,1,2.0
2021,2019-12-30,18,3035000.0,NaN,Payment,Credit_card_repayment,2019-12-30 18:00:00,0,0.0,0,4,35045000.0,1,2.0
2021,2019-12-30,21,500000.0,315750,Transfer,Outside_bank,2019-12-30 21:00:00,0,0.0,0,4,35035000.0,1,2.0
2021,2019-12-31,12,200000.0,419279,Transfer,Outside_bank,2019-12-31 12:00:00,0,0.0,0,3,33785000.0,1,2.0
2021,2019-12-31,14,500000.0,NaN,Payment,Credit_card_repayment,2019-12-31 14:00:00,0,0.0,0,3,29285000.0,1,2.0
2021,2019-12-31,15,8706000.0,412175,Transfer,Within_bank,2019-12-31 15:00:00,0,0.0,0,4,37991000.0,1,2.0
2143,2019-11-23,13,8295000.0,794790,Transfer,Outside_bank,2019-11-23 13:00:00,0,0.0,0,3,228295000.0,1,2.0
2143,2019-11-23,13,473361.0,NaN,Payment,Utilities_payment,2019-11-23 13:00:00,0,0.0,0,3,228768361.0,1,2.0
2143,2019-11-24,8,1800000.0,81889,Transfer,Outside_bank,2019-11-24 08:00:00,0,0.0,0,3,10568361.0,1,2.0
2143,2019-11-24,13,21739000.0,609063,Transfer,Outside_bank,2019-11-24 13:00:00,0,0.0,0,3,23539000.0,1,2.0
2258,2019-09-08,14,360000.0,578140,Transfer,Outside_bank,2019-09-08 14:00:00,0,0.0,0,3,20560000.0,1,2.0
2258,2019-11-08,16,10000000.0,512807,Transfer,Outside_bank,2019-11-08 16:00:00,0,0.0,0,3,25000000.0,1,2.0
2258,2019-11-09,9,250000.0,155723,Transfer,Outside_bank,2019-11-09 09:00:00,0,0.0,0,3,25250000.0,1,2.0
2258,2019-11-29,12,840000.0,240680,Transfer,Outside_bank,2019-11-29 12:00:00,0,0.0,0,3,34140000.0,1,2.0
2258,2019-11-29,13,200000.0,600895,Transfer,Outside_bank,2019-11-29 13:00:00,0,0.0,0,3,34340000.0,1,2.0
2293,2019-06-28,13,1800000.0,173446,Transfer,Outside_bank,2019-06-28 13:00:00,0,0.0,0,3,10000000.0,1,2.0
2293,2019-10-07,9,640000.0,381987,Transfer,Outside_bank,2019-10-07 09:00:00,0,0.0,0,3,14140000.0,1,2.0
2414,2019-09-11,16,2500000.0,396884,Transfer,Outside_bank,2019-09-11 16:00:00,0,0.0,0,3,43343810.0,1,2.0
2414,2019-12-11,16,16500000.0,752058,Transfer,Outside_bank,2019-12-11 16:00:00,0,0.0,0,3,51580000.0,1,2.0
2682,2019-12-03,9,3000000.0,514232,Transfer,Outside_bank,2019-12-03 09:00:00,0,0.0,0,3,24500000.0,1,2.0
2682,2019-12-27,10,17000000.0,632091,Transfer,Outside_bank,2019-12-27 10:00:00,0,0.0,0,4,19200000.0,1,2.0
2711,2019-12-29,17,12000000.0,771320,Transfer,Outside_bank,2019-12-29 17:00:00,0,0.0,0,3,14500000.0,1,2.0
2711,2019-12-30,11,300000.0,746668,Transfer,Within_bank,2019-12-30 11:00:00,0,0.0,0,4,13300000.0,1,2.0
2746,2019-06-25,19,500000.0,56038,Transfer,Outside_bank,2019-06-25 19:00:00,0,0.0,0,3,14000000.0,1,2.0
2746,2019-06-25,20,3526000.0,766326,Transfer,Outside_bank,2019-06-25 20:00:00,0,0.0,0,4,17526000.0,1,2.0
2746,2019-07-10,20,1000000.0,602565,Transfer,Outside_bank,2019-07-10 20:00:00,0,0.0,0,3,41210000.0,1,2.0
2746,2019-07-11,8,40000000.0,744075,Transfer,Within_bank,2019-07-11 08:00:00,0,0.0,0,4,81210000.0,1,2.0
2746,2019-07-11,15,5100000.0,518858,Transfer,Outside_bank,2019-07-11 15:00:00,0,0.0,0,4,86100000.0,1,2.0
2746,2019-07-11,15,50000.0,NaN,Topup,Mobile,2019-07-11 15:00:00,0,0.0,0,4,86150000.0,1,2.0
2746,2019-10-01,16,3000000.0,595713,Transfer,Outside_bank,2019-10-01 16:00:00,0,0.0,0,3,17600000.0,1,2.0
2746,2019-11-01,9,26800000.0,840887,Transfer,Outside_bank,2019-11-01 09:00:00,0,0.0,0,3,66850000.0,1,2.0
2746,2019-11-01,10,50000.0,NaN,Topup,Mobile,2019-11-01 10:00:00,0,0.0,0,3,66900000.0,1,2.0
2746,2019-11-07,11,2200000.0,713306,Transfer,Outside_bank,2019-11-07 11:00:00,0,0.0,0,3,14900000.0,1,2.0
2746,2019-11-07,14,2470000.0,777368,Transfer,Outside_bank,2019-11-07 14:00:00,0,0.0,0,4,17370000.0,1,2.0
2749,2019-11-10,15,9530000.0,924029,Transfer,Within_bank,2019-11-10 15:00:00,0,0.0,0,3,48071000.0,1,2.0
2749,2019-11-11,7,24465000.0,861676,Transfer,Within_bank,2019-11-11 07:00:00,0,0.0,0,3,72536000.0,1,2.0
2804,2019-11-21,11,2000000.0,915483,Transfer,Outside_bank,2019-11-21 11:00:00,0,0.0,0,3,22000000.0,1,2.0
2804,2019-12-05,15,50000000.0,986425,Transfer,Outside_bank,2019-12-05 15:00:00,0,0.0,0,3,56000000.0,1,2.0
2804,2019-12-28,16,23100000.0,665750,Transfer,Outside_bank,2019-12-28 16:00:00,0,0.0,0,3,106100000.0,1,2.0
2920,2019-12-03,7,6415000.0,666409,Transfer,Outside_bank,2019-12-03 07:00:00,0,0.0,0,3,25529000.0,1,2.0
2929,2019-12-12,15,10000000.0,937908,Transfer,Outside_bank,2019-12-12 15:00:00,0,0.0,0,3,130000000.0,1,2.0
2938,2019-11-29,10,30000000.0,593854,Transfer,Outside_bank,2019-11-29 10:00:00,0,0.0,0,3,280000000.0,1,2.0
2938,2019-11-29,14,60000000.0,NaN,Payment,Credit_card_repayment,2019-11-29 14:00:00,0,0.0,0,3,340000000.0,1,2.0
2938,2019-11-29,16,38000000.0,111514,Transfer,Outside_bank,2019-11-29 16:00:00,0,0.0,0,3,128000000.0,1,2.0
2944,2019-10-06,12,9000000.0,690910,Transfer,Within_bank,2019-10-06 12:00:00,0,0.0,0,3,11000000.0,1,2.0
2944,2019-10-06,13,100000.0,571905,Transfer,Outside_bank,2019-10-06 13:00:00,0,0.0,0,4,11100000.0,1,2.0
2971,2019-09-26,17,15000000.0,110882,Transfer,Within_bank,2019-09-26 17:00:00,0,0.0,0,3,17191000.0,1,2.0
2971,2019-10-09,11,20000000.0,181593,Transfer,Outside_bank,2019-10-09 11:00:00,0,0.0,0,3,32000000.0,1,2.0
2971,2019-10-22,11,5000000.0,166937,Transfer,Outside_bank,2019-10-22 11:00:00,0,0.0,0,3,12254000.0,1,2.0
2971,2019-10-22,14,2000000.0,591885,Transfer,Outside_bank,2019-10-22 14:00:00,0,0.0,0,4,14254000.0,1,2.0
2971,2019-10-24,8,8000000.0,406882,Transfer,Outside_bank,2019-10-24 08:00:00,0,0.0,0,3,58820000.0,1,2.0
2971,2019-10-24,9,50000000.0,803372,Transfer,Outside_bank,2019-10-24 09:00:00,0,0.0,0,4,108820000.0,1,2.0
2971,2019-10-24,10,1508000.0,449175,Transfer,Outside_bank,2019-10-24 10:00:00,0,0.0,0,5,110328000.0,1,2.0
2971,2019-10-24,12,1500000.0,195359,Transfer,Outside_bank,2019-10-24 12:00:00,0,0.0,0,6,111828000.0,1,2.0
2971,2019-10-26,8,170400000.0,932603,Transfer,Outside_bank,2019-10-26 08:00:00,0,0.0,0,3,170752000.0,1,2.0
2971,2019-11-19,10,15708000.0,881187,Transfer,Outside_bank,2019-11-19 10:00:00,0,0.0,0,3,18047000.0,1,2.0
2971,2019-11-19,21,1194000.0,822177,Transfer,Outside_bank,2019-11-19 21:00:00,0,0.0,0,3,17073000.0,1,2.0
3014,2019-10-09,16,16000000.0,435980,Transfer,Outside_bank,2019-10-09 16:00:00,0,0.0,0,3,26384000.0,1,2.0
3014,2019-12-24,10,7700000.0,709874,Transfer,Outside_bank,2019-12-24 10:00:00,0,0.0,0,3,12500000.0,1,2.0
3014,2019-12-24,14,1500000.0,331081,Transfer,Outside_bank,2019-12-24 14:00:00,0,0.0,0,3,10600000.0,1,2.0
3093,2019-12-19,10,6140000.0,620643,Transfer,Outside_bank,2019-12-19 10:00:00,0,0.0,0,3,45636000.0,1,2.0
3178,2019-08-26,8,3500000.0,633093,Transfer,Outside_bank,2019-08-26 08:00:00,0,0.0,0,7,11000000.0,1,2.0
3178,2019-08-26,11,100000.0,69325,Transfer,Outside_bank,2019-08-26 11:00:00,0,0.0,0,8,11100000.0,1,2.0
3178,2019-08-26,12,400000.0,165109,Transfer,Outside_bank,2019-08-26 12:00:00,0,0.0,0,9,11500000.0,1,2.0
3178,2019-08-26,14,1000000.0,401324,Transfer,Outside_bank,2019-08-26 14:00:00,0,0.0,0,10,12500000.0,1,2.0
3178,2019-08-26,16,1000000.0,861023,Transfer,Outside_bank,2019-08-26 16:00:00,0,0.0,0,11,13500000.0,1,2.0
3178,2019-08-26,17,500000.0,889843,Transfer,Outside_bank,2019-08-26 17:00:00,0,0.0,0,12,14000000.0,1,2.0
3178,2019-08-26,21,300000.0,555112,Transfer,Outside_bank,2019-08-26 21:00:00,0,0.0,0,13,12300000.0,1,2.0
3178,2019-08-26,23,100000.0,729719,Transfer,Outside_bank,2019-08-26 23:00:00,0,0.0,0,12,10400000.0,1,2.0
3178,2019-10-20,19,100000.0,82527,Transfer,Outside_bank,2019-10-20 19:00:00,0,1.0,0,3,46100000.0,1,2.0
3178,2019-10-21,0,50000000.0,553912,Transfer,Outside_bank,2019-10-21 00:00:00,0,1.0,0,4,96100000.0,1,2.0
3178,2019-10-22,12,250000.0,633339,Transfer,Outside_bank,2019-10-22 12:00:00,0,0.0,0,3,40390000.0,1,2.0
3178,2019-10-22,18,200000.0,400938,Transfer,Outside_bank,2019-10-22 18:00:00,0,0.0,0,3,40590000.0,1,2.0
3178,2019-10-22,20,100000.0,644001,Transfer,Outside_bank,2019-10-22 20:00:00,0,0.0,0,4,40690000.0,1,2.0
3178,2019-11-22,12,100000.0,473072,Transfer,Outside_bank,2019-11-22 12:00:00,0,0.0,0,3,12690000.0,1,2.0
3178,2019-11-22,13,100000.0,768419,Transfer,Outside_bank,2019-11-22 13:00:00,0,0.0,0,4,12790000.0,1,2.0
3178,2019-11-22,15,300000.0,NaN,Topup,eWallet,2019-11-22 15:00:00,0,0.0,0,4,13090000.0,1,2.0
3418,2019-10-22,9,250000000.0,737068,Transfer,Outside_bank,2019-10-22 09:00:00,0,0.0,0,3,288000000.0,1,2.0
3418,2019-10-26,10,5000000.0,311818,Transfer,Outside_bank,2019-10-26 10:00:00,0,0.0,0,3,14700000.0,1,2.0
3418,2019-10-26,16,6000000.0,336054,Transfer,Outside_bank,2019-10-26 16:00:00,0,0.0,0,3,11000000.0,1,2.0
3640,2019-07-10,14,59133500.0,364279,Transfer,Outside_bank,2019-07-10 14:00:00,0,0.0,0,3,93512400.0,1,2.0
3640,2019-07-10,15,36432856.0,906109,Transfer,Outside_bank,2019-07-10 15:00:00,0,0.0,0,4,96748256.0,1,2.0
3640,2019-07-10,17,8228840.0,306031,Transfer,Outside_bank,2019-07-10 17:00:00,0,0.0,0,4,104977096.0,1,2.0
3640,2019-07-11,11,48428500.0,315965,Transfer,Outside_bank,2019-07-11 11:00:00,1,1.0,0,4,152223696.0,1,2.0
3640,2019-07-11,14,1410000.0,231033,Transfer,Outside_bank,2019-07-11 14:00:00,0,1.0,0,5,94500196.0,1,2.0
3640,2019-07-25,16,2620000.0,998885,Transfer,Outside_bank,2019-07-25 16:00:00,0,0.0,0,3,45750000.0,1,2.0
3640,2019-09-10,16,146933543.0,725400,Transfer,Outside_bank,2019-09-10 16:00:00,0,0.0,0,3,198471922.0,1,2.0
3640,2019-09-10,20,13000000.0,936254,Transfer,Outside_bank,2019-09-10 20:00:00,0,0.0,0,4,211471922.0,1,2.0
3640,2019-09-18,15,9044000.0,892880,Transfer,Outside_bank,2019-09-18 15:00:00,0,0.0,0,3,10250035.0,1,2.0
3640,2019-09-18,16,16810000.0,108349,Transfer,Outside_bank,2019-09-18 16:00:00,0,0.0,0,3,25854000.0,1,2.0
3640,2019-09-19,15,360000.0,893299,Transfer,Outside_bank,2019-09-19 15:00:00,0,0.0,0,3,17170000.0,1,2.0
3703,2019-08-20,15,1400000.0,522552,Transfer,Outside_bank,2019-08-20 15:00:00,0,0.0,0,3,21400000.0,1,2.0
3703,2019-10-03,19,1500000.0,86144,Transfer,Outside_bank,2019-10-03 19:00:00,0,0.0,0,3,11200000.0,1,2.0
3703,2019-10-06,19,4000000.0,120610,Transfer,Within_bank,2019-10-06 19:00:00,0,0.0,0,3,17300000.0,1,2.0
3753,2019-11-04,22,320000.0,747086,Transfer,Outside_bank,2019-11-04 22:00:00,0,0.0,0,3,15620000.0,1,2.0
3850,2019-08-24,16,45500000.0,NaN,Payment,Credit_card_repayment,2019-08-24 16:00:00,1,2.0,1,0,126000000.0,0,2.0
3850,2019-08-30,17,49500000.0,NaN,Payment,Credit_card_repayment,2019-08-30 17:00:00,1,2.0,1,0,148000000.0,0,2.0
3891,2019-12-01,22,800000.0,159107,Transfer,Outside_bank,2019-12-01 22:00:00,0,0.0,0,3,10420000.0,1,2.0
4100,2019-08-25,22,8000000.0,385346,Transfer,Outside_bank,2019-08-25 22:00:00,0,0.0,0,6,10750000.0,1,2.0
4100,2019-08-26,1,16500000.0,229056,Transfer,Outside_bank,2019-08-26 01:00:00,0,0.0,0,7,26750000.0,1,2.0
4100,2019-08-26,3,500000.0,58102,Transfer,Outside_bank,2019-08-26 03:00:00,0,0.0,0,6,26050000.0,1,2.0
4100,2019-08-26,11,500000.0,814990,Transfer,Outside_bank,2019-08-26 11:00:00,0,0.0,0,5,25800000.0,1,2.0
4100,2019-08-26,12,600000.0,140202,Transfer,Outside_bank,2019-08-26 12:00:00,0,0.0,0,6,26400000.0,1,2.0
4100,2019-08-26,13,1300000.0,896142,Transfer,Outside_bank,2019-08-26 13:00:00,0,0.0,0,7,27700000.0,1,2.0
4100,2019-08-26,14,500000.0,577596,Transfer,Outside_bank,2019-08-26 14:00:00,0,0.0,0,8,28200000.0,1,2.0
4100,2019-08-26,15,1000000.0,NaN,Topup,eWallet,2019-08-26 15:00:00,0,0.0,0,8,29200000.0,1,2.0
4100,2019-08-26,16,520000.0,532549,Transfer,Within_bank,2019-08-26 16:00:00,0,0.0,0,9,29420000.0,1,2.0
4100,2019-08-26,16,2000000.0,NaN,Topup,eWallet,2019-08-26 16:00:00,0,0.0,0,9,31420000.0,1,2.0
4100,2019-08-26,17,1000000.0,707395,Transfer,Within_bank,2019-08-26 17:00:00,0,0.0,0,9,32420000.0,1,2.0
4100,2019-08-26,17,600000.0,676990,Transfer,Outside_bank,2019-08-26 17:00:00,0,0.0,0,10,33020000.0,1,2.0
4100,2019-08-26,21,2980000.0,355858,Transfer,Outside_bank,2019-08-26 21:00:00,0,0.0,0,11,36000000.0,1,2.0
4100,2019-08-30,3,2000000.0,540954,Transfer,Outside_bank,2019-08-30 03:00:00,0,0.0,0,9,10950000.0,1,2.0
4100,2019-08-30,6,800000.0,396958,Transfer,Outside_bank,2019-08-30 06:00:00,0,0.0,0,10,11750000.0,1,2.0
4100,2019-09-02,0,3500000.0,412175,Transfer,Outside_bank,2019-09-02 00:00:00,0,0.0,0,11,11760000.0,1,2.0
4100,2019-09-02,6,120000.0,363472,Transfer,Outside_bank,2019-09-02 06:00:00,0,0.0,0,11,11680000.0,1,2.0
4100,2019-09-02,14,5000000.0,331498,Transfer,Outside_bank,2019-09-02 14:00:00,0,0.0,0,8,13880000.0,1,2.0
4100,2019-09-02,22,800000.0,324989,Transfer,Outside_bank,2019-09-02 22:00:00,0,0.0,0,5,10120000.0,1,2.0
4100,2019-09-09,2,3200000.0,882698,Transfer,Outside_bank,2019-09-09 02:00:00,0,0.0,0,6,11200000.0,1,2.0
4100,2019-09-09,11,1000000.0,111664,Transfer,Outside_bank,2019-09-09 11:00:00,0,0.0,0,5,11200000.0,1,2.0
4100,2019-09-09,14,300000.0,725225,Transfer,Outside_bank,2019-09-09 14:00:00,0,0.0,0,6,11500000.0,1,2.0
4100,2019-09-09,15,400000.0,236643,Transfer,Outside_bank,2019-09-09 15:00:00,0,0.0,0,7,11900000.0,1,2.0
4217,2019-12-21,17,20500000.0,209225,Transfer,Outside_bank,2019-12-21 17:00:00,0,0.0,0,4,28300000.0,1,2.0
4217,2019-12-21,21,1700000.0,111567,Transfer,Within_bank,2019-12-21 21:00:00,0,0.0,0,5,30000000.0,1,2.0
4217,2019-12-22,11,50000.0,NaN,Topup,eWallet,2019-12-22 11:00:00,0,0.0,0,4,30000000.0,1,2.0
4217,2019-12-22,12,5300000.0,188357,Transfer,Outside_bank,2019-12-22 12:00:00,0,0.0,0,5,35300000.0,1,2.0
4217,2019-12-22,13,2100000.0,649633,Transfer,Outside_bank,2019-12-22 13:00:00,0,0.0,0,6,37400000.0,1,2.0
4217,2019-12-22,16,2950000.0,NaN,Topup,eWallet,2019-12-22 16:00:00,0,0.0,0,5,32600000.0,1,2.0
