CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,Device_OS,ts_dt,tx_id,prev_os,prev_ts,is_os_changed,time_diff_hours,IS_OS_DRIFT,IS_RARE_OS,risk_score
91890,2019-10-02,16,1800000.0,IOS,2019-10-02 16:00:00,927214,ANDROID,2019-10-01 20:00:00,1,20.0,1,0,2.0
92393,2019-08-16,5,1000000.0,WEB,2019-08-16 05:00:00,819074,IOS,2019-08-15 18:00:00,1,11.0,1,0,2.0
92393,2019-08-16,20,1200000.0,IOS,2019-08-16 20:00:00,819103,WEB,2019-08-16 08:00:00,1,12.0,1,0,2.0
92397,2019-11-20,14,1500000.0,WEB,2019-11-20 14:00:00,863250,ANDROID,2019-11-19 16:00:00,1,22.0,1,0,2.0
92397,2019-11-21,0,100000.0,ANDROID,2019-11-21 00:00:00,863261,WEB,2019-11-20 14:00:00,1,10.0,1,0,2.0
92856,2019-12-09,11,200000.0,IOS,2019-12-09 11:00:00,803019,WEB,2019-12-08 23:00:00,1,12.0,1,0,2.0
92856,2019-12-25,10,600000.0,ANDROID,2019-12-25 10:00:00,803007,IOS,2019-12-24 19:00:00,1,15.0,1,0,2.0
93079,2019-09-15,11,70000.0,ANDROID,2019-09-15 11:00:00,859728,IOS,2019-09-14 17:00:00,1,18.0,1,0,2.0
93132,2019-07-28,20,550000.0,WEB,2019-07-28 20:00:00,532008,IOS,2019-07-27 23:00:00,1,21.0,1,0,2.0
93132,2019-07-29,7,47700.0,IOS,2019-07-29 07:00:00,531957,WEB,2019-07-28 20:00:00,1,11.0,1,0,2.0
93539,2019-07-10,9,3311672.0,ANDROID,2019-07-10 09:00:00,424045,IOS,2019-07-09 15:00:00,1,18.0,1,0,2.0
93539,2019-07-11,7,50000000.0,IOS,2019-07-11 07:00:00,424046,ANDROID,2019-07-10 16:00:00,1,15.0,1,0,2.0
93743,2019-10-19,5,50000000.0,WEB,2019-10-19 05:00:00,1143823,IOS,2019-10-18 15:00:00,1,14.0,1,0,2.0
93748,2019-10-16,21,5000000.0,ANDROID,2019-10-16 21:00:00,334724,IOS,2019-10-16 08:00:00,1,13.0,1,0,2.0
93748,2019-10-17,17,100000.0,IOS,2019-10-17 17:00:00,334836,ANDROID,2019-10-16 21:00:00,1,20.0,1,0,2.0
93798,2019-09-21,12,1000000.0,ANDROID,2019-09-21 12:00:00,463785,IOS,2019-09-20 18:00:00,1,18.0,1,0,2.0
93798,2019-09-22,10,1000000.0,IOS,2019-09-22 10:00:00,463714,ANDROID,2019-09-21 12:00:00,1,22.0,1,0,2.0
93907,2019-06-20,8,50000.0,IOS,2019-06-20 08:00:00,631963,WEB,2019-06-20 07:00:00,1,1.0,1,0,2.0
94293,2019-08-24,19,5000000.0,IOS,2019-08-24 19:00:00,839277,ANDROID,2019-08-23 20:00:00,1,23.0,1,0,2.0
94293,2019-08-25,12,710000.0,ANDROID,2019-08-25 12:00:00,839215,IOS,2019-08-24 19:00:00,1,17.0,1,0,2.0
94538,2019-05-09,18,20000.0,IOS,2019-05-09 18:00:00,780458,WEB,2019-05-09 18:00:00,1,0.0,1,0,2.0
94759,2019-06-29,0,45000.0,ANDROID,2019-06-29 00:00:00,205215,IOS,2019-06-28 19:00:00,1,5.0,1,0,2.0
94759,2019-06-29,1,46000000.0,IOS,2019-06-29 01:00:00,205163,ANDROID,2019-06-29 00:00:00,1,1.0,1,0,2.0
94759,2019-11-17,2,3000000.0,ANDROID,2019-11-17 02:00:00,205212,IOS,2019-11-16 17:00:00,1,9.0,1,0,2.0
95660,2019-09-13,2,400000.0,IOS,2019-09-13 02:00:00,819569,ANDROID,2019-09-13 02:00:00,1,0.0,1,0,2.0
95660,2019-09-13,7,500000.0,WEB,2019-09-13 07:00:00,819381,IOS,2019-09-13 02:00:00,1,5.0,1,0,2.0
95660,2019-09-13,8,500000.0,ANDROID,2019-09-13 08:00:00,819599,WEB,2019-09-13 07:00:00,1,1.0,1,0,2.0
95660,2019-09-13,9,500000.0,WEB,2019-09-13 09:00:00,819525,ANDROID,2019-09-13 08:00:00,1,1.0,1,0,2.0
95660,2019-09-13,12,1500000.0,IOS,2019-09-13 12:00:00,819347,WEB,2019-09-13 11:00:00,1,1.0,1,0,2.0
95660,2019-09-13,13,500000.0,ANDROID,2019-09-13 13:00:00,819488,IOS,2019-09-13 12:00:00,1,1.0,1,0,2.0
95660,2019-09-13,14,1200000.0,IOS,2019-09-13 14:00:00,819452,ANDROID,2019-09-13 13:00:00,1,1.0,1,0,2.0
95660,2019-09-13,17,200000.0,ANDROID,2019-09-13 17:00:00,819456,IOS,2019-09-13 16:00:00,1,1.0,1,0,2.0
95660,2019-09-13,17,500000.0,IOS,2019-09-13 17:00:00,819527,ANDROID,2019-09-13 17:00:00,1,0.0,1,0,2.0
95660,2019-09-13,18,900000.0,WEB,2019-09-13 18:00:00,819487,IOS,2019-09-13 17:00:00,1,1.0,1,0,2.0
95660,2019-09-13,20,1500000.0,IOS,2019-09-13 20:00:00,819524,WEB,2019-09-13 20:00:00,1,0.0,1,0,2.0
95660,2019-09-13,23,350000.0,ANDROID,2019-09-13 23:00:00,819382,IOS,2019-09-13 22:00:00,1,1.0,1,0,2.0
95660,2019-10-22,19,490000.0,WEB,2019-10-22 19:00:00,819540,IOS,2019-10-22 17:00:00,1,2.0,1,0,2.0
95795,2019-10-11,11,9000000.0,WEB,2019-10-11 11:00:00,842313,IOS,2019-10-11 08:00:00,1,3.0,1,0,2.0
96242,2019-07-29,18,34000.0,ANDROID,2019-07-29 18:00:00,175719,WEB,2019-07-29 13:00:00,1,5.0,1,0,2.0
96242,2019-09-15,13,400000.0,WEB,2019-09-15 13:00:00,175892,ANDROID,2019-09-14 15:00:00,1,22.0,1,0,2.0
96242,2019-10-18,15,100000.0,ANDROID,2019-10-18 15:00:00,175770,IOS,2019-10-18 10:00:00,1,5.0,1,0,2.0
96660,2019-11-13,9,1058793.0,ANDROID,2019-11-13 09:00:00,1097704,IOS,2019-11-12 15:00:00,1,18.0,1,0,2.0
96660,2019-11-13,14,779000.0,WEB,2019-11-13 14:00:00,1097703,ANDROID,2019-11-13 09:00:00,1,5.0,1,0,2.0
96660,2019-11-13,19,3000000.0,IOS,2019-11-13 19:00:00,1097671,WEB,2019-11-13 15:00:00,1,4.0,1,0,2.0
96690,2019-07-08,15,20000.0,ANDROID,2019-07-08 15:00:00,255337,IOS,2019-07-08 13:00:00,1,2.0,1,0,2.0
96690,2019-12-11,19,20000.0,WEB,2019-12-11 19:00:00,255379,ANDROID,2019-12-11 08:00:00,1,11.0,1,0,2.0
96771,2019-07-11,18,5000000.0,WEB,2019-07-11 18:00:00,108551,ANDROID,2019-07-11 17:00:00,1,1.0,1,0,2.0
96771,2019-07-12,11,750000.0,ANDROID,2019-07-12 11:00:00,108393,WEB,2019-07-11 18:00:00,1,17.0,1,0,2.0
96939,2019-10-04,11,15000.0,IOS,2019-10-04 11:00:00,261999,ANDROID,2019-10-03 16:00:00,1,19.0,1,0,2.0
97361,2019-12-06,11,144800.0,WEB,2019-12-06 11:00:00,45244,IOS,2019-12-05 17:00:00,1,18.0,1,0,2.0
98974,2019-09-24,7,25000000.0,ANDROID,2019-09-24 07:00:00,793335,IOS,2019-09-23 21:00:00,1,10.0,1,0,2.0
98974,2019-09-24,8,1500000.0,WEB,2019-09-24 08:00:00,793391,ANDROID,2019-09-24 07:00:00,1,1.0,1,0,2.0
98974,2019-09-24,19,79000000.0,IOS,2019-09-24 19:00:00,793363,WEB,2019-09-24 08:00:00,1,11.0,1,0,2.0
99022,2019-09-26,8,500000.0,IOS,2019-09-26 08:00:00,1306129,WEB,2019-09-25 18:00:00,1,14.0,1,0,2.0
99702,2019-08-21,10,100000.0,ANDROID,2019-08-21 10:00:00,729054,IOS,2019-08-20 16:00:00,1,18.0,1,0,2.0
100075,2019-08-26,16,13000000.0,WEB,2019-08-26 16:00:00,1077235,IOS,2019-08-26 13:00:00,1,3.0,1,0,2.0
100075,2019-08-26,16,37000.0,IOS,2019-08-26 16:00:00,1077247,WEB,2019-08-26 16:00:00,1,0.0,1,0,2.0
100479,2019-09-27,12,36000.0,WEB,2019-09-27 12:00:00,1080764,IOS,2019-09-27 07:00:00,1,5.0,1,0,2.0
100571,2019-09-29,11,35000.0,ANDROID,2019-09-29 11:00:00,430808,WEB,2019-09-28 18:00:00,1,17.0,1,0,2.0
100691,2019-08-16,12,1000000.0,WEB,2019-08-16 12:00:00,346752,IOS,2019-08-15 18:00:00,1,18.0,1,0,2.0
100691,2019-08-16,14,1226000.0,ANDROID,2019-08-16 14:00:00,346760,WEB,2019-08-16 12:00:00,1,2.0,1,0,2.0
100866,2019-08-04,20,10000000.0,WEB,2019-08-04 20:00:00,145556,ANDROID,2019-08-04 17:00:00,1,3.0,1,0,2.0
100866,2019-08-05,11,7330000.0,IOS,2019-08-05 11:00:00,145571,WEB,2019-08-04 20:00:00,1,15.0,1,0,2.0
101585,2019-08-06,15,57000.0,ANDROID,2019-08-06 15:00:00,801601,IOS,2019-08-06 00:00:00,1,15.0,1,0,2.0
101688,2019-12-24,15,3500000.0,ANDROID,2019-12-24 15:00:00,865966,IOS,2019-12-24 14:00:00,1,1.0,1,0,2.0
102170,2019-12-02,16,5500000.0,WEB,2019-12-02 16:00:00,1171781,IOS,2019-12-02 16:00:00,1,0.0,1,0,2.0
102180,2019-10-30,8,44000.0,WEB,2019-10-30 08:00:00,578838,IOS,2019-10-29 17:00:00,1,15.0,1,0,2.0
102180,2019-10-30,10,15000000.0,ANDROID,2019-10-30 10:00:00,578727,WEB,2019-10-30 08:00:00,1,2.0,1,0,2.0
102180,2019-10-31,9,99000.0,IOS,2019-10-31 09:00:00,578836,ANDROID,2019-10-30 10:00:00,1,23.0,1,0,2.0
102397,2019-12-20,19,9000000.0,IOS,2019-12-20 19:00:00,1249956,WEB,2019-12-19 22:00:00,1,21.0,1,0,2.0
102507,2019-12-18,8,460000.0,IOS,2019-12-18 08:00:00,1058761,ANDROID,2019-12-17 09:00:00,1,23.0,1,0,2.0
102795,2019-11-05,11,300000.0,ANDROID,2019-11-05 11:00:00,472162,IOS,2019-11-04 19:00:00,1,16.0,1,0,2.0
102920,2019-12-31,15,50000.0,IOS,2019-12-31 15:00:00,1307991,WEB,2019-12-31 04:00:00,1,11.0,1,0,2.0
103265,2019-08-15,9,138000.0,WEB,2019-08-15 09:00:00,611336,IOS,2019-08-14 10:00:00,1,23.0,1,0,2.0
104158,2019-10-11,20,1000000.0,WEB,2019-10-11 20:00:00,434,IOS,2019-10-10 22:00:00,1,22.0,1,0,2.0
104657,2019-07-20,6,49000000.0,ANDROID,2019-07-20 06:00:00,974579,WEB,2019-07-19 15:00:00,1,15.0,1,0,2.0
104773,2019-04-26,9,50000.0,ANDROID,2019-04-26 09:00:00,208343,WEB,2019-04-25 10:00:00,1,23.0,1,0,2.0
104856,2019-10-28,9,16000000.0,WEB,2019-10-28 09:00:00,1116112,IOS,2019-10-27 21:00:00,1,12.0,1,0,2.0
105606,2019-04-02,12,1300000.0,WEB,2019-04-02 12:00:00,207745,IOS,2019-04-01 19:00:00,1,17.0,1,0,2.0
105606,2019-04-03,11,2000000.0,IOS,2019-04-03 11:00:00,207944,WEB,2019-04-02 12:00:00,1,23.0,1,0,2.0
105606,2019-07-06,11,37000000.0,WEB,2019-07-06 11:00:00,207902,IOS,2019-07-05 21:00:00,1,14.0,1,0,2.0
105606,2019-08-01,8,300000000.0,WEB,2019-08-01 08:00:00,207723,IOS,2019-07-31 10:00:00,1,22.0,1,0,2.0
105606,2019-08-30,9,5005789.0,WEB,2019-08-30 09:00:00,207729,IOS,2019-08-30 08:00:00,1,1.0,1,0,2.0
105606,2019-08-30,9,50000.0,ANDROID,2019-08-30 09:00:00,207990,WEB,2019-08-30 09:00:00,1,0.0,1,0,2.0
105638,2019-07-30,12,3699000.0,IOS,2019-07-30 12:00:00,690775,ANDROID,2019-07-30 09:00:00,1,3.0,1,0,2.0
105797,2019-07-24,10,1741.0,ANDROID,2019-07-24 10:00:00,1481,IOS,2019-07-23 15:00:00,1,19.0,1,0,2.0
105797,2019-07-25,8,2334.0,IOS,2019-07-25 08:00:00,994,ANDROID,2019-07-24 10:00:00,1,22.0,1,0,2.0
105797,2019-09-30,14,2800.0,WEB,2019-09-30 14:00:00,1682,IOS,2019-09-29 23:00:00,1,15.0,1,0,2.0
105797,2019-09-30,19,78000.0,IOS,2019-09-30 19:00:00,1111,WEB,2019-09-30 18:00:00,1,1.0,1,0,2.0
105797,2019-11-26,10,222.0,WEB,2019-11-26 10:00:00,1027,IOS,2019-11-26 09:00:00,1,1.0,1,0,2.0
105797,2019-11-26,16,11756.0,IOS,2019-11-26 16:00:00,1606,WEB,2019-11-26 10:00:00,1,6.0,1,0,2.0
105797,2019-11-26,20,50000.0,WEB,2019-11-26 20:00:00,1516,IOS,2019-11-26 16:00:00,1,4.0,1,0,2.0
105797,2019-11-27,13,28000.0,IOS,2019-11-27 13:00:00,1607,WEB,2019-11-26 20:00:00,1,17.0,1,0,2.0
105822,2019-10-10,21,100000.0,IOS,2019-10-10 21:00:00,575160,ANDROID,2019-10-10 14:00:00,1,7.0,1,0,2.0
106031,2019-06-29,15,35000.0,WEB,2019-06-29 15:00:00,606191,ANDROID,2019-06-29 13:00:00,1,2.0,1,0,2.0
106031,2019-12-06,13,5000000.0,WEB,2019-12-06 13:00:00,606295,IOS,2019-12-05 21:00:00,1,16.0,1,0,2.0
106031,2019-12-07,12,206600000.0,IOS,2019-12-07 12:00:00,606377,WEB,2019-12-06 13:00:00,1,23.0,1,0,2.0
106289,2019-10-26,9,200000.0,IOS,2019-10-26 09:00:00,975822,WEB,2019-10-25 20:00:00,1,13.0,1,0,2.0
106289,2019-12-18,15,100000.0,IOS,2019-12-18 15:00:00,975802,WEB,2019-12-18 08:00:00,1,7.0,1,0,2.0
106289,2019-12-18,23,100000.0,ANDROID,2019-12-18 23:00:00,975734,IOS,2019-12-18 15:00:00,1,8.0,1,0,2.0
106577,2019-12-31,17,500000.0,ANDROID,2019-12-31 17:00:00,1344143,WEB,2019-12-31 12:00:00,1,5.0,1,0,2.0
106577,2019-12-31,17,250000.0,IOS,2019-12-31 17:00:00,1344153,ANDROID,2019-12-31 17:00:00,1,0.0,1,0,2.0
106828,2019-09-20,9,1000000.0,IOS,2019-09-20 09:00:00,103534,WEB,2019-09-19 23:00:00,1,10.0,1,0,2.0
106828,2019-09-20,14,500000.0,ANDROID,2019-09-20 14:00:00,103535,IOS,2019-09-20 11:00:00,1,3.0,1,0,2.0
106828,2019-09-20,18,500000.0,IOS,2019-09-20 18:00:00,102617,ANDROID,2019-09-20 14:00:00,1,4.0,1,0,2.0
106828,2019-09-20,23,600000.0,ANDROID,2019-09-20 23:00:00,102863,IOS,2019-09-20 18:00:00,1,5.0,1,0,2.0
106828,2019-09-21,0,3000000.0,WEB,2019-09-21 00:00:00,102864,ANDROID,2019-09-20 23:00:00,1,1.0,1,0,2.0
106828,2019-11-30,9,2100000.0,ANDROID,2019-11-30 09:00:00,102480,WEB,2019-11-30 05:00:00,1,4.0,1,0,2.0
106828,2019-11-30,10,500000.0,WEB,2019-11-30 10:00:00,102007,ANDROID,2019-11-30 09:00:00,1,1.0,1,0,2.0
106828,2019-11-30,11,500000.0,ANDROID,2019-11-30 11:00:00,103161,WEB,2019-11-30 10:00:00,1,1.0,1,0,2.0
106828,2019-11-30,18,500000.0,IOS,2019-11-30 18:00:00,102013,ANDROID,2019-11-30 15:00:00,1,3.0,1,0,2.0
106828,2019-11-30,19,1000000.0,ANDROID,2019-11-30 19:00:00,102703,IOS,2019-11-30 18:00:00,1,1.0,1,0,2.0
106828,2019-11-30,21,500000.0,WEB,2019-11-30 21:00:00,103157,ANDROID,2019-11-30 19:00:00,1,2.0,1,0,2.0
106828,2019-11-30,23,1000000.0,IOS,2019-11-30 23:00:00,102019,WEB,2019-11-30 21:00:00,1,2.0,1,0,2.0
106828,2019-12-01,6,500000.0,WEB,2019-12-01 06:00:00,103644,IOS,2019-11-30 23:00:00,1,7.0,1,0,2.0
106828,2019-12-13,0,1000000.0,ANDROID,2019-12-13 00:00:00,102245,WEB,2019-12-12 18:00:00,1,6.0,1,0,2.0
106828,2019-12-13,20,500000.0,WEB,2019-12-13 20:00:00,102032,ANDROID,2019-12-13 18:00:00,1,2.0,1,0,2.0
106828,2019-12-13,23,1350000.0,IOS,2019-12-13 23:00:00,102723,WEB,2019-12-13 20:00:00,1,3.0,1,0,2.0
106828,2019-12-14,0,300000.0,WEB,2019-12-14 00:00:00,102248,IOS,2019-12-13 23:00:00,1,1.0,1,0,2.0
106828,2019-12-16,9,500000.0,ANDROID,2019-12-16 09:00:00,103173,WEB,2019-12-15 23:00:00,1,10.0,1,0,2.0
106828,2019-12-16,11,500000.0,IOS,2019-12-16 11:00:00,103410,ANDROID,2019-12-16 10:00:00,1,1.0,1,0,2.0
106828,2019-12-16,14,700000.0,ANDROID,2019-12-16 14:00:00,103658,IOS,2019-12-16 11:00:00,1,3.0,1,0,2.0
106828,2019-12-16,16,1000000.0,IOS,2019-12-16 16:00:00,103172,ANDROID,2019-12-16 14:00:00,1,2.0,1,0,2.0
106828,2019-12-16,18,1000000.0,WEB,2019-12-16 18:00:00,103409,IOS,2019-12-16 16:00:00,1,2.0,1,0,2.0
106828,2019-12-16,22,800000.0,ANDROID,2019-12-16 22:00:00,102967,WEB,2019-12-16 18:00:00,1,4.0,1,0,2.0
106828,2019-12-16,23,200000.0,IOS,2019-12-16 23:00:00,102969,ANDROID,2019-12-16 22:00:00,1,1.0,1,0,2.0
106828,2019-12-17,1,500000.0,WEB,2019-12-17 01:00:00,102033,IOS,2019-12-16 23:00:00,1,2.0,1,0,2.0
107160,2019-10-04,17,1400000.0,IOS,2019-10-04 17:00:00,1006804,WEB,2019-10-04 09:00:00,1,8.0,1,0,2.0
107160,2019-10-23,15,689000.0,ANDROID,2019-10-23 15:00:00,1006784,IOS,2019-10-22 16:00:00,1,23.0,1,0,2.0
107414,2019-11-24,20,2000000.0,IOS,2019-11-24 20:00:00,1290694,ANDROID,2019-11-24 14:00:00,1,6.0,1,0,2.0
107618,2019-10-10,20,1000000.0,ANDROID,2019-10-10 20:00:00,1323766,IOS,2019-10-10 08:00:00,1,12.0,1,0,2.0
107618,2019-12-23,13,500000.0,WEB,2019-12-23 13:00:00,1323776,IOS,2019-12-22 19:00:00,1,18.0,1,0,2.0
107971,2019-09-11,8,1000000.0,IOS,2019-09-11 08:00:00,15476,ANDROID,2019-09-10 10:00:00,1,22.0,1,0,2.0
107971,2019-09-11,16,37000.0,WEB,2019-09-11 16:00:00,15555,IOS,2019-09-11 08:00:00,1,8.0,1,0,2.0
107971,2019-09-11,18,25000.0,ANDROID,2019-09-11 18:00:00,15554,WEB,2019-09-11 16:00:00,1,2.0,1,0,2.0
107971,2019-09-12,16,210000.0,IOS,2019-09-12 16:00:00,15380,ANDROID,2019-09-12 11:00:00,1,5.0,1,0,2.0
108103,2019-10-07,21,2050000.0,ANDROID,2019-10-07 21:00:00,1311724,IOS,2019-10-07 16:00:00,1,5.0,1,0,2.0
108276,2019-10-29,11,50000.0,ANDROID,2019-10-29 11:00:00,450078,IOS,2019-10-28 15:00:00,1,20.0,1,0,2.0
108327,2019-11-07,9,675000.0,WEB,2019-11-07 09:00:00,460277,ANDROID,2019-11-06 15:00:00,1,18.0,1,0,2.0
108327,2019-11-07,11,250000.0,ANDROID,2019-11-07 11:00:00,460288,WEB,2019-11-07 09:00:00,1,2.0,1,0,2.0
108941,2019-09-15,19,28000.0,ANDROID,2019-09-15 19:00:00,1071897,IOS,2019-09-14 23:00:00,1,20.0,1,0,2.0
108997,2019-11-21,9,30000.0,ANDROID,2019-11-21 09:00:00,1091224,IOS,2019-11-20 16:00:00,1,17.0,1,0,2.0
109268,2019-11-01,16,30000.0,IOS,2019-11-01 16:00:00,816757,ANDROID,2019-11-01 10:00:00,1,6.0,1,0,2.0
110179,2019-10-31,11,4000000.0,IOS,2019-10-31 11:00:00,660213,WEB,2019-10-30 17:00:00,1,18.0,1,0,2.0
110179,2019-10-31,17,80000.0,WEB,2019-10-31 17:00:00,660288,IOS,2019-10-31 13:00:00,1,4.0,1,0,2.0
110179,2019-11-26,8,1890000.0,WEB,2019-11-26 08:00:00,660272,ANDROID,2019-11-25 21:00:00,1,11.0,1,0,2.0
110643,2019-07-29,2,20000.0,WEB,2019-07-29 02:00:00,411702,ANDROID,2019-07-28 12:00:00,1,14.0,1,0,2.0
110643,2019-07-29,15,20000.0,IOS,2019-07-29 15:00:00,411703,WEB,2019-07-29 02:00:00,1,13.0,1,0,2.0
110643,2019-07-29,19,20000.0,ANDROID,2019-07-29 19:00:00,411646,IOS,2019-07-29 15:00:00,1,4.0,1,0,2.0
110832,2019-12-11,19,452900.0,IOS,2019-12-11 19:00:00,1170692,ANDROID,2019-12-11 19:00:00,1,0.0,1,0,2.0
110832,2019-12-18,9,150000.0,WEB,2019-12-18 09:00:00,1170704,IOS,2019-12-17 12:00:00,1,21.0,1,0,2.0
110832,2019-12-18,12,67000.0,ANDROID,2019-12-18 12:00:00,1170688,WEB,2019-12-18 09:00:00,1,3.0,1,0,2.0
110847,2019-12-23,8,3700000.0,IOS,2019-12-23 08:00:00,1184839,ANDROID,2019-12-22 17:00:00,1,15.0,1,0,2.0
110976,2019-11-30,11,50000.0,WEB,2019-11-30 11:00:00,764446,ANDROID,2019-11-29 18:00:00,1,17.0,1,0,2.0
111010,2019-09-03,18,4500000.0,IOS,2019-09-03 18:00:00,357558,ANDROID,2019-09-03 16:00:00,1,2.0,1,0,2.0
111010,2019-11-02,19,100000.0,WEB,2019-11-02 19:00:00,357519,IOS,2019-11-02 10:00:00,1,9.0,1,0,2.0
111065,2019-08-20,13,20000.0,WEB,2019-08-20 13:00:00,285858,IOS,2019-08-20 06:00:00,1,7.0,1,0,2.0
111112,2019-09-05,16,10000000.0,IOS,2019-09-05 16:00:00,943686,WEB,2019-09-05 15:00:00,1,1.0,1,0,2.0
111112,2019-09-05,20,3260000.0,ANDROID,2019-09-05 20:00:00,943676,IOS,2019-09-05 16:00:00,1,4.0,1,0,2.0
111152,2019-09-11,14,1000000.0,IOS,2019-09-11 14:00:00,977405,ANDROID,2019-09-10 22:00:00,1,16.0,1,0,2.0
111576,2019-12-03,11,3129000.0,IOS,2019-12-03 11:00:00,1293734,WEB,2019-12-02 16:00:00,1,19.0,1,0,2.0
112247,2019-07-19,8,500000.0,ANDROID,2019-07-19 08:00:00,427192,WEB,2019-07-18 16:00:00,1,16.0,1,0,2.0
112247,2019-11-26,14,350000.0,WEB,2019-11-26 14:00:00,427353,ANDROID,2019-11-26 12:00:00,1,2.0,1,0,2.0
112247,2019-12-03,13,500000.0,ANDROID,2019-12-03 13:00:00,427271,WEB,2019-12-02 21:00:00,1,16.0,1,0,2.0
112247,2019-12-03,15,500000.0,WEB,2019-12-03 15:00:00,427137,ANDROID,2019-12-03 13:00:00,1,2.0,1,0,2.0
112503,2019-09-14,13,400000.0,WEB,2019-09-14 13:00:00,743322,ANDROID,2019-09-13 22:00:00,1,15.0,1,0,2.0
112571,2019-07-14,11,1000000.0,IOS,2019-07-14 11:00:00,150059,ANDROID,2019-07-13 19:00:00,1,16.0,1,0,2.0
112915,2019-09-14,10,1360000.0,ANDROID,2019-09-14 10:00:00,353531,IOS,2019-09-13 11:00:00,1,23.0,1,0,2.0
113146,2019-10-28,9,800000.0,ANDROID,2019-10-28 09:00:00,1084914,IOS,2019-10-27 21:00:00,1,12.0,1,0,2.0
113167,2019-07-13,12,1500000.0,IOS,2019-07-13 12:00:00,302869,ANDROID,2019-07-12 13:00:00,1,23.0,1,0,2.0
113167,2019-07-14,9,20000.0,ANDROID,2019-07-14 09:00:00,302694,IOS,2019-07-13 12:00:00,1,21.0,1,0,2.0
113167,2019-09-27,16,2000000.0,IOS,2019-09-27 16:00:00,302787,ANDROID,2019-09-27 08:00:00,1,8.0,1,0,2.0
113167,2019-09-28,9,30000.0,ANDROID,2019-09-28 09:00:00,302849,IOS,2019-09-27 16:00:00,1,17.0,1,0,2.0
113299,2019-07-11,16,200000.0,ANDROID,2019-07-11 16:00:00,357832,WEB,2019-07-10 19:00:00,1,21.0,1,0,2.0
113300,2019-06-18,7,580000.0,IOS,2019-06-18 07:00:00,275615,ANDROID,2019-06-17 14:00:00,1,17.0,1,0,2.0
113316,2019-11-29,10,12000000.0,IOS,2019-11-29 10:00:00,1308499,WEB,2019-11-28 17:00:00,1,17.0,1,0,2.0
113563,2019-10-30,12,38900000.0,IOS,2019-10-30 12:00:00,757197,WEB,2019-10-30 09:00:00,1,3.0,1,0,2.0
114115,2019-04-29,10,540000.0,ANDROID,2019-04-29 10:00:00,209155,WEB,2019-04-28 13:00:00,1,21.0,1,0,2.0
114479,2019-06-25,17,3325000.0,WEB,2019-06-25 17:00:00,733616,ANDROID,2019-06-25 15:00:00,1,2.0,1,0,2.0
114479,2019-06-25,18,300000.0,IOS,2019-06-25 18:00:00,733615,WEB,2019-06-25 17:00:00,1,1.0,1,0,2.0
114479,2019-06-25,19,660000.0,ANDROID,2019-06-25 19:00:00,733628,IOS,2019-06-25 18:00:00,1,1.0,1,0,2.0
114479,2019-06-26,8,5000000.0,IOS,2019-06-26 08:00:00,733631,ANDROID,2019-06-25 19:00:00,1,13.0,1,0,2.0
114479,2019-07-26,12,6220000.0,WEB,2019-07-26 12:00:00,733612,ANDROID,2019-07-26 10:00:00,1,2.0,1,0,2.0
114526,2019-08-02,11,20000.0,WEB,2019-08-02 11:00:00,224034,IOS,2019-08-01 17:00:00,1,18.0,1,0,2.0
114526,2019-10-08,11,107580.0,ANDROID,2019-10-08 11:00:00,224038,IOS,2019-10-07 20:00:00,1,15.0,1,0,2.0
114658,2019-12-23,20,5500000.0,ANDROID,2019-12-23 20:00:00,1142072,IOS,2019-12-23 15:00:00,1,5.0,1,0,2.0
114658,2019-12-24,8,15000000.0,IOS,2019-12-24 08:00:00,1142071,ANDROID,2019-12-23 20:00:00,1,12.0,1,0,2.0
114902,2019-08-13,16,106950000.0,ANDROID,2019-08-13 16:00:00,567099,WEB,2019-08-13 15:00:00,1,1.0,1,0,2.0
115552,2019-06-22,10,200000.0,IOS,2019-06-22 10:00:00,483519,ANDROID,2019-06-21 18:00:00,1,16.0,1,0,2.0
115552,2019-06-22,13,300000.0,ANDROID,2019-06-22 13:00:00,483260,IOS,2019-06-22 10:00:00,1,3.0,1,0,2.0
115552,2019-06-22,13,200000.0,WEB,2019-06-22 13:00:00,483352,ANDROID,2019-06-22 13:00:00,1,0.0,1,0,2.0
115552,2019-06-22,19,300000.0,ANDROID,2019-06-22 19:00:00,483351,WEB,2019-06-22 13:00:00,1,6.0,1,0,2.0
115679,2019-02-25,9,848482.0,WEB,2019-02-25 09:00:00,23164,IOS,2019-02-25 09:00:00,1,0.0,1,0,2.0
115679,2019-02-25,13,1000000.0,ANDROID,2019-02-25 13:00:00,23208,WEB,2019-02-25 09:00:00,1,4.0,1,0,2.0
116603,2019-06-06,14,540000.0,WEB,2019-06-06 14:00:00,66326,IOS,2019-06-05 19:00:00,1,19.0,1,0,2.0
116603,2019-06-07,8,17000000.0,IOS,2019-06-07 08:00:00,66328,WEB,2019-06-06 14:00:00,1,18.0,1,0,2.0
116781,2019-08-04,20,20000.0,ANDROID,2019-08-04 20:00:00,931718,IOS,2019-08-04 16:00:00,1,4.0,1,0,2.0
116781,2019-08-05,9,50000.0,IOS,2019-08-05 09:00:00,931706,ANDROID,2019-08-04 20:00:00,1,13.0,1,0,2.0
