CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,IP_Address_Proxy,Device_ID_Hash,ts_dt,tx_id,prev_ip,prev_ts,is_ip_changed,time_diff_hours,IS_IMPOSSIBLE_TRAVEL,ip_cum_count,cum_tx_count,IS_NEW_LOCATION,IS_NEW_LOCATION_HIGH_VALUE,risk_score
264780,2019-11-07,17,42698977.0,95.194.XX.XX (HN),ee5d588b948129c9,2019-11-07 17:00:00,341256,175.244.XX.XX (HN),2019-11-07 17:00:00,1,0.0,1,0,109,1,1,4.0
420391,2019-07-23,15,91000000.0,199.126.XX.XX (HCM),b4f3d0dd17ff3107,2019-07-23 15:00:00,730070,43.1.XX.XX (HCM),2019-07-23 15:00:00,1,0.0,1,0,2,1,1,4.0
377135,2019-11-27,10,95000000.0,168.116.XX.XX (HN),ac1ad60b8b56ec3a,2019-11-27 10:00:00,166093,75.25.XX.XX (HN),2019-11-27 10:00:00,1,0.0,1,0,247,1,1,4.0
292247,2019-10-30,21,168431700.0,233.201.XX.XX (HN),0ef960c6a0faf784,2019-10-30 21:00:00,700561,137.234.XX.XX (HN),2019-10-30 21:00:00,1,0.0,1,0,455,1,1,4.0
458055,2019-12-04,13,150000000.0,164.102.XX.XX (HN),922df0b825679152,2019-12-04 13:00:00,1067242,155.156.XX.XX (HN),2019-12-04 13:00:00,1,0.0,1,0,59,1,1,4.0
473463,2019-08-02,15,96259900.0,68.64.XX.XX (HCM),67f278db232a52a5,2019-08-02 15:00:00,45451,9.171.XX.XX (HCM),2019-08-02 15:00:00,1,0.0,1,0,70,1,1,4.0
247615,2019-03-05,11,151200000.0,169.81.XX.XX (HN),388d180cf50bc7eb,2019-03-05 11:00:00,17202,62.11.XX.XX (HN),2019-03-05 11:00:00,1,0.0,1,0,10,1,1,4.0
165086,2019-08-09,14,200000000.0,2.204.XX.XX (HP),79b86d80ad7d906e,2019-08-09 14:00:00,328845,127.163.XX.XX (TH),2019-08-09 14:00:00,1,0.0,1,0,231,1,1,4.0
60805,2019-07-19,8,393000000.0,188.128.XX.XX (DN),54f1bec5630159f6,2019-07-19 08:00:00,266926,221.64.XX.XX (DN),2019-07-19 08:00:00,1,0.0,1,0,95,1,1,4.0
60805,2019-07-19,15,40000000.0,168.13.XX.XX (DN),54f1bec5630159f6,2019-07-19 15:00:00,266878,145.113.XX.XX (DN),2019-07-19 15:00:00,1,0.0,1,0,97,1,1,4.0
453109,2019-10-02,17,75450000.0,80.53.XX.XX (HN),6bfd5e2a83c52358,2019-10-02 17:00:00,952422,158.237.XX.XX (HN),2019-10-02 17:00:00,1,0.0,1,0,107,1,1,4.0
303581,2019-12-24,14,50000000.0,4.63.XX.XX (BD),2b91656a0c3431b9,2019-12-24 14:00:00,793871,88.82.XX.XX (BD),2019-12-24 14:00:00,1,0.0,1,0,72,1,1,4.0
426931,2019-10-19,18,49455587.0,148.143.XX.XX (HCM),ff039a5040a17d65,2019-10-19 18:00:00,281649,151.197.XX.XX (HCM),2019-10-19 18:00:00,1,0.0,1,0,113,1,1,4.0
197593,2019-08-21,17,49569197.0,80.37.XX.XX (CT),1363b3523d0a4355,2019-08-21 17:00:00,508745,130.120.XX.XX (CT),2019-08-21 17:00:00,1,0.0,1,0,84,1,1,4.0
264780,2019-11-22,17,403182200.0,177.126.XX.XX (HN),ee5d588b948129c9,2019-11-22 17:00:00,341356,150.245.XX.XX (HN),2019-11-22 17:00:00,1,0.0,1,0,137,1,1,4.0
411309,2019-11-05,16,88209800.0,223.20.XX.XX (HN),be404484f4ccaaa1,2019-11-05 16:00:00,1157739,89.86.XX.XX (HN),2019-11-05 16:00:00,1,0.0,1,0,11,1,1,4.0
96242,2019-11-13,15,43000000.0,213.12.XX.XX (HCM),044c7f60806b0cb0,2019-11-13 15:00:00,175809,44.8.XX.XX (HCM),2019-11-13 15:00:00,1,0.0,1,0,226,1,1,4.0
264780,2019-11-26,17,417763260.0,90.61.XX.XX (HN),ee5d588b948129c9,2019-11-26 17:00:00,341327,8.136.XX.XX (HN),2019-11-26 17:00:00,1,0.0,1,0,146,1,1,4.0
197593,2019-09-18,19,56575750.0,74.32.XX.XX (CT),1363b3523d0a4355,2019-09-18 19:00:00,508776,67.56.XX.XX (CT),2019-09-18 19:00:00,1,0.0,1,0,113,1,1,4.0
201176,2019-08-29,13,44926600.0,38.33.XX.XX (HCM),ee728bfd983927db,2019-08-29 13:00:00,602034,122.165.XX.XX (HCM),2019-08-29 13:00:00,1,0.0,1,0,40,1,1,4.0
463337,2019-11-23,11,50000000.0,237.82.XX.XX (HN),3fdddbe5e17452be,2019-11-23 11:00:00,683872,214.240.XX.XX (HN),2019-11-23 11:00:00,1,0.0,1,0,106,1,1,4.0
51945,2019-10-05,19,38250000.0,227.11.XX.XX (HN),175b051ed4d87b3e,2019-10-05 19:00:00,725563,150.217.XX.XX (HN),2019-10-05 19:00:00,1,0.0,1,0,301,1,1,4.0
60805,2019-07-31,9,80000000.0,23.78.XX.XX (DN),54f1bec5630159f6,2019-07-31 09:00:00,266848,46.117.XX.XX (DN),2019-07-31 09:00:00,1,0.0,1,0,116,1,1,4.0
201176,2019-12-03,11,67200000.0,183.40.XX.XX (HCM),ee728bfd983927db,2019-12-03 11:00:00,602076,160.179.XX.XX (HCM),2019-12-03 11:00:00,1,0.0,1,0,122,1,1,4.0
165086,2019-09-08,11,40000000.0,31.166.XX.XX (DN),c9ddc435af178949,2019-09-08 11:00:00,329108,101.167.XX.XX (DN),2019-09-08 11:00:00,1,0.0,1,0,316,1,1,4.0
193102,2019-08-07,9,175916000.0,231.27.XX.XX (HCM),6870f8582eb3049a,2019-08-07 09:00:00,682763,164.225.XX.XX (HCM),2019-08-07 09:00:00,1,0.0,1,0,20,1,1,4.0
170490,2019-12-03,7,110000000.0,25.23.XX.XX (HCM),be5912e858b26ece,2019-12-03 07:00:00,579471,73.2.XX.XX (HCM),2019-12-03 07:00:00,1,0.0,1,0,237,1,1,4.0
395186,2019-07-15,14,65000000.0,56.155.XX.XX (DN),74289990f7b66ec6,2019-07-15 14:00:00,2287,78.175.XX.XX (DN),2019-07-15 14:00:00,1,0.0,1,0,30,1,1,4.0
44662,2019-12-17,15,94390000.0,88.90.XX.XX (HN),e24baed7bfe9ace8,2019-12-17 15:00:00,1247671,202.89.XX.XX (HN),2019-12-17 15:00:00,1,0.0,1,0,42,1,1,4.0
85178,2019-12-07,11,150000000.0,64.236.XX.XX (HN),4eeca26ffa691331,2019-12-07 11:00:00,1302633,134.213.XX.XX (HCM),2019-12-07 11:00:00,1,0.0,1,0,1,1,1,4.0
193102,2019-08-08,14,213459012.0,120.220.XX.XX (HCM),6870f8582eb3049a,2019-08-08 14:00:00,682774,141.51.XX.XX (HCM),2019-08-08 14:00:00,1,0.0,1,0,23,1,1,4.0
377135,2019-12-28,9,50000000.0,63.124.XX.XX (HN),ac1ad60b8b56ec3a,2019-12-28 09:00:00,166180,3.126.XX.XX (HN),2019-12-28 09:00:00,1,0.0,1,0,284,1,1,4.0
60805,2019-08-23,13,115167816.0,190.4.XX.XX (DN),54f1bec5630159f6,2019-08-23 13:00:00,266853,36.243.XX.XX (DN),2019-08-23 13:00:00,1,0.0,1,0,137,1,1,4.0
204618,2019-12-30,13,50002700.0,6.8.XX.XX (HP),3956692dca3d3a6b,2019-12-30 13:00:00,742067,155.132.XX.XX (HP),2019-12-30 13:00:00,1,0.0,1,0,148,1,1,4.0
91021,2019-04-26,9,50000000.0,181.44.XX.XX (DN),ad4c20fa86e7255c,2019-04-26 09:00:00,14360,227.124.XX.XX (DN),2019-04-26 09:00:00,1,0.0,1,0,202,1,1,4.0
193102,2019-08-13,8,284920000.0,46.212.XX.XX (HCM),6870f8582eb3049a,2019-08-13 08:00:00,682775,179.150.XX.XX (HCM),2019-08-13 08:00:00,1,0.0,1,0,27,1,1,4.0
348242,2019-10-09,18,145233000.0,113.26.XX.XX (BD),5afac37c18190bfb,2019-10-09 18:00:00,806418,14.237.XX.XX (CT),2019-10-09 18:00:00,1,0.0,1,0,233,1,1,4.0
332872,2019-12-12,11,40000000.0,211.115.XX.XX (CT),b5970f120aa34d13,2019-12-12 11:00:00,1024011,51.53.XX.XX (CT),2019-12-12 11:00:00,1,0.0,1,0,93,1,1,4.0
453109,2019-12-10,13,225000000.0,85.63.XX.XX (HN),6bfd5e2a83c52358,2019-12-10 13:00:00,952652,242.89.XX.XX (HN),2019-12-10 13:00:00,1,0.0,1,0,344,1,1,4.0
348242,2019-10-10,19,140568940.0,188.238.XX.XX (BD),5afac37c18190bfb,2019-10-10 19:00:00,806215,66.175.XX.XX (BD),2019-10-10 19:00:00,1,0.0,1,0,236,1,1,4.0
247615,2019-06-03,13,221500000.0,246.145.XX.XX (HN),388d180cf50bc7eb,2019-06-03 13:00:00,17190,228.10.XX.XX (HN),2019-06-03 13:00:00,1,0.0,1,0,29,1,1,4.0
264780,2019-12-06,17,301000000.0,188.171.XX.XX (HN),ee5d588b948129c9,2019-12-06 17:00:00,341331,124.133.XX.XX (HN),2019-12-06 17:00:00,1,0.0,1,0,172,1,1,4.0
170490,2019-12-23,7,50000000.0,17.2.XX.XX (HCM),be5912e858b26ece,2019-12-23 07:00:00,579551,155.150.XX.XX (HCM),2019-12-23 07:00:00,1,0.0,1,0,267,1,1,4.0
264780,2019-12-09,17,54312433.0,33.212.XX.XX (HN),ee5d588b948129c9,2019-12-09 17:00:00,341273,145.249.XX.XX (HN),2019-12-09 17:00:00,1,0.0,1,0,178,1,1,4.0
264780,2019-12-10,13,42000000.0,216.151.XX.XX (HN),ee5d588b948129c9,2019-12-10 13:00:00,341306,57.157.XX.XX (HN),2019-12-10 13:00:00,1,0.0,1,0,182,1,1,4.0
27790,2019-09-04,16,70000000.0,170.118.XX.XX (HN),ba72d1a42efbe638,2019-09-04 16:00:00,96890,25.203.XX.XX (HN),2019-09-04 16:00:00,1,0.0,1,0,107,1,1,4.0
193102,2019-09-09,8,288184000.0,125.167.XX.XX (HCM),6870f8582eb3049a,2019-09-09 08:00:00,682794,177.2.XX.XX (HCM),2019-09-09 08:00:00,1,0.0,1,0,42,1,1,4.0
453109,2019-10-03,9,100000000.0,137.43.XX.XX (HN),6bfd5e2a83c52358,2019-10-03 09:00:00,952421,28.50.XX.XX (HP),2019-10-03 09:00:00,1,0.0,1,0,111,1,1,4.0
453109,2019-11-09,19,107000000.0,60.98.XX.XX (HN),6bfd5e2a83c52358,2019-11-09 19:00:00,952637,250.171.XX.XX (HN),2019-11-09 19:00:00,1,0.0,1,0,240,1,1,4.0
284000,2019-12-03,17,45000000.0,113.24.XX.XX (HCM),e228cf34f830bbd6,2019-12-03 17:00:00,1399422,158.148.XX.XX (HCM),2019-12-03 17:00:00,1,0.0,1,0,1,1,1,4.0
332872,2019-12-24,11,62189000.0,138.44.XX.XX (CT),b5970f120aa34d13,2019-12-24 11:00:00,1023982,68.232.XX.XX (CT),2019-12-24 11:00:00,1,0.0,1,0,131,1,1,4.0
398997,2019-12-27,20,46150000.0,232.216.XX.XX (HCM),ba4f37bfc260ee28,2019-12-27 20:00:00,864430,118.248.XX.XX (HCM),2019-12-27 20:00:00,1,0.0,1,0,262,1,1,4.0
187980,2019-10-09,16,41000000.0,71.41.XX.XX (HP),d8231c6b7a4ec0ac,2019-10-09 16:00:00,846332,247.108.XX.XX (HCM),2019-10-09 16:00:00,1,0.0,1,0,288,1,1,4.0
150206,2019-05-16,22,76500000.0,217.221.XX.XX (HCM),e1def1cc2239f160,2019-05-16 22:00:00,178402,221.5.XX.XX (HCM),2019-05-16 22:00:00,1,0.0,1,0,65,1,1,4.0
449930,2019-08-20,13,120000000.0,95.9.XX.XX (CT),e484a90d4853c895,2019-08-20 13:00:00,55245,91.247.XX.XX (CT),2019-08-20 13:00:00,1,0.0,1,0,283,1,1,4.0
96470,2019-11-06,16,55000000.0,77.87.XX.XX (DN),e905e0f40e2ef69d,2019-11-06 16:00:00,633203,27.10.XX.XX (DN),2019-11-06 16:00:00,1,0.0,1,0,44,1,1,4.0
165086,2019-10-08,8,46000000.0,178.234.XX.XX (DN),c9ddc435af178949,2019-10-08 08:00:00,329273,222.242.XX.XX (DN),2019-10-08 08:00:00,1,0.0,1,0,386,1,1,4.0
264780,2019-12-17,16,354204000.0,136.32.XX.XX (HN),ee5d588b948129c9,2019-12-17 16:00:00,341335,217.38.XX.XX (HN),2019-12-17 16:00:00,1,0.0,1,0,196,1,1,4.0
384117,2019-10-18,14,69500000.0,28.60.XX.XX (HCM),4270662220dabedc,2019-10-18 14:00:00,1037306,250.84.XX.XX (HCM),2019-10-18 14:00:00,1,0.0,1,0,43,1,1,4.0
27893,2019-09-10,9,41720330.0,156.218.XX.XX (HCM),d2ec8ed9cdc43f8f,2019-09-10 09:00:00,137782,87.253.XX.XX (HCM),2019-09-10 09:00:00,1,0.0,1,0,71,1,1,4.0
91021,2019-06-24,23,61000000.0,16.119.XX.XX (DN),ad4c20fa86e7255c,2019-06-24 23:00:00,14372,121.38.XX.XX (DN),2019-06-24 23:00:00,1,0.0,1,0,286,1,1,4.0
322181,2019-07-22,9,365000000.0,129.185.XX.XX (HCM),6c5921dc97a9dae6,2019-07-22 09:00:00,433409,219.200.XX.XX (HCM),2019-07-22 09:00:00,1,0.0,1,0,49,1,1,4.0
315481,2019-11-04,16,202000000.0,240.99.XX.XX (HCM),a045c53fa2862efc,2019-11-04 16:00:00,1168072,213.37.XX.XX (HCM),2019-11-04 16:00:00,1,0.0,1,0,24,1,1,4.0
150206,2019-11-13,12,60000000.0,196.4.XX.XX (HCM),e1def1cc2239f160,2019-11-13 12:00:00,178529,118.248.XX.XX (HCM),2019-11-13 12:00:00,1,0.0,1,0,202,1,1,4.0
44677,2019-08-01,11,210500000.0,15.79.XX.XX (DN),292f80ef5a9c81c9,2019-08-01 11:00:00,672404,217.179.XX.XX (DN),2019-08-01 11:00:00,1,0.0,1,0,88,1,1,4.0
91021,2019-06-27,12,88994468.0,182.203.XX.XX (DN),ad4c20fa86e7255c,2019-06-27 12:00:00,14375,238.118.XX.XX (DN),2019-06-27 12:00:00,1,0.0,1,0,296,1,1,4.0
91021,2019-06-27,13,40000000.0,138.216.XX.XX (DN),ad4c20fa86e7255c,2019-06-27 13:00:00,14314,39.59.XX.XX (DN),2019-06-27 13:00:00,1,0.0,1,0,298,1,1,4.0
155000,2019-05-16,13,135560000.0,50.112.XX.XX (CT),57b73df9f8d47d26,2019-05-16 13:00:00,551061,96.210.XX.XX (CT),2019-05-16 13:00:00,1,0.0,1,0,17,1,1,4.0
327258,2019-11-01,11,60389000.0,231.13.XX.XX (HCM),450476252ee5d226,2019-11-01 11:00:00,788318,222.181.XX.XX (HCM),2019-11-01 11:00:00,1,0.0,1,0,52,1,1,4.0
9322,2019-05-18,7,199100000.0,159.10.XX.XX (HCM),381bb889bab1e1f0,2019-05-18 07:00:00,601323,133.181.XX.XX (HCM),2019-05-18 07:00:00,1,0.0,1,0,10,1,1,4.0
9322,2019-05-18,7,200000000.0,76.206.XX.XX (HCM),381bb889bab1e1f0,2019-05-18 07:00:00,601335,159.10.XX.XX (HCM),2019-05-18 07:00:00,1,0.0,1,0,11,1,1,4.0
310122,2019-12-30,13,57400000.0,77.157.XX.XX (HN),ea7dd8b62d1dbf4f,2019-12-30 13:00:00,763052,146.190.XX.XX (HN),2019-12-30 13:00:00,1,0.0,1,0,421,1,1,4.0
327258,2019-11-02,10,48309710.0,6.7.XX.XX (HCM),450476252ee5d226,2019-11-02 10:00:00,788312,226.214.XX.XX (HCM),2019-11-02 10:00:00,1,0.0,1,0,54,1,1,4.0
91021,2019-07-04,16,45000000.0,192.61.XX.XX (DN),ad4c20fa86e7255c,2019-07-04 16:00:00,14317,59.88.XX.XX (DN),2019-07-04 16:00:00,1,0.0,1,0,311,1,1,4.0
3850,2019-10-30,9,218500000.0,229.139.XX.XX (HN),a31b9694a591291c,2019-10-30 09:00:00,676969,40.232.XX.XX (HN),2019-10-30 09:00:00,1,0.0,1,0,113,1,1,4.0
28205,2019-05-23,19,47070000.0,175.208.XX.XX (HN),272ad07a232da21e,2019-05-23 19:00:00,367049,188.133.XX.XX (HN),2019-05-23 19:00:00,1,0.0,1,0,14,1,1,4.0
401313,2019-12-06,15,45200000.0,208.142.XX.XX (HN),c438bafb9e1bc068,2019-12-06 15:00:00,1117172,127.48.XX.XX (HN),2019-12-06 15:00:00,1,0.0,1,0,70,1,1,4.0
391597,2019-04-29,18,50310000.0,80.142.XX.XX (DN),3fce9fe2eaa7783f,2019-04-29 18:00:00,79599,236.192.XX.XX (DN),2019-04-29 18:00:00,1,0.0,1,0,28,1,1,4.0
264780,2019-12-25,16,480279158.0,217.19.XX.XX (HN),ee5d588b948129c9,2019-12-25 16:00:00,341311,80.201.XX.XX (HN),2019-12-25 16:00:00,1,0.0,1,0,215,1,1,4.0
247615,2019-10-02,9,95000000.0,148.128.XX.XX (HN),388d180cf50bc7eb,2019-10-02 09:00:00,17193,153.98.XX.XX (HN),2019-10-02 09:00:00,1,0.0,1,0,70,1,1,4.0
395186,2019-08-14,14,53000000.0,113.160.XX.XX (DN),74289990f7b66ec6,2019-08-14 14:00:00,2288,31.70.XX.XX (DN),2019-08-14 14:00:00,1,0.0,1,0,53,1,1,4.0
91021,2019-07-15,16,50000000.0,6.245.XX.XX (DN),ad4c20fa86e7255c,2019-07-15 16:00:00,14378,43.131.XX.XX (DN),2019-07-15 16:00:00,1,0.0,1,0,321,1,1,4.0
374229,2019-11-01,11,48200000.0,154.182.XX.XX (DN),10943d30745090cc,2019-11-01 11:00:00,114125,41.143.XX.XX (DN),2019-11-01 11:00:00,1,0.0,1,0,148,1,1,4.0
18773,2019-09-11,14,82600000.0,87.93.XX.XX (HCM),b60bcb1f99889df5,2019-09-11 14:00:00,927778,114.178.XX.XX (HCM),2019-09-11 14:00:00,1,0.0,1,0,8,1,1,4.0
367627,2019-11-07,15,100000000.0,77.7.XX.XX (HN),cb9708bbd2b1e812,2019-11-07 15:00:00,911940,217.154.XX.XX (HN),2019-11-07 15:00:00,1,0.0,1,0,62,1,1,4.0
264780,2019-12-27,17,450000000.0,220.115.XX.XX (HN),ee5d588b948129c9,2019-12-27 17:00:00,341366,157.68.XX.XX (HN),2019-12-27 17:00:00,1,0.0,1,0,222,1,1,4.0
3850,2019-11-21,10,89500000.0,163.248.XX.XX (HN),a31b9694a591291c,2019-11-21 10:00:00,677030,183.92.XX.XX (HN),2019-11-21 10:00:00,1,0.0,1,0,129,1,1,4.0
453109,2019-12-10,14,163470184.0,83.238.XX.XX (HN),6bfd5e2a83c52358,2019-12-10 14:00:00,952548,202.170.XX.XX (HN),2019-12-10 14:00:00,1,0.0,1,0,346,1,1,4.0
37315,2019-11-07,23,50000000.0,227.45.XX.XX (HP),49739d22b0df4907,2019-11-07 23:00:00,1212279,33.132.XX.XX (HP),2019-11-07 23:00:00,1,0.0,1,0,1,1,1,4.0
449930,2019-08-29,20,129000000.0,91.99.XX.XX (CT),e484a90d4853c895,2019-08-29 20:00:00,55023,193.39.XX.XX (CT),2019-08-29 20:00:00,1,0.0,1,0,304,1,1,4.0
72411,2019-10-19,7,67090000.0,234.92.XX.XX (HCM),b6ae27092a230dc6,2019-10-19 07:00:00,70511,227.162.XX.XX (HCM),2019-10-19 07:00:00,1,0.0,1,0,585,1,1,4.0
208499,2019-11-12,10,55000000.0,91.146.XX.XX (HN),e01fc128e5ddf834,2019-11-12 10:00:00,810856,216.81.XX.XX (HN),2019-11-12 10:00:00,1,0.0,1,0,65,1,1,4.0
393920,2019-11-21,14,40000000.0,24.7.XX.XX (HN),a77e3d3fd2fb216e,2019-11-21 14:00:00,76996,195.34.XX.XX (HN),2019-11-21 14:00:00,1,0.0,1,0,628,1,1,4.0
346091,2019-12-19,0,40000000.0,74.155.XX.XX (BD),591108aeebeb0455,2019-12-19 00:00:00,1321977,163.206.XX.XX (BD),2019-12-19 00:00:00,1,0.0,1,0,10,1,1,4.0
453109,2019-11-11,6,700000000.0,28.198.XX.XX (HN),6bfd5e2a83c52358,2019-11-11 06:00:00,952638,179.129.XX.XX (HN),2019-11-11 06:00:00,1,0.0,1,0,243,1,1,4.0
367627,2019-11-12,13,50000000.0,13.161.XX.XX (HN),cb9708bbd2b1e812,2019-11-12 13:00:00,911941,55.228.XX.XX (HN),2019-11-12 13:00:00,1,0.0,1,0,76,1,1,4.0
184243,2019-12-30,7,71936667.0,50.126.XX.XX (TH),df2d63a2ccb8ea16,2019-12-30 07:00:00,1292042,200.34.XX.XX (TH),2019-12-30 07:00:00,1,0.0,1,0,32,1,1,4.0
28228,2019-08-26,17,405000000.0,168.131.XX.XX (HN),e3c3738c5edd65bb,2019-08-26 17:00:00,912896,174.238.XX.XX (HN),2019-08-26 17:00:00,1,0.0,1,0,12,1,1,4.0
3850,2019-12-05,9,44000000.0,170.188.XX.XX (HN),a31b9694a591291c,2019-12-05 09:00:00,677034,112.185.XX.XX (HN),2019-12-05 09:00:00,1,0.0,1,0,151,1,1,4.0
105606,2019-05-09,14,149000000.0,61.119.XX.XX (BD),1f8b94e16d50771d,2019-05-09 14:00:00,207979,84.154.XX.XX (BD),2019-05-09 14:00:00,1,0.0,1,0,20,1,1,4.0
232265,2019-04-10,17,80000000.0,41.43.XX.XX (HCM),3dd9595d7143df29,2019-04-10 17:00:00,203370,3.18.XX.XX (HCM),2019-04-10 17:00:00,1,0.0,1,0,1,1,1,4.0
390084,2019-12-17,17,84150000.0,101.242.XX.XX (HN),f31785af113f976a,2019-12-17 17:00:00,1208273,243.124.XX.XX (HN),2019-12-17 17:00:00,1,0.0,1,0,114,1,1,4.0
401313,2019-12-11,15,127420000.0,77.199.XX.XX (HN),c438bafb9e1bc068,2019-12-11 15:00:00,1117082,58.56.XX.XX (HN),2019-12-11 15:00:00,1,0.0,1,0,81,1,1,4.0
18883,2019-05-06,10,300000000.0,44.165.XX.XX (HCM),bb93bb700796613e,2019-05-06 10:00:00,143008,25.66.XX.XX (HCM),2019-05-06 10:00:00,1,0.0,1,0,30,1,1,4.0
91021,2019-09-26,15,200000000.0,227.202.XX.XX (DN),ad4c20fa86e7255c,2019-09-26 15:00:00,14168,53.228.XX.XX (DN),2019-09-26 15:00:00,1,0.0,1,0,373,1,1,4.0
91021,2019-10-06,16,58000000.0,3.150.XX.XX (DN),ad4c20fa86e7255c,2019-10-06 16:00:00,14270,88.91.XX.XX (DN),2019-10-06 16:00:00,1,0.0,1,0,377,1,1,4.0
406183,2019-07-11,13,48000000.0,23.34.XX.XX (HCM),beee5f11ecefdfbf,2019-07-11 13:00:00,642173,180.29.XX.XX (HCM),2019-07-11 13:00:00,1,0.0,1,0,14,1,1,4.0
105606,2019-07-08,18,50000000.0,62.129.XX.XX (BD),1f8b94e16d50771d,2019-07-08 18:00:00,207983,99.197.XX.XX (BD),2019-07-08 18:00:00,1,0.0,1,0,60,1,1,4.0
401313,2019-12-12,16,47480000.0,114.246.XX.XX (HN),c438bafb9e1bc068,2019-12-12 16:00:00,1117173,90.33.XX.XX (HN),2019-12-12 16:00:00,1,0.0,1,0,84,1,1,4.0
18883,2019-05-15,14,200000000.0,216.188.XX.XX (HCM),bb93bb700796613e,2019-05-15 14:00:00,143050,159.192.XX.XX (HCM),2019-05-15 14:00:00,1,0.0,1,0,40,1,1,4.0
489106,2019-09-17,9,233800000.0,129.161.XX.XX (HCM),080b61ff6ec3153f,2019-09-17 09:00:00,806725,19.221.XX.XX (HCM),2019-09-17 09:00:00,1,0.0,1,0,21,1,1,4.0
28228,2019-09-30,10,400000000.0,62.71.XX.XX (HN),e3c3738c5edd65bb,2019-09-30 10:00:00,912900,116.232.XX.XX (HN),2019-09-30 10:00:00,1,0.0,1,0,36,1,1,4.0
453109,2019-10-04,16,52427504.0,60.13.XX.XX (HN),6bfd5e2a83c52358,2019-10-04 16:00:00,952481,71.101.XX.XX (HN),2019-10-04 16:00:00,1,0.0,1,0,120,1,1,4.0
165086,2019-11-04,15,111800000.0,231.99.XX.XX (DN),c9ddc435af178949,2019-11-04 15:00:00,328960,101.180.XX.XX (DN),2019-11-04 15:00:00,1,0.0,1,0,474,1,1,4.0
340282,2019-12-28,9,100000000.0,236.57.XX.XX (HCM),f53da2b49a35bdb4,2019-12-28 09:00:00,568425,105.116.XX.XX (HCM),2019-12-28 09:00:00,1,0.0,1,0,147,1,1,4.0
18883,2019-05-31,14,70000000.0,22.229.XX.XX (HCM),bb93bb700796613e,2019-05-31 14:00:00,143127,90.144.XX.XX (HCM),2019-05-31 14:00:00,1,0.0,1,0,51,1,1,4.0
28228,2019-10-03,17,300000000.0,177.173.XX.XX (HN),e3c3738c5edd65bb,2019-10-03 17:00:00,912873,58.143.XX.XX (HN),2019-10-03 17:00:00,1,0.0,1,0,40,1,1,4.0
77685,2019-08-27,13,50000000.0,103.158.XX.XX (NA),f6d479283000ede8,2019-08-27 13:00:00,256226,140.82.XX.XX (NA),2019-08-27 13:00:00,1,0.0,1,0,71,1,1,4.0
109915,2019-12-17,13,100000000.0,104.118.XX.XX (TH),ea889b71e10f1bda,2019-12-17 13:00:00,311076,147.76.XX.XX (TH),2019-12-17 13:00:00,1,0.0,1,0,97,1,1,4.0
298617,2019-11-29,10,80000000.0,75.23.XX.XX (TH),a95d5f94937c3a8f,2019-11-29 10:00:00,1206204,227.151.XX.XX (TH),2019-11-29 10:00:00,1,0.0,1,0,27,1,1,4.0
258898,2019-12-07,10,50000000.0,224.250.XX.XX (HN),46cc6db4bd7ce6ca,2019-12-07 10:00:00,798218,144.142.XX.XX (HN),2019-12-07 10:00:00,1,0.0,1,0,120,1,1,4.0
307748,2019-10-13,16,55000000.0,141.202.XX.XX (HCM),766470db8a16d43c,2019-10-13 16:00:00,529376,133.176.XX.XX (HCM),2019-10-13 16:00:00,1,0.0,1,0,72,1,1,4.0
44677,2019-09-03,10,278000000.0,28.21.XX.XX (DN),292f80ef5a9c81c9,2019-09-03 10:00:00,672188,3.109.XX.XX (DN),2019-09-03 10:00:00,1,0.0,1,0,194,1,1,4.0
453109,2019-12-10,15,134544685.0,252.26.XX.XX (HP),6bfd5e2a83c52358,2019-12-10 15:00:00,952603,201.142.XX.XX (HN),2019-12-10 15:00:00,1,0.0,1,0,348,1,1,4.0
150603,2019-10-18,14,200000000.0,163.117.XX.XX (HCM),9e6e56aa7efe29cf,2019-10-18 14:00:00,1136811,174.110.XX.XX (HCM),2019-10-18 14:00:00,1,0.0,1,0,1,1,1,4.0
155000,2019-11-05,21,200000000.0,174.198.XX.XX (CT),57b73df9f8d47d26,2019-11-05 21:00:00,551103,119.248.XX.XX (CT),2019-11-05 21:00:00,1,0.0,1,0,93,1,1,4.0
187980,2019-12-17,17,43500000.0,202.36.XX.XX (HCM),d8231c6b7a4ec0ac,2019-12-17 17:00:00,846590,198.148.XX.XX (HCM),2019-12-17 17:00:00,1,0.0,1,0,695,1,1,4.0
407568,2019-10-28,22,105000000.0,177.11.XX.XX (BD),b535e75671e8988f,2019-10-28 22:00:00,771884,211.95.XX.XX (NA),2019-10-28 22:00:00,1,0.0,1,0,423,1,1,4.0
187980,2019-12-20,15,88300000.0,145.32.XX.XX (HCM),d8231c6b7a4ec0ac,2019-12-20 15:00:00,846592,33.193.XX.XX (HCM),2019-12-20 15:00:00,1,0.0,1,0,712,1,1,4.0
201928,2019-07-17,2,100000000.0,15.136.XX.XX (HCM),228278d1134a2a5a,2019-07-17 02:00:00,561009,218.160.XX.XX (HCM),2019-07-17 02:00:00,1,0.0,1,0,5,1,1,4.0
