CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,TRANS_LV1,TRANS_LV2,IP_Address_Proxy,Device_ID_Hash,ts_dt,SUM_1H,COUNT_1H,SUM_3H,COUNT_3H,SUM_24H,COUNT_24H,SUM_48H,COUNT_48H,SUM_7D,COUNT_7D,SUM_30D,COUNT_30D,VELOCITY_RATIO_AMOUNT_1H_VS_24H,VELOCITY_RATIO_AMOUNT_24H_VS_7D,VELOCITY_RATIO_AMOUNT_7D_VS_30D,VELOCITY_RATIO_COUNT_1H_VS_24H,VELOCITY_RATIO_COUNT_24H_VS_7D,VELOCITY_RATIO_COUNT_7D_VS_30D,HIST_AVG_30D_TRANS_AMOUNT,TRANS_AMOUNT_VS_30D_AVG_RATIO
816708,2019-11-23,10,91511.0,Payment,Utilities_payment,136.117.xx.xx (DN),5ba59ed3c1577533,2019-11-23 10:00:00,500091511.0,2.0,500091511.0,2.0,500091511.0,2.0,500091511.0,2.0,500091511.0,2.0,703092801.0,9.0,0.99999999999998,0.99999999999998,0.7112738322575897,0.9999950000249999,0.9999950000249999,0.22222197530891633,78121335.53184941,0.0011713957445425394
62730,2019-08-21,17,400000000.0,Transfer,Within_bank,101.235.xx.xx (HN),f5fb362d5563e9fc,2019-08-21 17:00:00,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,750000000.0,4.0,750000000.0,4.0,0.99999999999998,0.6666666666666577,0.9999999999999867,0.9999950000249999,0.49999875000312505,0.9999975000062501,187499531.2511719,2.1333386666665524
703261,2019-08-28,14,250000000.0,Transfer,Within_bank,179.17.xx.xx (HCM),6feaa98d8837a596,2019-08-28 14:00:00,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,519000000.0,3.0,541400000.0,5.0,0.99999999999998,0.9633911368015229,0.9586257850018294,0.9999950000249999,0.6666644444518518,0.5999988000024,108279783.44043313,2.3088335796082093
887512,2019-11-21,11,35000000.0,Transfer,Outside_bank,33.1.xx.xx (TH),b0a2b0bc5e18091e,2019-11-21 11:00:00,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,501407000.0,4.0,1109472000.0,27.0,0.99999999999998,0.9971938963755792,0.4519329915491292,0.9999950000249999,0.49999875000312505,0.14814809327848397,41091540.33646654,0.8517568266704973
831590,2019-10-04,11,300000000.0,Transfer,Within_bank,160.230.xx.xx (BD),1acd9a84630da711,2019-10-04 11:00:00,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,530200000.0,4.0,1339860000.0,11.0,4134969579.0,35.0,0.99999999999998,0.37317331661516595,0.3240314044399882,0.9999950000249999,0.1818180165290759,0.31428562448982156,118141954.2165845,2.5393180770482067
163172,2019-05-20,17,117000000.0,Payment,Credit_card_repayment,108.148.xx.xx (HN),68b87f3561d7d634,2019-05-20 17:00:00,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,3065400000.0,17.0,0.99999999999998,0.99999999999998,0.16311085013375037,0.9999950000249999,0.9999950000249999,0.11764698961941787,180317540.98968178,0.6488553435114143
934472,2019-11-24,20,200000000.0,Transfer,Within_bank,224.41.xx.xx (HCM),fe5a4c03575edd95,2019-11-24 20:00:00,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,1500000000.0,5.0,3299000000.0,10.0,0.99999999999998,0.3333333333333311,0.4546832373446485,0.9999950000249999,0.39999920000160005,0.49999950000050003,329899670.10032994,0.6062449227038312
533455,2019-08-12,17,200000000.0,Transfer,Within_bank,254.100.xx.xx (HN),24550952e0ee9f00,2019-08-12 17:00:00,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,1320221000.0,15.0,0.99999999999998,0.99999999999998,0.3787244711302094,0.9999950000249999,0.9999950000249999,0.1333332444445037,88014674.65688357,2.2723483416789
496540,2019-09-18,12,20000000.0,Payment,Credit_card_repayment,97.27.xx.xx (HCM),c1f372dcc3beac54,2019-09-18 12:00:00,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,501000000.0,3.0,572677611.0,16.0,0.99999999999998,0.9980039920159481,0.8748377627774787,0.9999950000249999,0.6666644444518518,0.18749988281257324,35792328.317294806,0.5587789601921604
597487,2019-12-13,14,200000000.0,Transfer,Within_bank,129.213.xx.xx (HCM),dab73fd6d88268e6,2019-12-13 14:00:00,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,501800000.0,4.0,1150885000.0,12.0,0.99999999999998,0.9964129135113392,0.43601228619714016,0.9999950000249999,0.49999875000312505,0.33333305555578707,95907003.4108305,2.085353445391807
28228,2019-09-30,10,400000000.0,Transfer,Outside_bank,62.71.xx.xx (HN),e3c3738c5edd65bb,2019-09-30 10:00:00,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,600000000.0,3.0,653923300.0,8.0,2819348300.0,21.0,0.99999999999998,0.7646156666997374,0.231941296504585,0.9999950000249999,0.24999968750039064,0.38095219954657167,134254617.02161095,2.9794133630099457
989822,2019-08-08,9,497000000.0,Transfer,Within_bank,129.76.xx.xx (HN),6c4fb3c2c2f5fe35,2019-08-08 09:00:00,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,0.99999999999998,0.99999999999998,0.99999999999998,0.9999950000249999,0.9999950000249999,0.9999950000249999,249998750.00624996,1.9880099399999205
64413,2019-06-11,13,250000000.0,Transfer,Within_bank,18.162.xx.xx (HN),54cbb9122d25e08c,2019-06-11 13:00:00,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,1417000000.0,6.0,0.99999999999998,0.99999999999998,0.35285815102328616,0.9999950000249999,0.9999950000249999,0.33333277777870374,236166273.0562116,1.0585762173605762
612486,2019-04-01,16,34000000.0,Transfer,Outside_bank,101.181.xx.xx (HN),6caac228d9f53eae,2019-04-01 16:00:00,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,500000000.0,2.0,0.99999999999998,0.99999999999998,0.99999999999998,0.9999950000249999,0.9999950000249999,0.9999950000249999,249998750.00624996,0.13600067999999454
612486,2019-07-01,14,311000000.0,Payment,Credit_card_repayment,233.132.xx.xx (HN),6caac228d9f53eae,2019-07-01 14:00:00,499900000.0,2.0,499900000.0,2.0,499900000.0,2.0,499900000.0,2.0,890900000.0,5.0,1415500000.0,8.0,0.99999999999998,0.5611179705915303,0.6293889085128885,0.9999950000249999,0.39999920000160005,0.6249992187509766,176937278.82840148,1.7576849947014193
533455,2019-09-06,15,499700000.0,Transfer,Outside_bank,78.230.xx.xx (HN),24550952e0ee9f00,2019-09-06 15:00:00,499900000.0,2.0,500000000.0,3.0,500000000.0,3.0,500100000.0,4.0,506072000.0,8.0,2917382000.0,22.0,0.9997999999999799,0.9880017072669306,0.17346785576931587,0.6666644444518518,0.37499953125058594,0.3636361983471826,132608212.45081252,3.768243238972192
626415,2019-07-06,8,200000000.0,Transfer,Outside_bank,160.223.xx.xx (HCM),cb17edd6f6f80fb9,2019-07-06 08:00:00,499000000.0,2.0,499000000.0,2.0,499000000.0,2.0,499000000.0,2.0,499000000.0,2.0,499000000.0,2.0,0.9999999999999799,0.9999999999999799,0.9999999999999799,0.9999950000249999,0.9999950000249999,0.9999950000249999,249498752.50623745,0.8016072144288257
113387,2019-12-30,16,495500000.0,Transfer,Outside_bank,9.241.xx.xx (HN),d4e9ff04e7a38902,2019-12-30 16:00:00,498500000.0,2.0,498500000.0,2.0,498500000.0,2.0,521500000.0,3.0,537000000.0,8.0,572227488.0,16.0,0.9999999999999799,0.9283054003724222,0.9384379661257912,0.9999950000249999,0.24999968750039064,0.4999996875001953,35764195.64737772,13.854638445816471
264780,2019-12-25,16,6745093.0,Transfer,Within_bank,218.16.xx.xx (HN),ee5d588b948129c9,2019-12-25 16:00:00,498243285.0,3.0,498243285.0,3.0,498716285.0,4.0,902649285.0,9.0,1236418486.0,16.0,4661815945.0,76.0,0.9990515649594037,0.4033555714727448,0.2652225014001486,0.7499981250046875,0.24999984375009765,0.2105262880886463,61339675.41583218,0.10996297183303887
802643,2019-12-21,10,472400000.0,Transfer,Outside_bank,71.37.xx.xx (BD),44db9d1769790bd5,2019-12-21 10:00:00,492400000.0,2.0,494585000.0,3.0,494585000.0,3.0,506085000.0,4.0,621085000.0,6.0,869898000.0,25.0,0.9955821547357684,0.7963241746298687,0.7139745119542669,0.6666644444518518,0.4999991666680556,0.2399999040000384,34795906.08163757,13.576309778843733
264780,2019-12-25,16,480279158.0,Transfer,Outside_bank,217.19.xx.xx (HN),ee5d588b948129c9,2019-12-25 16:00:00,491498192.0,2.0,491498192.0,2.0,491971192.0,3.0,895904192.0,8.0,1229673393.0,15.0,4655070852.0,75.0,0.9990385615912039,0.4000828145104023,0.2641578253254044,0.6666644444518518,0.19999986666675557,0.19999997333333688,62067603.084319584,7.738000730388406
934597,2019-12-19,15,475000000.0,Transfer,Within_bank,50.21.xx.xx (HN),6210bb7e1332096e,2019-12-19 15:00:00,485750000.0,2.0,485750000.0,2.0,489072308.0,4.0,491027308.0,5.0,501574308.0,9.0,1394884308.0,33.0,0.9932069185973826,0.975074480888264,0.35958129654434134,0.49999875000312505,0.44444395061783265,0.27272719008266966,42269208.645694345,11.237494507678047
105606,2019-11-13,10,100000000.0,Transfer,Outside_bank,41.240.xx.xx (BD),1f8b94e16d50771d,2019-11-13 10:00:00,483500000.0,2.0,483550000.0,3.0,483550000.0,3.0,483550000.0,3.0,824750000.0,7.0,2192380000.0,40.0,0.9998965980767035,0.5862988784480074,0.37618934673733395,0.6666644444518518,0.4285708163274053,0.1749999562500109,54809486.29762842,1.8245016831020493
642459,2019-12-03,16,283000000.0,Transfer,Outside_bank,51.131.xx.xx (HCM),a3437082fbb789d1,2019-12-03 16:00:00,483000000.0,2.0,483000000.0,2.0,483000000.0,2.0,483000000.0,2.0,952960000.0,6.0,2752550000.0,16.0,0.9999999999999792,0.5068418401611767,0.34620987811302123,0.9999950000249999,0.33333277777870374,0.3749997656251465,172034267.47858283,1.6450211004340471
799399,2019-07-21,7,103000000.0,Transfer,Within_bank,94.157.xx.xx (NA),bcf904cf8fc6d82c,2019-07-21 07:00:00,483000000.0,2.0,483000000.0,2.0,483000000.0,2.0,535000000.0,4.0,653510000.0,9.0,1708261300.0,47.0,0.9999999999999792,0.7390858594359575,0.38255856993306364,0.9999950000249999,0.22222197530891633,0.19148932095971893,36345977.373196304,2.833876193295878
264780,2019-12-27,17,450000000.0,Transfer,Outside_bank,220.115.xx.xx (HN),ee5d588b948129c9,2019-12-27 17:00:00,480731442.0,3.0,480731442.0,3.0,480731442.0,3.0,931704442.0,6.0,1834353727.0,15.0,5115668239.0,74.0,0.9999999999999791,0.2620712869737568,0.3585755841271232,0.9999966666777778,0.19999986666675557,0.20270267531044928,69130642.53639965,6.509414399887786
44677,2019-12-02,9,470000000.0,Transfer,Within_bank,95.38.xx.xx (DN),292f80ef5a9c81c9,2019-12-02 09:00:00,480495000.0,2.0,480495000.0,2.0,480495000.0,2.0,480495000.0,2.0,1188854023.0,22.0,4235898055.0,86.0,0.9999999999999791,0.4041665256660329,0.280661623004994,0.9999950000249999,0.09090904958679565,0.255813923742567,49254622.8192299,9.54225153088388
292247,2019-10-05,19,463397140.0,Transfer,Outside_bank,176.166.xx.xx (HN),0ef960c6a0faf784,2019-10-05 19:00:00,470397140.0,2.0,499834690.0,4.0,499834690.0,4.0,1106404195.0,9.0,1761567895.0,21.0,8274057145.0,148.0,0.941105428276678,0.28374420958665186,0.2129025536238302,0.49999875000312505,0.19047609977328583,0.14189188230460253,55905787.74285218,8.288893846400807
811513,2019-06-25,19,6460000.0,Transfer,Outside_bank,225.157.xx.xx (HN),174be92c9007ad3d,2019-06-25 19:00:00,470000000.0,2.0,470000000.0,2.0,498200000.0,3.0,498200000.0,3.0,1121070000.0,7.0,1197370000.0,9.0,0.9433962264150754,0.44439687084659796,0.9362770071072355,0.6666644444518518,0.4285708163274053,0.7777769135812072,133040963.28781858,0.04855647343761379
420801,2019-07-29,17,40000000.0,Payment,Credit_card_repayment,210.24.xx.xx (BD),936a3cb2438e7b01,2019-07-29 17:00:00,470000000.0,2.0,483500000.0,3.0,483500000.0,3.0,483500000.0,3.0,550700000.0,9.0,845250000.0,22.0,0.9720785935883977,0.877973488287618,0.6515232179828376,0.6666644444518518,0.3333329629633745,0.40909072314058037,38420437.08161951,1.0411125702452186
51805,2019-11-22,11,174000000.0,Transfer,Outside_bank,172.199.xx.xx (HCM),2f8ce614c2e6831d,2019-11-22 11:00:00,465590000.0,2.0,515590000.0,3.0,521790658.0,5.0,549491316.0,11.0,844904606.0,23.0,1573449219.0,63.0,0.8922927094643214,0.617573456570781,0.5369760878186909,0.39999920000160005,0.21739120982990878,0.3650793071302687,24975380.464225322,6.96686083517997
642459,2019-12-17,16,900000.0,Topup,Mobile,137.122.xx.xx (HCM),a3437082fbb789d1,2019-12-17 16:00:00,460060000.0,2.0,460060000.0,2.0,460060000.0,2.0,503801000.0,3.0,1381069000.0,11.0,3399299000.0,23.0,0.9999999999999782,0.3331187652463394,0.40628053019166477,0.9999950000249999,0.1818180165290759,0.4782606616257993,147795544.4367198,0.006089493451443547
312725,2019-12-24,16,9728000.0,Transfer,Within_bank,198.84.xx.xx (HCM),356200f3f894dfcf,2019-12-24 16:00:00,459728000.0,2.0,459728000.0,2.0,459728000.0,2.0,459728000.0,2.0,459728000.0,2.0,459728000.0,2.0,0.9999999999999782,0.9999999999999782,0.9999999999999782,0.9999950000249999,0.9999950000249999,0.9999950000249999,229862850.68574655,0.04232088817735521
815139,2019-10-30,18,453200000.0,Transfer,Outside_bank,13.2.xx.xx (HP),fdddbc5a4512a738,2019-10-30 18:00:00,455500000.0,2.0,455500000.0,2.0,468500000.0,3.0,469000000.0,4.0,526365000.0,9.0,2594068000.0,29.0,0.9722518676627326,0.8900667787561694,0.20291102623369855,0.6666644444518518,0.3333329629633745,0.310344720570786,89450589.84462419,5.066484198563234
435895,2019-12-20,14,55000000.0,Transfer,Outside_bank,13.50.xx.xx (HCM),cf0e61272865f6cb,2019-12-20 14:00:00,455000000.0,2.0,455000000.0,2.0,455000000.0,2.0,455000000.0,2.0,459000000.0,3.0,1755280000.0,8.0,0.999999999999978,0.9912854030500873,0.2614967412606521,0.9999950000249999,0.6666644444518518,0.37499953125058594,219409725.73784283,0.2506725707579303
866673,2019-12-25,14,450000000.0,Transfer,Within_bank,13.73.xx.xx (CT),e27e1ed6697f5cab,2019-12-25 14:00:00,455000000.0,2.0,455000000.0,2.0,455000000.0,2.0,455000000.0,2.0,620000000.0,3.0,1215180000.0,10.0,0.999999999999978,0.7338709677419236,0.5102124788097194,0.9999950000249999,0.6666644444518518,0.2999997000003,121517878.48212153,3.7031587912898742
91021,2019-07-15,16,7080529.0,Payment,Utilities_payment,237.148.xx.xx (DN),ad4c20fa86e7255c,2019-07-15 16:00:00,452080529.0,3.0,452080529.0,3.0,452080529.0,3.0,452080529.0,3.0,694355658.0,10.0,1958325707.0,45.0,0.9999999999999778,0.6510792038508794,0.3545659721046579,0.9999966666777778,0.2999997000003,0.22222217283951712,43518339.373702355,0.1627021872134454
950471,2019-02-20,18,301800000.0,Transfer,Outside_bank,12.106.xx.xx (HN),a03fa9875d3659aa,2019-02-20 18:00:00,451800000.0,2.0,451800000.0,2.0,451800000.0,2.0,451800000.0,2.0,451800000.0,2.0,451800000.0,2.0,0.9999999999999778,0.9999999999999778,0.9999999999999778,0.9999950000249999,0.9999950000249999,0.9999950000249999,225898870.50564745,1.3359960557768333
307314,2019-10-31,10,450000000.0,Transfer,Outside_bank,194.252.xx.xx (HN),a88c025e56e946b7,2019-10-31 10:00:00,450600000.0,2.0,450600000.0,2.0,465600000.0,3.0,475635000.0,5.0,909635000.0,13.0,3217333000.0,45.0,0.9677835051546183,0.5118536555871255,0.2827295154091905,0.6666644444518518,0.23076905325457442,0.2888888246913723,71496273.00082822,6.294034375676117
577309,2019-09-23,13,200000.0,Topup,eWallet,78.232.xx.xx (BD),647455b150bd6a94,2019-09-23 13:00:00,450200000.0,2.0,450200000.0,2.0,450200000.0,2.0,451235000.0,3.0,502235000.0,5.0,527000720.0,21.0,0.9999999999999778,0.8963931227413283,0.953006288112833,0.9999950000249999,0.39999920000160005,0.2380951247166073,25095260.430828366,0.007969632375451645
314189,2019-11-25,14,400000000.0,Transfer,Outside_bank,118.7.xx.xx (HCM),7b75b736535b4e5e,2019-11-25 14:00:00,450102000.0,2.0,450102000.0,2.0,450102000.0,2.0,450102000.0,2.0,450102000.0,2.0,488102000.0,5.0,0.9999999999999778,0.9999999999999778,0.9221474200064551,0.9999950000249999,0.9999950000249999,0.39999920000160005,97620204.75959049,4.0975124051935765
813013,2019-11-25,10,450000000.0,Transfer,Outside_bank,165.183.xx.xx (HN),44a508999dcb357a,2019-11-25 10:00:00,450001000.0,2.0,487201000.0,3.0,487201000.0,3.0,487201000.0,3.0,547379000.0,10.0,1236346000.0,45.0,0.9236454769181318,0.8900615478489147,0.44273933025220735,0.6666644444518518,0.2999997000003,0.22222217283951712,27474349.450144563,16.378913750675483
110298,2019-11-18,15,1.0,Transfer,Within_bank,33.187.xx.xx (HN),41393c398684a77f,2019-11-18 15:00:00,450000001.0,2.0,450000001.0,2.0,450000003.0,4.0,450000003.0,4.0,450000004.0,5.0,554450008.0,10.0,0.9999999955555333,0.9999999977777555,0.8116151095807935,0.49999875000312505,0.7999984000032001,0.49999950000050003,55444945.35505465,1.8035909199586838e-08
322181,2019-10-21,11,50000000.0,Transfer,Within_bank,107.4.xx.xx (HCM),6c5921dc97a9dae6,2019-10-21 11:00:00,450000000.0,2.0,450000000.0,2.0,450000000.0,2.0,505000000.0,4.0,797000000.0,8.0,3671340000.0,25.0,0.9999999999999778,0.5646173149309841,0.21708694917931812,0.9999950000249999,0.24999968750039064,0.3199998720000512,146853541.2585835,0.3404752760572202
829285,2019-07-29,11,444500000.0,Transfer,Outside_bank,230.68.xx.xx (HCM),d78b4454fc21d15a,2019-07-29 11:00:00,448989203.0,2.0,487114203.0,3.0,487114203.0,3.0,487114203.0,3.0,487414203.0,5.0,1488700670.0,12.0,0.9217329329237209,0.9993845070616254,0.3274091379296529,0.6666644444518518,0.5999988000024,0.4166663194447338,124058285.78476185,3.5829932453779105
552310,2019-12-24,18,35213000.0,Transfer,Within_bank,77.125.xx.xx (BD),3234a6af2a964b0f,2019-12-24 18:00:00,447213000.0,2.0,447213000.0,2.0,447213000.0,2.0,447213000.0,2.0,447213000.0,2.0,447213000.0,2.0,0.9999999999999776,0.9999999999999776,0.9999999999999776,0.9999950000249999,0.9999950000249999,0.9999950000249999,223605381.97309014,0.15747832046473792
311676,2019-09-22,20,55000000.0,Transfer,Outside_bank,162.21.xx.xx (HCM),a897b7705b929b13,2019-09-22 20:00:00,446600000.0,2.0,446600000.0,2.0,446600000.0,2.0,446600000.0,2.0,446600000.0,2.0,2106295000.0,28.0,0.9999999999999776,0.9999999999999776,0.21203107826776302,0.9999950000249999,0.9999950000249999,0.07142854591837645,75224794.56257337,0.7311419103211066
91021,2019-07-15,16,50000000.0,Transfer,Within_bank,6.245.xx.xx (DN),ad4c20fa86e7255c,2019-07-15 16:00:00,445000000.0,2.0,445000000.0,2.0,445000000.0,2.0,445000000.0,2.0,687275129.0,9.0,1951245178.0,44.0,0.9999999999999775,0.6474845098024689,0.35222387055656645,0.9999950000249999,0.22222197530891633,0.20454540805786178,44346471.239438355,1.1274854256165157
523566,2019-12-17,10,292991000.0,Transfer,Outside_bank,172.249.xx.xx (HN),5304a817325e443d,2019-12-17 10:00:00,442991000.0,2.0,442991000.0,2.0,453224245.0,5.0,453224245.0,5.0,951103245.0,18.0,3965147723.0,59.0,0.9774212321761168,0.4765247594124182,0.23986577838779743,0.39999920000160005,0.27777762345687584,0.3050846940534417,67205882.219342,4.359603509759939
831590,2019-12-06,9,420000000.0,Transfer,Outside_bank,97.89.xx.xx (BD),1acd9a84630da711,2019-12-06 09:00:00,437147000.0,2.0,437147000.0,2.0,437247000.0,3.0,1102627000.0,6.0,3368127000.0,15.0,7721988471.0,43.0,0.999771296315332,0.12981903592115104,0.4361735338830184,0.6666644444518518,0.19999986666675557,0.348837128177412,179581085.469515,2.3387763744822347
448655,2019-06-07,15,25000000.0,Transfer,Within_bank,178.23.xx.xx (HCM),20f3b59ee81a9f1b,2019-06-07 15:00:00,435333008.0,2.0,435333008.0,2.0,435333008.0,2.0,435333008.0,2.0,622623008.0,3.0,622623008.0,3.0,0.999999999999977,0.6991919707535013,0.9999999999999839,0.9999950000249999,0.6666644444518518,0.9999966666777778,207540310.86563045,0.12045852632544601
627548,2019-12-11,14,433700000.0,Transfer,Outside_bank,129.27.xx.xx (NA),262bf13bef9f2951,2019-12-11 14:00:00,435200000.0,2.0,435200000.0,2.0,435200000.0,2.0,1385200000.0,6.0,2509750000.0,15.0,6939206440.0,50.0,0.999999999999977,0.1734037254706637,0.3616768029169624,0.9999950000249999,0.1333332444445037,0.29999994000001196,138784101.04317978,3.1249977248116627
641175,2019-12-24,13,4500000.0,Transfer,Outside_bank,186.101.xx.xx (TH),90cae1ef548669bc,2019-12-24 13:00:00,435000000.0,2.0,435000000.0,2.0,475000000.0,3.0,475000000.0,3.0,572023000.0,7.0,1649888000.0,20.0,0.9157894736841912,0.8303861907650422,0.3467041399173741,0.6666644444518518,0.4285708163274053,0.3499998250000875,82494358.75282063,0.05454918455070228
255269,2019-11-11,14,180000000.0,Transfer,Within_bank,72.203.xx.xx (HN),0681d023341b54f2,2019-11-11 14:00:00,430000000.0,2.0,430000000.0,2.0,430000000.0,2.0,430000000.0,2.0,430000000.0,2.0,479160000.0,7.0,0.9999999999999767,0.9999999999999767,0.8974037899657547,0.9999950000249999,0.9999950000249999,0.2857138775516035,68451330.78381316,2.629605559729143
264780,2019-11-26,17,417763260.0,Transfer,Outside_bank,90.61.xx.xx (HN),ee5d588b948129c9,2019-11-26 17:00:00,429790633.0,2.0,461481007.0,4.0,474772949.0,6.0,892901922.0,8.0,1828823081.0,20.0,4346722114.0,55.0,0.9052550991063119,0.25960572891522765,0.42073613933351983,0.33333277777870374,0.299999850000075,0.36363629752067317,79031296.79430968,5.286048400385434
169718,2019-12-16,19,407265029.0,Transfer,Outside_bank,150.203.xx.xx (NA),8e21f56abfd8794f,2019-12-16 19:00:00,422896229.0,2.0,422896229.0,2.0,422896229.0,2.0,422896229.0,2.0,422896229.0,2.0,422896229.0,2.0,0.9999999999999764,0.9999999999999764,0.9999999999999764,0.9999950000249999,0.9999950000249999,0.9999950000249999,211447057.26471367,1.9260851121239282
209697,2019-10-14,10,370000000.0,Transfer,Outside_bank,143.17.xx.xx (HN),afc75a28d4a27558,2019-10-14 10:00:00,420000000.0,2.0,420000000.0,2.0,420000000.0,2.0,420000000.0,2.0,907200000.0,4.0,1760042638.0,10.0,0.9999999999999761,0.46296296296295786,0.5154420582849509,0.9999950000249999,0.49999875000312505,0.3999996000004,176004087.7959122,2.1022239007824477
734173,2019-10-19,11,3000000.0,Transfer,Within_bank,189.41.xx.xx (DN),1a3ad58eb2b05521,2019-10-19 11:00:00,417000000.0,2.0,472000000.0,3.0,493000000.0,5.0,494740000.0,6.0,599240000.0,10.0,2618440000.0,23.0,0.8458417849898409,0.8227087644349372,0.22885382135928176,0.39999920000160005,0.49999950000050003,0.43478241965981757,113845167.89340526,0.026351579566457107
