CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
1576,1,0.5220922231674194,"Flagged due to: long inactivity period (255.8 days since last transaction), and unusual combination of high transaction amount and long inactivity period (combined score: 78.90), and recent security credential modification (7197.0 hours ago).","DAYS_SINCE_LAST_TRANS (+2.6286), DAYS_AMOUNT_COMBINED (+1.5669), HOURS_SINCE_SEC_EVENT (+0.5116)","DAYS_SINCE_LAST_TRANS × DAYS_AMOUNT_COMBINED (+0.3386), DAYS_SINCE_LAST_TRANS × TRANS_LV2 (+0.2290), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.1441)",,Topup,eWallet,2019-12-23,Mon,10,2,1500000.0,NaN,iOS,170.171.xx.xx (HN),M,2019-02-26,1995-08-28,0,2019-02-26,BRANCH,1,SMS,Working,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,426035.72181818174,1078166.6666666667,6,255.83333333333334,0,7197.0,LOGIN,0.47368408587260896,38.0,0.519394379045794,-1.0564511194805355
1649,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and transaction amount is 8.2x higher than historical average, and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_LV2 (+2.1289), TRANS_AMOUNT_Z_SCORE (+1.9103), TRANS_LV1 (+1.0253)","TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.4558), TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.2720), DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.2454)","TRANS_AMOUNT: 30,546,141.00 -> 5,658,448.19 (-24,887,692.81)",Payment,Credit_card_repayment,2019-12-05,Thu,15,1,30546141.0,NaN,Web,250.22.xx.xx (HN),M,2019-01-15,1991-10-25,0,2019-09-13,AUTO-JOB,0,SMART_OTP,Commercial associate,30546141.0,1,30546141.0,1,30546141.0,1,30546141.0,1,30546141.0,1,31595141.0,3,1218257.0591666668,3718414.1,10,14.041666666666666,0,1242.0,LOGIN_FACEID,0.4533332728888969,75.0,0.39921897710986737,-1.146478698109947
1832,1,0.069334976375103,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and unusual behavior in feature 'TRANS_LV1' (value: 0.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","TRANS_LV2 (+1.9501), TRANS_LV1 (+0.8811), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2739)","TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.4766), DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.4387), DAYS_AMOUNT_COMBINED × TRANS_LV1 (-0.1300)","TRANS_AMOUNT: 1,358,000.00 -> 956,821.35 (-401,178.65)",Payment,Credit_card_repayment,2019-05-15,Wed,19,1,1358000.0,NaN,Android,161.43.xx.xx (HN),M,2019-04-03,1989-08-22,0,2019-05-04,MYbank,1,SMART_OTP,Working,1458000.0,2,1458000.0,2,1458000.0,2,1458000.0,2,1458000.0,2,1458000.0,2,187170.29499999998,486705.8823529412,17,0.041666666666666664,0,275.0,LOGIN,0.0,2.0,0.4879552695513791,-1.5501346876343916
1832,1,0.07695014774799347,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and unusual behavior in feature 'TRANS_LV1' (value: 0.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","TRANS_LV2 (+1.9490), TRANS_LV1 (+0.8915), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2920)","TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.4766), DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.4387), DAYS_AMOUNT_COMBINED × TRANS_LV1 (-0.1300)","TRANS_AMOUNT: 1,355,000.00 -> 740,638.29 (-614,361.71)",Payment,Credit_card_repayment,2019-07-17,Wed,7,1,1355000.0,NaN,Android,100.98.xx.xx (HN),M,2019-04-03,1989-08-22,0,2019-05-04,MYbank,1,SMART_OTP,Working,1455000.0,2,1455000.0,2,1455000.0,2,1455000.0,2,1455000.0,2,1455000.0,2,187170.29499999998,486705.8823529412,17,0.0,0,689.0,LOGIN_FINGER,0.3333331944445023,24.0,0.4879552695513791,-1.5501346876343916
1832,1,0.07303737103939056,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and unusual behavior in feature 'TRANS_LV1' (value: 0.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","TRANS_LV2 (+1.9389), TRANS_LV1 (+0.8561), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.3259)","TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.5294), DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.3547), BALANCE_COVERAGE_RATIO × TRANS_LV2 (-0.1215)","TRANS_AMOUNT: 1,356,000.00 -> 956,821.76 (-399,178.24)",Payment,Credit_card_repayment,2019-08-16,Fri,23,1,1356000.0,NaN,Android,169.231.xx.xx (HN),M,2019-04-03,1989-08-22,0,2019-05-04,MYbank,1,SMART_OTP,Working,1356000.0,1,1356000.0,1,1356000.0,1,1956000.0,2,1986000.0,3,1986000.0,3,187170.29499999998,486705.8823529412,17,1.125,0,1425.0,LOGIN,0.3870966493236615,31.0,0.4879552695513791,-1.5501346876343916
1936,1,0.637138843536377,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and transaction amount is 10.2x higher than historical average, and transaction amount is 11.7x higher than 30-day average transaction size.","TRANS_HOUR (+2.7846), TRANS_AMOUNT_Z_SCORE (+2.1692), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5441)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4263), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3258), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2606)","TRANS_AMOUNT: 50,000,000.00 -> 5,830,574.04 (-44,169,425.96)",Transfer,Outside_bank,2019-11-06,Wed,2,1,50000000.0,266305,Android,132.200.xx.xx (CT),M,2019-10-11,1996-03-04,0,2019-10-11,BRANCH,1,SMART_OTP,State servant,50000000.0,1,50000000.0,1,60000000.0,2,60000000.0,2,65087000.0,7,68127000.0,16,52256272.38666666,4890741.379310345,58,0.4583333333333333,2,615.0,LOGIN,0.47058816608997556,68.0,0.23505893845611014,-1.3069872441872068
1985,1,0.057825811207294464,"Flagged due to: long inactivity period (92.6 days since last transaction), and unusual combination of high transaction amount and long inactivity period (combined score: 62.71), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","DAYS_SINCE_LAST_TRANS (+1.9985), DAYS_AMOUNT_COMBINED (+1.2088), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2866)","DAYS_SINCE_LAST_TRANS × DAYS_AMOUNT_COMBINED (+0.1338), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.1249), DAYS_SINCE_LAST_TRANS × TRANS_LV2 (+0.0968)","TRANS_AMOUNT: 1,000,000.00 -> 719,162.94 (-280,837.06)",Transfer,Outside_bank,2019-10-01,Tue,15,1,1000000.0,379339,Android,39.128.xx.xx (BD),F,2019-07-01,2000-08-15,0,2019-07-01,BRANCH,1,SMART_OTP,Working,1000000.0,1,1000000.0,1,1000000.0,1,1000000.0,1,1000000.0,1,1000000.0,1,2746059.034,619764.7058823529,17,92.625,1,999.0,LOGIN,0.49999977272737606,22.0,0.3310893403771584,-1.107081427224792
2021,1,0.6568458080291748,"Flagged due to: transaction amount is 14.7x higher than historical average, and unusual behavior in feature 'TRANS_LV2' (value: 1.00), and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_AMOUNT_Z_SCORE (+2.3682), TRANS_LV2 (+1.8483), TRANS_LV1 (+1.0346)","DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.3208), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.3186), TRANS_AMOUNT_Z_SCORE × TRANS_LV1 (+0.2515)","TRANS_AMOUNT: 50,000,000.00 -> 15,521,383.29 (-34,478,616.71)",Payment,Credit_card_repayment,2019-10-24,Thu,22,1,50000000.0,NaN,iOS,68.30.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,52434000.0,2,52434000.0,2,52434000.0,2,55258000.0,5,106578000.0,10,164270001.0,39,8400146.7,3397966.7976190476,252,0.041666666666666664,0,3327.0,LOGIN,0.4872611309789449,314.0,0.059203318089263005,-1.3259916181717284
2021,1,0.2711821496486664,"Flagged due to: transaction amount is 7.1x higher than historical average, and unusual behavior in feature 'TRANS_LV2' (value: 1.00), and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_AMOUNT_Z_SCORE (+1.8674), TRANS_LV2 (+1.8502), TRANS_LV1 (+1.3059)","TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.7061), TRANS_AMOUNT_Z_SCORE × TRANS_LV1 (+0.6645), BALANCE_COVERAGE_RATIO × TRANS_LV2 (-0.3492)","TRANS_AMOUNT: 24,100,000.00 -> 16,419,747.64 (-7,680,252.36)",Payment,Credit_card_repayment,2019-11-12,Tue,15,1,24100000.0,NaN,iOS,53.72.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,42100000.0,2,42100000.0,2,48260000.0,4,48640000.0,6,81913000.0,11,233630002.0,49,8400146.7,3397966.7976190476,252,0.16666666666666666,2,3776.0,LOGIN,0.487119426531161,427.0,0.059203318089263005,-1.3259916181717284
2021,1,0.12138105183839798,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and transaction amount is 5.9x higher than historical average, and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_LV2 (+1.8502), TRANS_AMOUNT_Z_SCORE (+1.2406), TRANS_LV1 (+1.1765)","TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.7061), TRANS_AMOUNT_Z_SCORE × TRANS_LV1 (+0.4384), BALANCE_COVERAGE_RATIO × TRANS_LV2 (-0.3492)","TRANS_AMOUNT: 20,000,000.00 -> 15,521,373.75 (-4,478,626.25)",Payment,Credit_card_repayment,2019-12-12,Thu,17,1,20000000.0,NaN,iOS,161.68.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,20000000.0,1,20000000.0,1,23335000.0,3,23835000.0,4,41842000.0,12,256454527.0,61,8400146.7,3397966.7976190476,252,0.16666666666666666,2,4498.0,LOGIN_FACEID,0.4871382558337901,622.0,0.059203318089263005,-1.3259916181717284
2021,1,0.31415054202079773,"Flagged due to: transaction amount is 7.4x higher than historical average, and unusual behavior in feature 'TRANS_LV2' (value: 1.00), and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_AMOUNT_Z_SCORE (+2.2446), TRANS_LV2 (+1.6649), TRANS_LV1 (+1.0654)","TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.3690), BALANCE_COVERAGE_RATIO × TRANS_LV2 (-0.3492), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.3246)","TRANS_AMOUNT: 25,000,000.00 -> 17,159,461.98 (-7,840,538.02)",Payment,Credit_card_repayment,2019-12-16,Mon,14,1,25000000.0,NaN,iOS,8.62.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,25000000.0,1,25000000.0,1,25780000.0,3,25780000.0,3,59267000.0,12,287771527.0,63,8400146.7,3397966.7976190476,252,0.7083333333333334,2,4591.0,LOGIN_FACEID,0.4876543134621248,648.0,0.059203318089263005,-1.3259916181717284
2174,1,0.07785406708717346,"Flagged due to: transaction amount is 59.0x higher than historical average, and transaction amount covers 18.2x monthly average balance, and unusual combination of high transaction amount shortly after a security credential update (combined score: 151.88).","TRANS_AMOUNT_Z_SCORE (+2.0141), BALANCE_COVERAGE_RATIO (+0.5875), SEC_AMOUNT_COMBINED (+0.4788)","TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1599), TRANS_AMOUNT_Z_SCORE × TRANS_LV1 (-0.1471), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_LV1 (+0.1394)","TRANS_AMOUNT: 230,000,000.00 -> 93,328,266.14 (-136,671,733.86)",Transfer,Outside_bank,2019-12-02,Mon,10,1,230000000.0,712611,iOS,167.107.xx.xx (BD),F,2019-02-13,1996-08-27,0,2019-08-13,BRANCH,0,SMART_OTP,Unemployed,230000000.0,1,230000000.0,1,230000000.0,1,233000000.0,2,233460000.0,3,235454000.0,7,12640694.629999999,3896242.4242424243,66,1.5,1,2665.0,LOGIN_FINGER,0.4772727001549602,176.0,0.1572682921701853,-1.2404960505148033
2188,1,0.2393004447221756,"Flagged due to: long inactivity period (79.6 days since last transaction), and unusual combination of high transaction amount and long inactivity period (combined score: 72.42), and transaction amount is 6.0x higher than historical average.","DAYS_SINCE_LAST_TRANS (+1.8820), DAYS_AMOUNT_COMBINED (+1.5027), TRANS_AMOUNT_Z_SCORE (+0.3034)","DAYS_SINCE_LAST_TRANS × DAYS_AMOUNT_COMBINED (+0.3307), TRANS_AMOUNT_Z_SCORE × TRANS_LV1 (-0.3304), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.1705)","TRANS_AMOUNT: 14,600,000.00 -> 162,015.53 (-14,437,984.47)",Transfer,Outside_bank,2019-07-24,Wed,13,1,14600000.0,26995,Android,31.114.xx.xx (NA),F,2019-02-19,1995-01-26,0,2019-02-19,BRANCH,0,SMART_OTP,State servant,14600000.0,1,14600000.0,1,14600000.0,1,14600000.0,1,14600000.0,1,14600000.0,1,1841409.1318181818,2426923.076923077,13,79.625,1,3723.0,LOGIN_FACEID,0.4615383431952966,39.0,0.7205894014008791,-1.532777755151182
2234,1,0.17299850285053253,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 1.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%), and transaction amount leading digits deviation from Benford's Law (score: 0.6307).","TRANS_HOUR (+3.5403), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4481), BENFORD_DEV (+0.3455)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.3325), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2955), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.2761)",,Transfer,Outside_bank,2019-12-08,Sun,1,1,600000.0,797163,iOS,50.248.xx.xx (HN),M,2019-11-19,1994-09-22,0,2019-11-19,BRANCH,1,SMART_OTP,Working,600000.0,1,600000.0,1,600000.0,1,600000.0,1,600000.0,1,600000.0,1,275801.81,360000.0,5,19.041666666666668,1,442.0,LOGIN,0.0,8.0,0.6307498128812288,-1.0209047488848588
2358,1,0.05012970045208931,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 54.26), and transaction amount covers 31.6x monthly average balance, and long inactivity period (30.5 days since last transaction).","DAYS_AMOUNT_COMBINED (+0.9241), BALANCE_COVERAGE_RATIO (+0.8302), DAYS_SINCE_LAST_TRANS (+0.4272)","DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.2918), BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (-0.1337), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1207)","TRANS_AMOUNT: 6,800,000.00 -> 6,013,689.04 (-786,310.96)",Transfer,Outside_bank,2019-11-04,Mon,19,1,6800000.0,883684,iOS,243.115.xx.xx (DN),F,2019-08-23,1996-10-16,0,2019-09-08,MYbank,1,SMART_OTP,Working,6800000.0,1,6800000.0,1,6800000.0,1,6800000.0,1,6800000.0,1,6800000.0,1,215228.44749999998,3375700.0,6,30.458333333333332,1,1377.0,LOGIN,0.45454531680444943,33.0,0.888300460468707,-1.1536145217151519
2414,1,0.07286069542169571,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and unusual behavior in feature 'TRANS_LV1' (value: 0.00), and transaction amount is 4.2x higher than historical average.","TRANS_LV2 (+1.8211), TRANS_LV1 (+1.0627), TRANS_AMOUNT_Z_SCORE (+0.4635)","TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.4784), BALANCE_COVERAGE_RATIO × TRANS_LV2 (-0.3875), DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.2342)","TRANS_AMOUNT: 57,566,494.00 -> 45,961,194.30 (-11,605,299.70)",Payment,Credit_card_repayment,2019-09-06,Fri,14,1,57566494.0,NaN,Android,224.212.xx.xx (HN),F,2019-04-23,1970-04-13,0,2019-04-23,BRANCH,1,SMART_OTP,State servant,57566494.0,1,57566494.0,1,57566494.0,1,57566494.0,1,58666494.0,2,121536494.0,8,228544458.37777779,13570837.506329114,79,5.875,0,3261.0,LOGIN,0.0,89.0,0.07897000355197276,-1.127343626037744
2537,1,0.3795278072357178,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and recent security credential modification (8.0 hours ago), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","TRANS_HOUR (+3.7099), HOURS_SINCE_SEC_EVENT (+0.5969), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.5074)","TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.4025), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.3325), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.2790)",,Transfer,Within_bank,2019-10-12,Sat,0,1,750000.0,43147,Android,98.238.xx.xx (NA),M,2019-09-25,1999-07-11,0,2019-10-11,BRANCH,1,SMART_OTP,Working,750000.0,1,750000.0,1,750000.0,1,750000.0,1,750000.0,1,750000.0,1,1812402.6566666665,882500.0,6,1.0,1,8.0,LOGIN_FINGER,0.0,2.0,0.7874929588693371,-1.1569025344810797
2537,1,0.14973388612270355,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and transaction amount leading digits deviation from Benford's Law (score: 0.7875), and unusual combination of high transaction amount and long inactivity period (combined score: 45.78).","TRANS_HOUR (+3.5165), BENFORD_DEV (+0.3375), DAYS_AMOUNT_COMBINED (+0.3205)","TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.4308), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.2761), TRANS_HOUR × TRANS_LV1 (-0.2585)",,Transfer,Within_bank,2019-11-05,Tue,0,1,1500000.0,120610,iOS,17.27.xx.xx (BD),M,2019-09-25,1999-07-11,0,2019-10-11,BRANCH,1,SMART_OTP,Working,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,2250000.0,2,1812402.6566666665,882500.0,6,24.0,1,584.0,LOGIN,0.45454504132268975,11.0,0.7874929588693371,-1.1569025344810797
2708,1,0.07794102281332016,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 3.00), and recent security credential modification (0.0 hours ago), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","TRANS_HOUR (+2.2205), HOURS_SINCE_SEC_EVENT (+0.6708), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.5454)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4106), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.2790), HOURS_SINCE_SEC_EVENT × TRANS_LV1 (+0.1961)",,Transfer,Outside_bank,2019-12-07,Sat,3,1,500000.0,39876,Android,61.216.xx.xx (HN),M,2019-11-12,1998-09-01,0,2019-12-07,MYbank,1,SMART_OTP,Working,500000.0,1,500000.0,1,500000.0,1,500000.0,1,500000.0,1,500000.0,1,525980.9,692000.0,10,0.125,1,0.0,LOGIN,0.0,0.0,0.5031360574232665,-1.1491918611170477
2726,1,0.29137876629829407,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and transaction amount covers 40.3x monthly average balance, and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_LV2 (+1.8482), BALANCE_COVERAGE_RATIO (+1.1908), TRANS_LV1 (+0.9110)","DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.2818), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.1963), BALANCE_COVERAGE_RATIO × TRANS_LV2 (+0.1833)","TRANS_AMOUNT: 10,000,000.00 -> 1,697,340.01 (-8,302,659.99)",Payment,Credit_card_repayment,2019-04-03,Wed,8,1,10000000.0,NaN,iOS,44.175.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,10000000.0,1,10000000.0,1,10000000.0,1,10000000.0,1,10000000.0,1,10899000.0,2,247937.652,12070898.115384616,26,14.916666666666666,0,669.0,LOGIN,0.0,11.0,0.24098334436117985,-0.8686920959468655
2726,1,0.5720598101615906,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and transaction amount covers 74.8x monthly average balance, and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_LV2 (+2.1604), BALANCE_COVERAGE_RATIO (+1.5795), TRANS_LV1 (+0.9773)","TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.4679), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.2408), DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.2333)","TRANS_AMOUNT: 18,554,523.00 -> 3,248,478.36 (-15,306,044.64)",Payment,Credit_card_repayment,2019-04-18,Thu,8,1,18554523.0,NaN,iOS,222.112.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,18554523.0,1,18554523.0,1,18554523.0,1,18554523.0,1,18554523.0,1,29453523.0,3,247937.652,12070898.115384616,26,15.0,0,1029.0,LOGIN,0.0,17.0,0.24098334436117985,-0.8686920959468655
2726,1,0.49499407410621643,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and transaction amount covers 76.4x monthly average balance, and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_LV2 (+2.1078), BALANCE_COVERAGE_RATIO (+1.6239), TRANS_LV1 (+0.9718)","TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.4679), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.2408), DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.2342)","TRANS_AMOUNT: 18,951,560.00 -> 3,158,653.58 (-15,792,906.42)",Payment,Credit_card_repayment,2019-05-03,Fri,10,1,18951560.0,NaN,iOS,210.68.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,18951560.0,1,18951560.0,1,18951560.0,1,18951560.0,1,18951560.0,1,37506083.0,2,247937.652,12070898.115384616,26,15.083333333333334,0,1391.0,LOGIN,0.0,25.0,0.24098334436117985,-0.8686920959468655
2726,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and transaction amount covers 93.6x monthly average balance, and unusual combination of high transaction amount and long inactivity period (combined score: 50.77).","TRANS_LV2 (+3.0138), BALANCE_COVERAGE_RATIO (+1.7011), DAYS_AMOUNT_COMBINED (+1.1399)","DAYS_AMOUNT_COMBINED × TRANS_LV2 (+1.6613), BALANCE_COVERAGE_RATIO × TRANS_LV2 (+0.2332), TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.2175)","TRANS_AMOUNT: 23,214,580.00 -> 2,221,995.66 (-20,992,584.34)",Payment,Credit_card_repayment,2019-05-22,Wed,9,1,23214580.0,NaN,iOS,136.101.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,23214580.0,1,23214580.0,1,23214580.0,1,23214580.0,1,23214580.0,1,42166140.0,2,247937.652,12070898.115384616,26,18.958333333333332,0,1846.0,LOGIN,0.0,39.0,0.24098334436117985,-0.8686920959468655
2726,1,0.3067697584629059,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and transaction amount covers 80.7x monthly average balance, and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_LV2 (+1.8646), BALANCE_COVERAGE_RATIO (+1.6261), TRANS_LV1 (+0.9166)","TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.4679), TRANS_AMOUNT_VS_30D_AVG_RATIO × TRANS_LV2 (-0.3936), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.2319)","TRANS_AMOUNT: 20,000,000.00 -> 2,221,984.86 (-17,778,015.14)",Payment,Credit_card_repayment,2019-06-07,Fri,16,1,20000000.0,NaN,iOS,117.79.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,20000000.0,1,20000000.0,1,20000000.0,1,20000000.0,1,20000000.0,1,43214580.0,2,247937.652,12070898.115384616,26,16.291666666666668,0,2237.0,LOGIN,0.0,50.0,0.24098334436117985,-0.8686920959468655
2726,1,0.3755413889884949,"Flagged due to: unusual behavior in feature 'TRANS_LV2' (value: 1.00), and transaction amount covers 88.5x monthly average balance, and unusual behavior in feature 'TRANS_LV1' (value: 0.00).","TRANS_LV2 (+2.0633), BALANCE_COVERAGE_RATIO (+1.6345), TRANS_LV1 (+0.9502)","TRANS_AMOUNT_Z_SCORE × TRANS_LV2 (+0.4481), DAYS_AMOUNT_COMBINED × TRANS_LV2 (-0.2333), BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (+0.1980)","TRANS_AMOUNT: 21,941,860.00 -> 14,993,333.70 (-6,948,526.30)",Payment,Credit_card_repayment,2019-06-12,Wed,15,2,21941860.0,NaN,iOS,164.60.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,21941860.0,1,21941860.0,1,21941860.0,1,21941860.0,1,41941860.0,2,65156440.0,3,247937.652,12070898.115384616,26,4.958333333333333,0,2356.0,LOGIN,0.0,63.0,0.24098334436117985,-0.8686920959468655
