TRANSACTION_ID,CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
636636,2021,1,1.0,"Flagged due to: transaction amount is 10.3x higher than historical average, and transaction amount is 13.7x higher than 30-day average transaction size, and transaction amount covers 4.2x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+3.2359), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.5690), BALANCE_COVERAGE_RATIO (+0.5969)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5193), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3465), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2616)","TRANS_AMOUNT: 35,000,000.00 -> 27,717,590.33 (-7,282,409.67)",Transfer,Within_bank,2019-11-26,Tue,17,1,35000000.0,36572,iOS,155.10.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,35000000.0,1,38925000.0,2,40519000.0,5,40554000.0,6,46943000.0,20,153694001.0,60,8400146.7,3397966.7976190476,252,0.041666666666666664,5,4114.0,LOGIN_FACEID,0.48632811550140403,512.0,0.059203318089263005,-1.3259916181717284
636673,2021,1,1.0,"Flagged due to: transaction amount is 15.2x higher than historical average, and transaction amount is 13.7x higher than 30-day average transaction size, and transaction amount covers 6.1x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+3.3576), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.5394), BALANCE_COVERAGE_RATIO (+0.9320)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5193), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4226), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3465)","TRANS_AMOUNT: 51,500,000.00 -> 27,717,565.06 (-23,782,434.94)",Transfer,Outside_bank,2019-11-29,Fri,10,1,51500000.0,82999,iOS,187.239.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,51500000.0,1,69550000.0,3,69640000.0,4,70200127.0,5,116655127.0,21,217744128.0,58,8400146.7,3397966.7976190476,252,0.08333333333333333,4,4179.0,LOGIN,0.48674241502381793,528.0,0.059203318089263005,-1.3259916181717284
636641,2021,1,0.8215459585189819,"Flagged due to: transaction amount is 9.0x higher than historical average, and transaction amount is 6.4x higher than 30-day average transaction size, and transaction amount covers 3.6x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.6580), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.1611), BALANCE_COVERAGE_RATIO (+0.5518)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.4034), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2340), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1788)","TRANS_AMOUNT: 30,559,000.00 -> 27,798,514.31 (-2,760,485.69)",Transfer,Within_bank,2019-12-03,Tue,15,1,30559000.0,382835,iOS,221.47.xx.xx (NA),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,30559000.0,1,43736000.0,3,43736000.0,3,44736000.0,4,195749527.0,20,296445527.0,62,8400146.7,3397966.7976190476,252,0.08333333333333333,3,4280.0,LOGIN_FACEID,0.4868651403351114,571.0,0.059203318089263005,-1.3259916181717284
636772,2021,1,0.7865588665008545,"Flagged due to: transaction amount is 9.6x higher than historical average, and transaction amount is 5.6x higher than 30-day average transaction size, and transaction amount covers 3.9x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.6756), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.9621), BALANCE_COVERAGE_RATIO (+0.5326)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3056), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1700), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1694)","TRANS_AMOUNT: 32,500,000.00 -> 32,300,736.90 (-199,263.10)",Transfer,Within_bank,2019-12-24,Tue,8,2,32500000.0,316846,iOS,85.44.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,37500000.0,2,37500000.0,2,37500000.0,2,39106504.0,4,53381504.0,11,328714031.0,57,8400146.7,3397966.7976190476,252,0.0,2,4777.0,LOGIN_FACEID,0.4882352869377164,680.0,0.059203318089263005,-1.3259916181717284
636774,2021,1,1.0,"Flagged due to: transaction amount is 10.6x higher than historical average, and transaction amount is 6.3x higher than 30-day average transaction size, and transaction amount covers 4.3x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+3.2948), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.1835), BALANCE_COVERAGE_RATIO (+0.8625)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4247), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.4034), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2785)","TRANS_AMOUNT: 36,032,000.00 -> 31,897,915.47 (-4,134,084.53)",Transfer,Outside_bank,2019-12-27,Fri,14,2,36032000.0,103203,iOS,106.251.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,36076000.0,2,36103000.0,3,37453000.0,6,40453000.0,7,108716504.0,17,357009904.0,62,8400146.7,3397966.7976190476,252,0.08333333333333333,4,4855.0,LOGIN,0.489451469909262,711.0,0.059203318089263005,-1.3259916181717284
1032433,2174,1,1.0,"Flagged due to: transaction amount is 59.0x higher than historical average, and transaction amount covers 18.2x monthly average balance, and transaction amount is 6.8x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+3.1108), BALANCE_COVERAGE_RATIO (+1.1697), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.8658)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4164), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3764), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.3377)","TRANS_AMOUNT: 230,000,000.00 -> 37,941,656.11 (-192,058,343.89)",Transfer,Outside_bank,2019-12-02,Mon,10,1,230000000.0,712611,iOS,167.107.xx.xx (BD),F,2019-02-13,1996-08-27,0,2019-08-13,BRANCH,0,SMART_OTP,Unemployed,230000000.0,1,230000000.0,1,230000000.0,1,233000000.0,2,233460000.0,3,235454000.0,7,12640694.629999999,3896242.4242424243,66,1.5,1,2665.0,LOGIN_FINGER,0.4772727001549602,176.0,0.1572682921701853,-1.2404960505148033
223458,2188,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 72.42), and long inactivity period (79.6 days since last transaction), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","DAYS_AMOUNT_COMBINED (+2.9923), DAYS_SINCE_LAST_TRANS (+0.6903), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4691)","DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (-0.6803), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.2875), BENFORD_DEV × DAYS_AMOUNT_COMBINED (-0.2843)","TRANS_AMOUNT: 14,600,000.00 -> 966,802.22 (-13,633,197.78)",Transfer,Outside_bank,2019-07-24,Wed,13,1,14600000.0,26995,Android,31.114.xx.xx (NA),F,2019-02-19,1995-01-26,0,2019-02-19,BRANCH,0,SMART_OTP,State servant,14600000.0,1,14600000.0,1,14600000.0,1,14600000.0,1,14600000.0,1,14600000.0,1,1841409.1318181818,2426923.076923077,13,79.625,1,3723.0,LOGIN_FACEID,0.4615383431952966,39.0,0.7205894014008791,-1.532777755151182
223453,2188,1,0.9206488132476807,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 49.63), and transaction amount leading digits deviation from Benford's Law (score: 0.7206), and transaction amount covers 6.5x monthly average balance.","DAYS_AMOUNT_COMBINED (+1.0065), BENFORD_DEV (+0.6692), BALANCE_COVERAGE_RATIO (+0.6174)","HOURS_SINCE_SEC_EVENT × BENFORD_DEV (+0.3937), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.1931), HOURS_SINCE_SEC_EVENT × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.1530)","TRANS_AMOUNT: 12,000,000.00 -> 6,779,720.31 (-5,220,279.69)",Transfer,Outside_bank,2019-09-03,Tue,15,1,12000000.0,968103,Android,58.7.xx.xx (NA),F,2019-02-19,1995-01-26,0,2019-02-19,BRANCH,0,SMART_OTP,State servant,12000000.0,1,12000000.0,1,12000000.0,1,12000000.0,1,12000000.0,1,13340000.0,3,1841409.1318181818,2426923.076923077,13,20.0,1,4709.0,LOGIN,0.4693876593086409,49.0,0.7205894014008791,-1.532777755151182
960990,2216,1,1.0,"Flagged due to: transaction amount leading digits deviation from Benford's Law (score: 1.0046), and transaction amount is 7.4x higher than historical average, and recent security credential modification (6720.0 hours ago).","BENFORD_DEV (+1.4507), TRANS_AMOUNT_Z_SCORE (+1.3808), HOURS_SINCE_SEC_EVENT (+1.2693)","HOURS_SINCE_SEC_EVENT × BENFORD_DEV (+0.4676), BENFORD_DEV × TRANS_AMOUNT_Z_SCORE (+0.1538), VELOCITY_RATIO_COUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1425)","TRANS_AMOUNT: 1,087,000.00 -> 750,162.23 (-336,837.77)",Transfer,Outside_bank,2019-12-18,Wed,10,1,1087000.0,181593,Android,63.5.xx.xx (HCM),M,2019-03-13,1981-08-19,0,2019-03-13,BRANCH,0,SMART_OTP,State servant,1087000.0,1,1087000.0,1,1087000.0,1,1087000.0,1,1087000.0,1,1737000.0,8,13500608.809999999,147736.84210526315,19,8.75,1,6720.0,LOGIN,0.4356435535731794,404.0,1.0046254434776658,-1.0294426637052132
1380769,2234,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 1.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%), and transaction amount leading digits deviation from Benford's Law (score: 0.6307).","TRANS_HOUR (+4.3184), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.6622), BENFORD_DEV (+0.4056)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.5513), TRANS_HOUR × DAYS_SINCE_LAST_TRANS (+0.3244), TRANS_HOUR × BENFORD_DEV (+0.2449)",,Transfer,Outside_bank,2019-12-08,Sun,1,1,600000.0,797163,iOS,50.248.xx.xx (HN),M,2019-11-19,1994-09-22,0,2019-11-19,BRANCH,1,SMART_OTP,Working,600000.0,1,600000.0,1,600000.0,1,600000.0,1,600000.0,1,600000.0,1,275801.81,360000.0,5,19.041666666666668,1,442.0,LOGIN,0.0,8.0,0.6307498128812288,-1.0209047488848588
1357161,2358,1,0.9889882206916809,"Flagged due to: transaction amount covers 31.6x monthly average balance, and unusual combination of high transaction amount and long inactivity period (combined score: 54.26), and transaction amount leading digits deviation from Benford's Law (score: 0.8883).","BALANCE_COVERAGE_RATIO (+1.5554), DAYS_AMOUNT_COMBINED (+1.4429), BENFORD_DEV (+0.8356)","BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (+0.3810), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1641), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1565)","TRANS_AMOUNT: 6,800,000.00 -> 4,123,302.84 (-2,676,697.16)",Transfer,Outside_bank,2019-11-04,Mon,19,1,6800000.0,883684,iOS,243.115.xx.xx (DN),F,2019-08-23,1996-10-16,0,2019-09-08,MYbank,1,SMART_OTP,Working,6800000.0,1,6800000.0,1,6800000.0,1,6800000.0,1,6800000.0,1,6800000.0,1,215228.44749999998,3375700.0,6,30.458333333333332,1,1377.0,LOGIN,0.45454531680444943,33.0,0.888300460468707,-1.1536145217151519
718969,2496,1,1.0,"Flagged due to: transaction amount is 10.8x higher than historical average, and transaction amount is 7.8x higher than 30-day average transaction size, and transaction amount covers 5.1x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.8646), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.9910), BALANCE_COVERAGE_RATIO (+0.8851)","VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.4185), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3968), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3889)","TRANS_AMOUNT: 6,320,000.00 -> 4,760,402.15 (-1,559,597.85)",Transfer,Within_bank,2019-10-05,Sat,12,5,6320000.0,642447,Android,36.212.xx.xx (CT),M,2019-02-20,1994-04-09,0,2019-02-28,BRANCH,1,SMART_OTP,Commercial associate,6320000.0,1,6320000.0,1,6320000.0,1,6320000.0,1,6370000.0,2,6460000.0,8,1230130.68625,583589.7777777778,54,4.791666666666667,1,4045.0,LOGIN,0.0,53.0,0.3239273257186119,-0.9951733909819377
1379009,2537,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%), and transaction amount leading digits deviation from Benford's Law (score: 0.7875).","TRANS_HOUR (+4.4771), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.6990), BENFORD_DEV (+0.5966)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.5120), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.3320), TRANS_HOUR × BENFORD_DEV (+0.2128)",,Transfer,Within_bank,2019-10-12,Sat,0,1,750000.0,43147,Android,98.238.xx.xx (NA),M,2019-09-25,1999-07-11,0,2019-10-11,BRANCH,1,SMART_OTP,Working,750000.0,1,750000.0,1,750000.0,1,750000.0,1,750000.0,1,750000.0,1,1812402.6566666665,882500.0,6,1.0,1,8.0,LOGIN_FINGER,0.0,2.0,0.7874929588693371,-1.1569025344810797
1379010,2537,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and transaction amount leading digits deviation from Benford's Law (score: 0.7875), and unusual combination of high transaction amount and long inactivity period (combined score: 45.78).","TRANS_HOUR (+4.1260), BENFORD_DEV (+0.6703), DAYS_AMOUNT_COMBINED (+0.4389)","TRANS_HOUR × DAYS_AMOUNT_COMBINED (-0.5378), TRANS_HOUR × DAYS_SINCE_LAST_TRANS (+0.3546), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2985)",,Transfer,Within_bank,2019-11-05,Tue,0,1,1500000.0,120610,iOS,17.27.xx.xx (BD),M,2019-09-25,1999-07-11,0,2019-10-11,BRANCH,1,SMART_OTP,Working,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,2250000.0,2,1812402.6566666665,882500.0,6,24.0,1,584.0,LOGIN,0.45454504132268975,11.0,0.7874929588693371,-1.1569025344810797
1227518,2577,1,0.790000855922699,"Flagged due to: transaction amount covers 682.8x monthly average balance, and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%), and recent security credential modification (13.0 hours ago).","BALANCE_COVERAGE_RATIO (+3.0625), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4421), HOURS_SINCE_SEC_EVENT (+0.2186)","TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2484), BALANCE_COVERAGE_RATIO × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1856), BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (-0.1354)","TRANS_AMOUNT: 5,750,000.00 -> 2,651,377.68 (-3,098,622.32)",Transfer,Outside_bank,2019-09-04,Wed,20,1,5750000.0,96211,iOS,181.198.xx.xx (DN),M,2019-07-31,2000-02-08,0,2019-09-03,MYbank,0,SMART_OTP,State servant,5750000.0,1,6250000.0,2,6250000.0,2,6250000.0,2,6250000.0,2,6250000.0,2,8421.385,1680588.2352941176,17,0.041666666666666664,2,13.0,LOGIN,0.24999979166684028,12.0,0.3755902823990702,-1.1201182450943366
1227511,2577,1,1.0,"Flagged due to: transaction amount covers 760.0x monthly average balance, and unusual combination of high transaction amount and long inactivity period (combined score: 54.33), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","BALANCE_COVERAGE_RATIO (+3.2587), DAYS_AMOUNT_COMBINED (+1.3198), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4041)","BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (+0.4732), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2268), BALANCE_COVERAGE_RATIO × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1856)","TRANS_AMOUNT: 6,400,000.00 -> 750,726.32 (-5,649,273.68)",Transfer,Within_bank,2019-11-04,Mon,19,1,6400000.0,620320,iOS,32.157.xx.xx (DN),M,2019-07-31,2000-02-08,0,2019-09-03,MYbank,0,SMART_OTP,State servant,6400000.0,1,6400000.0,1,6400000.0,1,6400000.0,1,6400000.0,1,6400000.0,1,8421.385,1680588.2352941176,17,31.041666666666668,1,1183.0,LOGIN,0.0434782545683689,69.0,0.3755902823990702,-1.1201182450943366
1227504,2577,1,0.6752455234527588,"Flagged due to: transaction amount covers 754.0x monthly average balance, and unusual combination of high transaction amount and long inactivity period (combined score: 46.22), and transaction amount is 3.8x higher than historical average.","BALANCE_COVERAGE_RATIO (+3.0819), DAYS_AMOUNT_COMBINED (+0.7247), TRANS_AMOUNT_Z_SCORE (+0.1760)","BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (+0.2304), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2099), BALANCE_COVERAGE_RATIO × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2040)","TRANS_AMOUNT: 6,350,000.00 -> 3,363,996.46 (-2,986,003.54)",Transfer,Within_bank,2019-12-04,Wed,17,1,6350000.0,653383,iOS,195.142.xx.xx (DN),M,2019-07-31,2000-02-08,0,2019-09-03,MYbank,0,SMART_OTP,State servant,6450000.0,2,6450000.0,2,6450000.0,2,6450000.0,2,6450000.0,2,13850000.0,7,8421.385,1680588.2352941176,17,18.125,1,1901.0,LOGIN,0.03749999531250058,80.0,0.3755902823990702,-1.1201182450943366
1197990,2584,1,0.7644718289375305,"Flagged due to: transaction amount is 9.9x higher than historical average, and transaction amount is 5.6x higher than 30-day average transaction size, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.44).","TRANS_AMOUNT_Z_SCORE (+2.7297), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.9433), HIST_BIOMETRIC_RATIO (+0.2640)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3052), HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.1611), TRANS_AMOUNT_VS_30D_AVG_RATIO × DAYS_AMOUNT_COMBINED (+0.1478)","TRANS_AMOUNT: 33,175,628.00 -> 32,600,941.85 (-574,686.15)",Transfer,Outside_bank,2019-11-18,Mon,10,2,33175628.0,456015,iOS,150.201.xx.xx (HN),F,2019-09-09,1993-01-19,0,2019-09-09,BRANCH,1,SMART_OTP,Working,33175628.0,1,33175628.0,1,33175628.0,1,33175628.0,1,34175628.0,2,47105948.0,8,12992551.715,3347802.6666666665,18,7.0,1,1666.0,LOGIN_FINGER,0.4444442798354519,27.0,0.32278723038099677,-1.5585975782828327
1414912,2703,1,0.8238170742988586,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 63.01), and transaction amount covers 34.7x monthly average balance, and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","DAYS_AMOUNT_COMBINED (+2.4628), BALANCE_COVERAGE_RATIO (+1.4398), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4036)","BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (+0.3644), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1891), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.1813)","TRANS_AMOUNT: 45,000,000.00 -> 24,853,477.48 (-20,146,522.52)",Transfer,Outside_bank,2019-12-05,Thu,17,1,45000000.0,465547,Android,46.105.xx.xx (HP),M,2019-10-25,1989-09-19,0,2019-11-01,BRANCH,1,SMART_OTP,Unemployed,45000000.0,1,45000000.0,1,45000000.0,1,45000000.0,1,45000000.0,1,45000000.0,1,1297304.1,45000000.0,1,34.708333333333336,1,536.0,LOGIN,0.0,9.0,0.0,-0.8485419917882979
1381289,2708,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 3.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%), and recent security credential modification (0.0 hours ago).","TRANS_HOUR (+3.7858), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.8418), HOURS_SINCE_SEC_EVENT (+0.2019)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.7941), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2394), TRANS_HOUR × BENFORD_DEV (+0.1881)",,Transfer,Outside_bank,2019-12-07,Sat,3,1,500000.0,39876,Android,61.216.xx.xx (HN),M,2019-11-12,1998-09-01,0,2019-12-07,MYbank,1,SMART_OTP,Working,500000.0,1,500000.0,1,500000.0,1,500000.0,1,500000.0,1,500000.0,1,525980.9,692000.0,10,0.125,1,0.0,LOGIN,0.0,0.0,0.5031360574232665,-1.1491918611170477
1381295,2708,1,0.768767774105072,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 4.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%), and transaction amount is 1.4x higher than 30-day average transaction size.","TRANS_HOUR (+3.1014), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.6968), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1482)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.5737), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2786), TRANS_HOUR × BENFORD_DEV (+0.1712)","TRANS_AMOUNT: 1,500,000.00 -> 965,556.62 (-534,443.38)",Transfer,Within_bank,2019-12-10,Tue,4,1,1500000.0,654409,Android,94.85.xx.xx (HN),M,2019-11-12,1998-09-01,0,2019-12-07,MYbank,1,SMART_OTP,Working,2500000.0,2,2500000.0,2,2500000.0,2,2500000.0,2,6350000.0,6,6350000.0,6,525980.9,692000.0,10,0.0,2,72.0,LOGIN,0.0,5.0,0.5031360574232665,-1.1491918611170477
1214423,2711,1,0.7526937127113342,"Flagged due to: transaction amount is 8.6x higher than historical average, and transaction amount is 5.9x higher than 30-day average transaction size, and transaction amount covers 6.3x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.5498), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.8638), BALANCE_COVERAGE_RATIO (+0.8410)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3137), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2927), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1942)","TRANS_AMOUNT: 12,000,000.00 -> 11,429,042.82 (-570,957.18)",Transfer,Outside_bank,2019-12-29,Sun,17,1,12000000.0,771320,Android,236.18.xx.xx (HN),F,2019-10-24,1995-07-27,0,2019-10-24,BRANCH,1,SMART_OTP,Unemployed,12000000.0,1,13000000.0,2,14500000.0,3,14500000.0,3,14680000.0,4,22380000.0,11,1898241.685,1401115.3846153845,26,0.125,3,1582.0,LOGIN_FACEID,0.47692300355030715,65.0,0.48578979828818813,-1.637432428781681
1390322,2726,1,0.7708919048309326,"Flagged due to: transaction amount covers 93.6x monthly average balance, and unusual combination of high transaction amount and long inactivity period (combined score: 50.77), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%).","BALANCE_COVERAGE_RATIO (+2.9624), DAYS_AMOUNT_COMBINED (+1.4032), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.0993)","BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (+0.4732), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1915), ACTIVITY_SEQ_RARITY × BALANCE_COVERAGE_RATIO (-0.1688)","TRANS_AMOUNT: 23,214,580.00 -> 22,102,508.42 (-1,112,071.58)",Payment,Credit_card_repayment,2019-05-22,Wed,9,1,23214580.0,NaN,iOS,136.101.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,23214580.0,1,23214580.0,1,23214580.0,1,23214580.0,1,23214580.0,1,42166140.0,2,247937.652,12070898.115384616,26,18.958333333333332,0,1846.0,LOGIN,0.0,39.0,0.24098334436117985,-0.8686920959468655
1390321,2726,1,0.8800615072250366,"Flagged due to: transaction amount covers 201.7x monthly average balance, and recent security credential modification (5495.0 hours ago), and unusual combination of high transaction amount and long inactivity period (combined score: 42.58).","BALANCE_COVERAGE_RATIO (+2.8899), HOURS_SINCE_SEC_EVENT (+0.4938), DAYS_AMOUNT_COMBINED (+0.3764)","BALANCE_COVERAGE_RATIO × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2211), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2014), ACTIVITY_SEQ_RARITY × BALANCE_COVERAGE_RATIO (-0.1688)","TRANS_AMOUNT: 50,000,000.00 -> 42,942,571.64 (-7,057,428.36)",Transfer,Outside_bank,2019-10-21,Mon,10,1,50000000.0,999400,iOS,38.76.xx.xx (HN),F,2019-02-22,1988-01-17,0,2019-03-01,BRANCH,0,SMART_OTP,Commercial associate,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,67000000.0,3,247937.652,12070898.115384616,26,10.041666666666666,1,5495.0,LOGIN,0.0,138.0,0.24098334436117985,-0.8686920959468655
